"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","sc6q2","sc6q3"
5,32,3210,2,1692,1,2,6,"CHANGES IN PRICE",2006,100
5,32,3210,2,1692,1,3,9,"POWER OUTAGE",2011,100
5,32,3210,2,1692,1,4,10,"MASSIVE UNEMPLOMENT",2007,100
5,32,3210,2,1692,2,1,13,"NEW HEALTH FACILITY",2010,100
5,32,3210,2,1692,2,2,14,"NEW ROAD",2010,100
5,32,3210,2,1692,2,3,15,"NEW SCHOOL",2010,100
5,32,3210,2,1692,2,4,16,"IMPROVED TRANSPORT",2006,100
5,32,3212,2,314,1,1,3,"CROP DISEASE/PESTS",2010,100
5,32,3212,2,314,1,2,7,"LACK OF JOB",2011,100
5,32,3212,2,314,1,3,9,"POWER OUTAGES",2011,100
5,32,3212,2,314,1,4,10,"OIL SPILAGE ON WATER",2007,100
5,32,3212,2,314,2,1,12,"NEW ROAD",2008,100
5,32,3212,2,314,2,2,13,"NEW HEALTH FACILITY",2008,100
5,32,3212,2,314,2,3,15,"NEW MODEL PRI. SCH",2009,100
5,32,3212,2,314,2,4,16,"IMPROVED TRANSPRT SE",2008,100
5,32,3213,2,128,1,1,2,"POOR DRAINAGE SYSTEM",2010,100
5,32,3213,2,128,1,2,6,"SHARP PRICE CHANGES",2011,100
5,32,3213,2,128,1,3,7,"MASSIVE LAY-OFF",2006,100
5,32,3213,2,128,1,4,9,"IRREGULA POWER SUPPL",2011,100
5,32,3213,2,128,2,1,13,"NEW HEALTH FACILITY",2010,100
5,32,3213,2,128,2,2,14,"NEW ROAD",2009,100
5,32,3213,2,128,2,3,15,"NEW SCHOOL",2010,100
5,32,3213,2,128,2,4,16,"IMPROVED TRANSPORTN",2009,100
5,32,3215,1,1896,1,1,6,"CHANGES IN PRICE",2009,80
5,32,3215,1,1896,1,2,7,"MASSIVEJOB LAY OFF",2008,45
5,32,3215,1,1896,1,3,9,"POWER OUTAGES",2010,85
5,32,3215,1,1896,2,1,13,"NEW HEALTH FACILITY2",2009,75
5,32,3215,1,1896,2,2,14,"NEW ROAD",2009,80
5,32,3215,1,1896,2,3,15,"NEW SCHOOL",2009,55
5,32,3215,1,1896,2,4,16,"IMPROVED TRANS.SERVI",2009,70
5,32,3215,1,2978,1,1,6,"CHANGE IN PRICES",0,0
5,32,3215,1,2978,1,2,7,"MASSIVE",2007,15
5,32,3215,1,2978,1,3,9,"LACK OF ELECTRICITY",0,100
5,32,3215,1,2978,2,1,11,"DEVELOPMENT SERVICES",2008,100
5,32,3215,1,2978,2,2,14,"NEW SCHOOL",2009,100
5,32,3215,1,2978,2,3,16,"IMPROVED TRANSPORT S",2010,100
5,32,3215,1,4712,1,1,6,"SHARP CHANGE IN PRIC",2010,90
5,32,3215,1,4712,1,2,7,"MASSIVE JOB LAY OFF",2009,45
5,32,3215,1,4712,2,1,13,"NEW HEALTH FACCILITY",2010,85
5,32,3215,1,4712,2,2,14,"NEW ROADS",2008,75
5,32,3215,1,4712,2,3,15,"NEW SCHOOL",2008,85
5,32,3215,1,4712,2,4,16,"IMPROVEED TRANS.SERV",2009,80
5,32,3216,2,1184,1,1,1,"DROUGTH",2010,45
5,32,3216,2,1184,1,2,2,"FLOOD",2010,45
5,32,3216,2,1184,1,3,6,"SHARP CHANGE IN PRIC",2009,75
5,32,3216,2,1184,1,4,7,"JOB LAY OFF",2008,48
5,32,3216,2,1184,2,1,13,"NEW HEALTH CENTER",2010,92
5,32,3216,2,1184,2,2,16,"IMPROVED TRANSPORTAT",2010,88
5,32,3216,2,1184,2,3,17,"ON-GRID ELECTRICITY",85,
5,32,3218,2,296,1,1,4,"LIVESTOCK DISEASE",2009,15
5,32,3218,2,296,1,2,5,"MASSIVE SACK-APPOLO",2011,100
5,32,3218,2,296,1,3,9,"POWER OUTAGE",2011,100
5,32,3218,2,296,2,1,16,"CULTISR ACTIVITIES",2007,100
5,32,3221,2,132,1,1,6,"HIGH COST OF GOOD/S",2010,100
5,32,3221,2,132,1,2,7,"UNEMPLOYMENT",2010,100
5,32,3221,2,132,1,3,8,"LACK OF POLICE SERVI",2006,100
5,32,3221,2,132,1,4,10,"WATER SUPPLY",2007,100
5,32,3221,2,132,1,5,10,"ROBBREY INCIDENT",2011,100
5,32,3221,2,132,2,1,13,"NEW HEALTH FACULTY",2010,100
5,32,3221,2,132,2,2,15,"NEW PRAMRY SCHOOL",2010,100
5,32,3221,2,132,2,3,17,"ON-GRID ELECTRICITY",2005,100
5,32,3222,1,1624,1,1,3,"FLOOD",2010,25
5,32,3222,1,1624,1,2,7,"MASSIVE JOB LAY OFF",2009,45
5,32,3222,1,1624,2,1,13,"NEW HEALTH FACILITY",2010,90
5,32,3222,1,1624,2,2,14,"NEW ROAD",2008,85
5,32,3222,1,1624,2,3,15,"NEW SCHOOL",2008,80
5,32,3222,1,1624,2,4,16,"IMPROVED TRAS.SERVIC",2008,85
5,32,3222,1,2780,1,1,7,"MASSIVE JOB LAY-OFF",2007,25
5,32,3222,1,2780,1,2,9,"POWER OUTAGES",2010,100
5,32,3222,1,2780,1,3,10,"POLITICAL VIOLENCE",2006,100
5,32,3222,1,2780,1,4,10,"BAD GOVERNANCE",2009,100
5,32,3222,1,2780,2,1,12,"NEW EMPLOYMT OPPTUTY",2007,25
5,32,3222,1,2780,2,2,13,"NEW HEALTH CENTRE",2009,100
5,32,3222,1,2780,2,3,15,"NEW SCHOOL",2010,100
5,32,3222,1,2780,2,4,16,"IMPROVED TRANSPORT",2008,100
5,32,3223,2,390,1,1,7,"MASSIVE LAYOFF",2009,
5,32,3223,2,390,1,2,9,"POWER OUTAGES",2011,100
5,32,3223,2,390,1,3,10,"COMMUNUAL CRISIS",2007,100
5,32,3223,2,390,1,4,10,"OIL SPILAGE ON LAND",2007,100
5,32,3223,2,390,2,1,12,"NEW HEALTH FACILITY",2009,100
5,32,3223,2,390,2,2,13,"NEW ROAD",2010,100
5,32,3223,2,390,2,3,14,"NEW SCHOOL",2010,100
5,32,3223,2,390,2,4,15,"IMPROVED TRANSPORT",2009,100
5,32,3223,2,578,1,1,2,"CROP DISEASE/PEST",2006,100
5,32,3223,2,578,1,2,9,"NO ELECTRICITY",2006,100
5,32,3223,2,578,1,3,10,"NO HOSPITAL",2006,100
5,32,3223,2,578,1,4,10,"NO ROAD",2006,100
5,32,3223,2,578,,1,,"   OTHERS",,
3,33,3304,2,418,1,1,3,"GROP DISEASE/PEST",2009,80
3,33,3304,2,418,1,2,4,"LIVESTOCK DISEASE",2008,30
3,33,3304,2,418,1,3,6,"CHANGE IN PRICE OF",2010,90
3,33,3304,2,418,1,4,10,"WELL WATER SHORTAGE",2010,95
3,33,3304,2,418,2,1,14,"CONSTR.PRY SCHOOL",2007,60
3,33,3304,2,418,2,2,16,"IMPROVED TRANSPORT",2010,40
3,33,3307,2,688,1,1,3,"CROP DISEASE",2010,60
3,33,3307,2,688,1,2,4,"LIVESTOCK DISEASE",2007,40
3,33,3307,2,688,1,3,9,"POWER OUTAGE(TRANS.)",2011,90
3,33,3307,2,688,1,4,10,"BAD ROAD",2008,60
3,33,3307,2,688,2,1,15,"CONSTR. OF PRY SCHOO",2007,60
3,33,3307,2,688,2,2,17,"CONNECTION NAT. GRID",2007,90
3,33,3307,2,688,2,3,19,"RENOVAT.JUMAT MOSQUE",2007,80
3,33,3307,2,688,2,4,19,"CONSTR.OF BOREHOLE",2010,40
3,33,3310,2,476,1,1,2,"FLOODING",2010,50
3,33,3310,2,476,1,2,3,"GROP PEST",2009,30
3,33,3310,2,476,1,3,4,"LIVESTOCK DISEAS",2007,25
3,33,3310,2,476,1,4,6,"COMMODITY PRICE CHAN",2009,60
3,33,3310,2,476,2,1,13,"HEALTH FACILITY CONS",2011,80
3,33,3310,2,476,2,2,15,"PRY SCHOOL CONSTRUCT",2007,80
3,33,3311,1,702,1,1,2,"FLOODING",2010,75
3,33,3311,1,702,1,2,3,"CROP DISEASE",2008,50
3,33,3311,1,702,1,3,4,"LIVESTOCK DISEASE",2007,20
3,33,3311,1,702,1,4,6,"PRICE FLUNCTUATION",2010,40
3,33,3311,1,702,2,1,12,"SKILL ACQUISITION",2009,15
3,33,3311,1,702,2,2,15,"SCHOOL RENOVATION",2009,15
3,33,3311,1,702,2,3,19,"MOSQUE CONSTRUCTION",2008,70
3,33,3311,1,702,2,4,19,"IMPROVED WATER SUPPL",2011,60
3,33,3313,2,930,1,1,2,"FLOOD",2010,95
3,33,3313,2,930,1,2,3,"CROP DISEASE",2008,45
3,33,3313,2,930,1,3,4,"LIVESTOCK DISEASE",2009,25
3,33,3313,2,930,1,4,6,"CHANGE IN PRICE",2010,80
3,33,3313,2,930,2,1,12,"EMPLOYMENT OPPORTUNI",2010,30
3,33,3313,2,930,2,2,15,"SEC.SCH.RENOV.&UPGRA",2010,70
3,33,3313,2,930,2,3,17,"CONNECT.ELECTR.NATIO",2007,80
3,33,3313,2,930,2,4,19,"MOSQUE CONSTRUCTION",2010,50
3,33,3318,2,30,1,1,2,"FLOOD",2010,40
3,33,3318,2,30,1,2,3,"CROP DISEASE",2009,40
3,33,3318,2,30,1,3,4,"LIVESTOCK DISEASE",2008,30
3,33,3318,2,30,1,4,6,"CHANGE IN PRICE COMM",2010,70
3,33,3318,2,30,2,1,11,"EMPLOYMENT OPPORTUNI",2009,30
3,33,3318,2,30,2,2,13,"RENOV.HEALTH FACILIT",2010,40
3,33,3318,2,30,2,3,16,"MOSQUE CONSTRUCTION",2009,70
3,33,3318,2,30,2,4,16,"WELL RECONSTRUCTION",2010,80
3,33,3321,1,1182,1,1,1,"CROP FAILURE",2008,45
3,33,3321,1,1182,1,2,3,"CROP DISEASE",2010,30
3,33,3321,1,1182,1,3,4,"ANIMAL DISEASE(CHABO",2007,60
3,33,3321,1,1182,1,4,6,"HIGH COST COMMODITIE",2010,80
3,33,3321,1,1182,2,1,12,"SKILL ACQUI FOR YOUT",2008,10
3,33,3321,1,1182,2,2,13,"CONSTR.OF HEALTH CEN",2010,100
3,33,3321,1,1182,2,3,15,"CONSTR.ISLAM.SCHOOL",2010,90
3,33,3321,1,1182,2,4,19,"CONSTR.OF MOSQUE",2008,80
3,33,3323,2,92,1,1,2,"FLOOD",2010,80
3,33,3323,2,92,1,2,3,"CROP DISEASE",2007,30
3,33,3323,2,92,1,3,4,"LIVESTOCK",2008,40
3,33,3323,2,92,1,4,6,"COMMOD.PRICE CHANGE",2010,45
3,33,3323,2,92,2,1,13,"RECONSTR.HEALTH FACI",2010,80
3,33,3323,2,92,2,2,17,"CONNECT.NATIONAL GRI",2010,90
3,33,3323,2,92,2,3,19,"MOSQUE CONSTRUCTION",2010,70
3,33,3323,2,92,2,4,19,"BOREHOLE",2010,80
2,34,3401,2,526,2,1,15,"NEW SCHOOL",2011,70
2,34,3403,2,198,2,1,14,"NEW ROAD",2007,100
2,35,3501,1,702,1,1,1,"DROUGHT",2008,80
2,35,3501,1,702,1,2,2,"FLOOD",2010,30
2,35,3501,1,702,1,3,3,"CROP DISEASES/PESTS",2009,50
2,35,3501,1,702,1,4,5,"HUMAN EPIDEMIC DIS'S",2010,70
2,35,3501,1,702,2,1,14,"NEW ROAD",2010,100
2,35,3501,1,702,2,2,19,"RENOVATED SCHOOL",2010,80
2,35,3501,1,702,2,3,19,"RENOVATED HOS.HLE FA",2010,100
2,35,3501,2,1228,1,1,1,"DROUGHT",2008,100
2,35,3501,2,1228,1,2,2,"FLOOD",2010,30
2,35,3501,2,1228,1,3,3,"CROP DISEASES/PESTS",2010,80
2,35,3501,2,1228,1,4,5,"HUMAN EPIDEMIC DISEA",2010,30
2,35,3501,2,1228,2,1,13,"NEW HEALTH FACILITY",2010,100
2,35,3501,2,1228,2,2,14,"NEW ROAD",2008,100
2,35,3501,2,1228,2,3,19,"RENOVATION OF SCHOOL",2008,100
2,35,3501,2,1228,2,4,19,"HAND PUMP",2010,100
2,35,3503,1,54,1,1,1,"FLOOD DESTROYED HOME",2008,10
2,35,3503,1,54,1,2,2,"SHARP PRICES CHANGED",2010,100
2,35,3503,1,54,1,3,3,"DROUGHT",2007,100
2,35,3503,1,54,1,4,4,"CROP DISEASES/PEST",2007,100
2,35,3503,1,54,1,5,5,"NEW ROADS",2010,100
2,35,3503,1,54,1,6,6,"NEW SCHOOLS",2010,100
2,35,3503,1,54,1,7,7,"IMPROVED TRANS.SERVS",2010,100
2,35,3503,1,54,1,8,8,"FREE MED.SERVICES",2010,100
2,35,3503,1,54,1,9,9,,,
2,35,3504,2,1288,1,1,2,"FLOOD",2007,70
2,35,3504,2,1288,1,2,5,"HUMAN EPIDEMIC DIS'S",2010,70
2,35,3504,2,1288,1,3,7,"CROP DOSEASES/PESTS",2009,80
2,35,3504,2,1288,2,1,19,"RENO'N OF PRIM.SCHL.",2010,100
2,35,3504,2,1288,2,2,19,"SINKING NEW WELL",2010,100
2,35,3506,2,1040,1,1,1,"DROUGHT",2010,80
2,35,3506,2,1040,1,2,3,"CROP PESTS/DISEASES",2010,60
2,35,3506,2,1040,1,3,4,"LIVESTOCK DISEAS",2009,30
2,35,3506,2,1040,1,4,5,"HUMAN EPIDEMIC DISES",2009,40
2,35,3506,2,1040,2,1,11,"DEVELOPMENT PROJECT",2009,100
2,35,3506,2,1040,2,2,19,"RENOVATION OF SCHOOL",2008,80
2,35,3507,2,746,1,1,1,"DROUGHT",2006,80
2,35,3507,2,746,1,2,2,"FLOOD",2010,50
2,35,3507,2,746,1,3,3,"CROP DISEASE/PEST",2007,60
2,35,3507,2,746,1,4,4,"LIVESTOCK DISEASE",2009,30
2,35,3507,2,746,2,1,11,"DEVELOPMENT PROJECTS",2007,80
2,35,3507,2,746,2,2,14,"NEW ROAD",2006,95
2,35,3509,2,1310,1,1,2,"FLOOD",2010,30
2,35,3509,2,1310,1,2,4,"LIVESTOCK DISEASES",2010,30
2,35,3509,2,1310,2,1,19,"RENOV'N OF SCHOOL",2010,100
2,35,3509,2,1310,2,2,19,"RENOV'N,HEALTH CENTR",2010,100
2,35,3509,2,1310,2,3,19,"CONSTRUCT'N MKT STAL",2011,100
2,35,3509,2,2276,1,1,1,"DROUGHT",2010,100
2,35,3509,2,2276,1,2,2,"FLOOD",2010,
2,35,3509,2,2276,1,3,5,"HUMAN EPIDEMIC-MELES",2011,20
2,35,3509,2,2276,1,4,6,"SHARP PRICE CHANGES",2011,100
2,35,3509,2,2276,2,1,11,"DEVEPT PRT.HANDPUMP",2011,100
2,35,3509,2,2276,2,2,19,"RENOVT'D BOREHOLES",2010,100
2,35,3509,2,2276,2,3,19,"RENOVT'D HELTH CARE",2011,100
2,35,3511,2,1646,1,1,1,"DROUGHT",2008,100
2,35,3511,2,1646,1,2,3,"CROP DISEASE/PESTS",2010,30
2,35,3511,2,1646,1,3,5,"HUMAN EPIDEMIC DISEA",2008,40
2,35,3511,2,1646,1,4,6,"SHARP PRICE CHANGES",2009,100
2,35,3511,2,1646,1,5,10,,,
2,35,3511,2,1646,2,1,13,"NEW HELATH FACILITY",2009,80
2,35,3511,2,1646,2,2,14,"NEW ROAD",2008,100
2,35,3511,2,1646,2,3,17,"ON-GRID ELECTIRICITY",2008,90
2,35,3511,2,1646,2,4,19,"WATER SUPPLY OTHERS",2006,90
2,35,3513,2,576,1,1,1,"DROUGHT",2008,100
2,35,3513,2,576,1,2,3,"CROP PESTS/DISEASES",2007,100
2,35,3513,2,576,1,3,6,"SHARP PRICE CHANGES",2010,100
2,35,3513,2,576,2,1,19,"CONSTRUCTED HND PUMP",2010,100
2,35,3513,2,576,2,2,19,"RENOVATED PRM.SCHOOL",2010,100
2,35,3513,2,576,2,3,19,"RENOVATED MOSQUE",2011,100
2,35,3513,1,1278,1,1,1,"DROUGHT",2009,100
2,35,3513,1,1278,1,2,3,"CROP DISEASES/PESTS",2009,100
2,35,3513,1,1278,1,3,6,"SHARP PRICE CHANGES",2010,100
2,35,3513,1,1278,1,4,10,"FIRE OUTBREAK",2010,5
2,35,3513,1,1278,2,1,19,"RENOVATED SCHOOLS",2009,30
2,35,3513,1,1278,2,2,19,"DISTRIBUT'D TRTDNETS",2010,1
2,35,3515,2,316,1,1,1,"DROUGT",2009,100
2,35,3515,2,316,1,2,3,"CROP DISEASE/PESTS",2007,40
2,35,3515,2,316,1,3,4,"LIVESTOCK DISEASE",2008,30
2,35,3515,2,316,1,4,6,"SHARP CHANGES IN PRC",2010,100
2,35,3515,2,316,2,1,13,"NEW HELATH FACILITY",2010,70
2,35,3515,2,316,2,2,15,"NEW SCHOOL",2009,70
2,35,3516,2,1632,1,1,1,"DROUGHT",2007,90
2,35,3516,2,1632,1,2,1,"CROP DISEASE/PEST",2010,80
2,35,3516,2,1632,1,3,2,"FLOOD",2009,30
2,35,3516,2,1632,1,4,3,"LIVESTOCK DISEASE",2009,40
2,35,3516,2,1632,2,1,11,"DEVELOPMENT PROJECTS",2009,100
2,35,3516,2,1632,2,2,14,"NEW ROAD",2010,100
2,35,3516,2,1632,2,3,15,"NEW SCHOOL",2008,100
3,36,3601,2,1214,1,1,1,"DROUGHT",2005,50
3,36,3601,2,1214,1,2,2,"FLOOD",2010,75
3,36,3601,2,1214,1,3,3,"LIVESTOCK DISEASE",2010,45
3,36,3601,2,1214,1,4,5,"NEW SCHOOL",2007,53
3,36,3603,2,978,1,1,1,"HUMAN EPIDEMIC DISEA",2010,30
3,36,3603,2,978,1,2,2,"FLOOD",2010,25
3,36,3605,2,240,1,1,1,"DROUGHT",2007,30
3,36,3605,2,240,1,2,5,"NEW SCHOOL",2008,90
3,36,3605,2,240,1,3,6,"SOLAR WATER",2009,50
3,36,3606,2,1956,1,1,1,"FLOOD",2009,30
3,36,3606,2,1956,1,2,2,"LIVESTOCK DISEASE",2009,40
3,36,3607,1,2596,1,1,1,"FLOOD",2007,35
3,36,3607,1,2596,1,2,2,"HUMAN EPIDEMIC DISEA",2008,20
3,36,3608,2,2078,1,1,1,"DROUGHT",2009,40
3,36,3608,2,2078,1,2,2,"CROP DISEASE",2010,50
3,36,3608,2,2078,1,3,3,"LIVESTOCK DISEASE",2010,35
3,36,3608,2,2078,1,4,5,"NEW SCHOOL",2008,60
3,36,3610,2,1826,1,1,1,"LOSS OF KEY S/SERVIC",2011,15
3,36,3610,2,1826,1,2,2,"DROUGHT",2009,50
3,36,3610,2,1826,1,3,3,"FLOOD",2010,60
3,36,3610,2,1826,1,4,5,"NEW SCHOOL",2010,100
3,36,3612,1,1474,1,1,1,"DROUGHT",2009,55
3,36,3612,1,1474,1,2,2,"CROP DISEASE",2010,25
3,36,3613,2,1066,1,1,1,"DROUGHT",2009,25
3,36,3613,2,1066,1,2,2,"DEATH OF A SON",2010,5
1,37,3702,1,972,1,1,2,"FLOOD",2010,40
1,37,3702,1,972,1,2,7,"UNEMPLOYMENT",2010,80
1,37,3702,1,972,1,3,8,"LOSES OF KEY SOCIAL",2010,100
1,37,3702,1,972,2,1,13,"HEALTH FACILITIES",2010,100
1,37,3702,1,972,2,2,15,"NEW SCHOOLS",2010,100
1,37,3702,1,972,2,3,16,"TRANSPOTATION",2010,100
1,37,3706,2,6,1,1,1,"GENERALLY POOR",2010,50
1,37,3706,2,6,1,2,6,"CHANGES IN PRICES",2011,50
1,37,3706,2,6,2,1,14," ROAD NETWORK",2006,95
1,37,3706,2,6,2,2,16,"IMPROVED TRASPORTATI",2006,95
1,37,3706,1,156,1,1,5,"HUMAN EPIDEMIC",2011,40
1,37,3706,1,156,1,2,6,"HIGH PRICE OF ITEM",2010,100
1,37,3706,1,156,1,3,7,"UNEMPLOYMENT",2004,70
1,37,3706,1,156,1,4,9,"INADQUATE LIGHT",2011,100
1,37,3706,1,156,2,1,15,"NEW SCHOOLS",2010,100
1,37,3706,1,156,2,2,16,"TRANSPORTATION",2010,80
1,37,3706,1,156,2,3,19,"IMPROVING AGRICULTUR",2006,70
1,37,3706,1,156,2,4,19,"SECURITY",2010,100
1,37,3706,1,4144,1,1,5,"HUMAN EPIDEMIC DISEA",2010,2
1,37,3706,1,4144,1,2,6,"SHARP CHANGE IN PRIC",2005,90
1,37,3706,1,4144,1,3,7,"MASSIVE JOB LAY-OFF",2005,5
1,37,3706,1,4144,2,1,13,"CONSTOF HEALTH CENTR",2005,100
1,37,3706,1,4144,2,2,14,"CONSTRUCTION OF ROAD",2005,100
1,37,3706,1,4144,2,3,15,"BUILDING CLASSROOM",2008,100
1,37,3706,1,4144,2,4,16,"INTRO OF OKADA,KEKE",2008,100
