"zone","state","lga","sector","ea","hhid","item_cd","s7other","s7x","s7q1","s7q2","s7q3","s7q4a","s7q4b","s7q4c","s7q5","s7q6","s7q7","s7q8a","s7q8b","s7q8c","trackingobs"
4,1,111,1,1146,10038,311,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,312,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,313,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,320,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,321,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,327,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,329,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10038,332,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,301,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,303,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,304,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,305,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,306,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,311,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,312,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,320,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,321,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,322,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,326,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,327,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10039,329,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,301,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,303,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,304,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,311,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,312,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,320,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,321,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,322,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,326,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,327,,"X",2,,,,,,2,,,,,,0
4,1,111,1,1146,10040,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,307,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,319,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10041,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10042,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10042,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10042,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10042,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10042,326,,,,,,,,,1,1,2000,1,,,0
4,1,102,1,536,10042,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,318,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10043,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10044,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,319,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,323,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,324,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10045,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10046,330,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10047,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10048,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,307,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10049,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,536,10050,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10051,322,,,,,,,,,1,1,3500,2,,,0
4,1,102,1,1690,10051,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,313,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10052,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10053,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,312,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10054,327,,"X",1,1,6300,1,,,2,,,,,,0
4,1,102,1,1690,10054,329,,"X",1,1,2500,1,,,2,,,,,,0
4,1,102,1,1690,10055,301,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,317,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,318,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,319,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,320,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,328,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10055,329,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10056,332,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10057,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10058,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10058,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10058,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10058,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10058,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,304,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,306,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10059,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,302,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,303,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,305,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,311,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,321,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,322,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,323,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,324,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,326,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,327,,"X",2,,,,,,2,,,,,,0
4,1,102,1,1690,10060,329,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,301,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,318,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10061,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,311,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,318,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,321,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10062,327,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10063,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10063,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10063,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10063,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10064,301,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10064,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10064,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10064,318,,,,,,,,,1,1,150000,1,,,0
4,1,107,2,1044,10064,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,302,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,311,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,312,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10065,327,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,302,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,307,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,321,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10066,326,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,302,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,311,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10067,318,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,302,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,303,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,318,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,321,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,327,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10068,329,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10069,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10069,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10069,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,304,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,305,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,306,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,317,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,318,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,321,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,322,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,326,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,327,,"X",2,,,,,,2,,,,,,0
4,1,107,2,1044,10070,329,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,307,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,311,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10071,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,311,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,318,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,320,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10072,326,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10073,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10073,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10073,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10074,301,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10074,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10074,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10074,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10075,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10076,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10076,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10076,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10076,332,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,301,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,302,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,303,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10077,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10078,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10078,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10079,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10079,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10079,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10079,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,304,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,305,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,306,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,317,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,322,,"X",2,,,,,,2,,,,,,0
4,1,117,2,560,10080,326,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10081,306,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10082,305,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10082,306,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10083,304,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10083,305,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10083,321,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10083,322,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10084,304,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10084,305,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10084,306,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10086,302,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10086,306,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10087,301,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10087,302,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10087,304,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10088,305,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10088,306,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10089,304,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10089,305,,"X",2,,,,,,2,,,,,,0
4,1,110,2,76,10090,306,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,301,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,302,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,303,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,304,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,305,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,306,,"X",2,,,,,,2,,,,,,0
4,1,105,2,638,10091,307,,"X",2,,,,,,2,,,,,,0
