"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq2","s4bq3","s4bq4","s4bq4b","s4bq5","s4bq6","s4bq7","s4bq8","s4bq9","s4bq10","s4bq11","s4bq12","s4bq13","s4bq14","s4bq15","s4bq16","s4bq17","s4bq18","s4bq19","s4bq20","s4bq21","s4bq22","s4bq23","s4bq23b","s4bq24","s4bq25","s4bq25b","s4bq26a","s4bq26b","s4bq26c","s4bq26d","s4bq26e","s4bq27","s4bq28"
1,23,2307,1,78,230025,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230025,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230025,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230027,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230027,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230027,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230028,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230030,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230030,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,230030,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230031,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230032,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230032,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230032,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230032,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230033,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230034,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230035,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230035,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230035,3,1,2,1,2,,3,0.899999976158142,1,2,1,1,1,1,2,1,1,1,2,2,2,1,,1,,,6,,,5,6,,,,6,2
1,23,2306,1,970,230036,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230036,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230036,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230036,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230036,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230036,6,1,2,1,1,,1,99,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,3,,1,2,7,,,3,2
1,23,2306,1,970,230037,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230038,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230039,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230039,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230040,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230040,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,230040,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230041,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230042,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230042,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230042,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230042,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230042,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230043,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230043,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230043,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230043,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230044,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230045,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230045,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230045,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230045,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230046,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230046,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230047,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230047,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230047,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230047,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230048,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230048,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230049,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230049,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230049,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230049,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230049,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,230050,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230051,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230054,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230054,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230054,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230055,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230058,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230058,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230058,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2315,2,924,230059,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,6,1,2,1,1,,2,99,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,4,,2,7,,,,3,2
1,23,2309,2,998,230061,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230061,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230063,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230065,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230065,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230066,6,1,2,1,1,,2,99,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,,,3,5,,2,7,,,,9,2
1,23,2309,2,998,230067,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230067,7,1,2,2,3,,6,99,1,1,1,1,1,2,2,2,2,2,2,2,2,1,,2,6,,0,4,,2,7,,,,1,2
1,23,2309,2,998,230068,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230070,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230070,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230070,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230070,5,1,2,1,1,,1,99,1,2,1,1,1,1,1,1,1,1,2,2,2,1,,1,,,3,5,,2,5,6,7,,8,2
1,23,2304,2,322,230071,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230071,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230071,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230071,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230071,5,1,2,1,1,,2,3.09999990463257,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,6,,,2,7,,,,6,1
1,23,2304,2,322,230074,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230075,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230075,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,6,1,2,1,1,,1,3.5,1,2,1,1,1,1,1,1,1,1,1,2,2,1,,2,6,,0,4,,2,5,,,,,1
1,23,2304,2,322,230077,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230077,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230078,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230078,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230078,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230078,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230078,5,1,2,1,1,,2,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,6,,0,5,,1,2,5,7,,1,1
1,23,2311,2,516,230081,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230082,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230082,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230082,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230084,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230084,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230084,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230084,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230088,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230089,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230089,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230089,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230089,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230094,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230094,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
