"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11aq1","s11aq2","tracked_obs"
3,18,1808,2,1726,180079,101,"Cigarettes or tobacco",2,,0
3,18,1808,2,1726,180079,102,"Matches",2,,0
3,18,1808,2,1726,180079,103,"Newspaper and magazines",2,,0
3,18,1808,2,1726,180079,104,"Public transport (bus, rail, b",1,100,0
3,18,1808,2,1726,180080,101,"Cigarettes or tobacco",2,,0
3,18,1808,2,1726,180080,102,"Matches",1,5,0
3,18,1808,2,1726,180080,103,"Newspaper and magazines",2,,0
3,18,1808,2,1726,180080,104,"Public transport (bus, rail, b",1,200,0
3,18,1811,2,364,180081,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180081,102,"Matches",2,,0
3,18,1811,2,364,180081,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180081,104,"Public transport (bus, rail, b",2,,0
3,18,1811,2,364,180082,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180082,102,"Matches",1,30,0
3,18,1811,2,364,180082,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180082,104,"Public transport (bus, rail, b",1,600,0
3,18,1811,2,364,180083,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180083,102,"Matches",1,40,0
3,18,1811,2,364,180083,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180083,104,"Public transport (bus, rail, b",1,300,0
3,18,1811,2,364,180084,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180084,102,"Matches",2,,0
3,18,1811,2,364,180084,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180084,104,"Public transport (bus, rail, b",1,200,0
3,18,1811,2,364,180085,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180085,102,"Matches",1,20,0
3,18,1811,2,364,180085,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180085,104,"Public transport (bus, rail, b",1,650,0
3,18,1811,2,364,180086,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180086,102,"Matches",1,10,0
3,18,1811,2,364,180086,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180086,104,"Public transport (bus, rail, b",2,,0
3,18,1811,2,364,180087,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180087,102,"Matches",2,,0
3,18,1811,2,364,180087,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180087,104,"Public transport (bus, rail, b",1,200,0
3,18,1811,2,364,180088,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180088,102,"Matches",2,,0
3,18,1811,2,364,180088,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180088,104,"Public transport (bus, rail, b",1,1000,0
3,18,1811,2,364,180089,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180089,102,"Matches",1,10,0
3,18,1811,2,364,180089,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180089,104,"Public transport (bus, rail, b",2,,0
3,18,1811,2,364,180090,101,"Cigarettes or tobacco",2,,0
3,18,1811,2,364,180090,102,"Matches",1,50,0
3,18,1811,2,364,180090,103,"Newspaper and magazines",2,,0
3,18,1811,2,364,180090,104,"Public transport (bus, rail, b",1,500,0
3,18,1820,2,450,180091,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180091,102,"Matches",2,,0
3,18,1820,2,450,180091,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180091,104,"Public transport (bus, rail, b",2,,0
3,18,1820,2,450,180092,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180092,102,"Matches",1,20,0
3,18,1820,2,450,180092,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180092,104,"Public transport (bus, rail, b",2,,0
3,18,1820,2,450,180093,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180093,102,"Matches",1,10,0
3,18,1820,2,450,180093,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180093,104,"Public transport (bus, rail, b",1,100,0
3,18,1820,2,450,180094,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180094,102,"Matches",1,10,0
3,18,1820,2,450,180094,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180094,104,"Public transport (bus, rail, b",1,280,0
3,18,1820,2,450,180095,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180095,102,"Matches",1,20,0
3,18,1820,2,450,180095,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180095,104,"Public transport (bus, rail, b",1,500,0
3,18,1820,2,450,180096,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180096,102,"Matches",1,10,0
3,18,1820,2,450,180096,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180096,104,"Public transport (bus, rail, b",1,300,0
3,18,1820,2,450,180097,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180097,102,"Matches",2,,0
3,18,1820,2,450,180097,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180097,104,"Public transport (bus, rail, b",2,,0
3,18,1820,2,450,180098,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180098,102,"Matches",1,10,0
3,18,1820,2,450,180098,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180098,104,"Public transport (bus, rail, b",1,400,0
3,18,1820,2,450,180099,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180099,102,"Matches",1,20,0
3,18,1820,2,450,180099,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180099,104,"Public transport (bus, rail, b",2,,0
3,18,1820,2,450,180100,101,"Cigarettes or tobacco",2,,0
3,18,1820,2,450,180100,102,"Matches",2,,0
3,18,1820,2,450,180100,103,"Newspaper and magazines",2,,0
3,18,1820,2,450,180100,104,"Public transport (bus, rail, b",2,,0
3,18,1822,2,1654,180101,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180101,102,"Matches",1,5,0
3,18,1822,2,1654,180101,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180101,104,"Public transport (bus, rail, b",1,1000,0
3,18,1822,2,1654,180102,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180102,102,"Matches",2,,0
3,18,1822,2,1654,180102,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180102,104,"Public transport (bus, rail, b",1,900,0
3,18,1822,2,1654,180103,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180103,102,"Matches",1,20,0
3,18,1822,2,1654,180103,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180103,104,"Public transport (bus, rail, b",1,1600,0
3,18,1822,2,1654,180104,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180104,102,"Matches",1,10,0
3,18,1822,2,1654,180104,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180104,104,"Public transport (bus, rail, b",1,700,0
3,18,1822,2,1654,180105,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180105,102,"Matches",2,,0
3,18,1822,2,1654,180105,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180105,104,"Public transport (bus, rail, b",1,1800,0
3,18,1822,2,1654,180106,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180106,102,"Matches",1,5,0
3,18,1822,2,1654,180106,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180106,104,"Public transport (bus, rail, b",1,1200,0
3,18,1817,2,0,180107,101,"Cigarettes or tobacco",2,,1
3,18,1817,2,0,180107,102,"Matches",1,10,1
3,18,1817,2,0,180107,103,"Newspaper and magazines",2,,1
3,18,1817,2,0,180107,104,"Public transport (bus, rail, b",1,1600,1
3,18,1822,2,1654,180108,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180108,102,"Matches",2,,0
3,18,1822,2,1654,180108,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180108,104,"Public transport (bus, rail, b",1,800,0
3,18,1822,2,1654,180109,101,"Cigarettes or tobacco",2,,0
3,18,1822,2,1654,180109,102,"Matches",1,10,0
3,18,1822,2,1654,180109,103,"Newspaper and magazines",2,,0
3,18,1822,2,1654,180109,104,"Public transport (bus, rail, b",1,200,0
3,18,1817,2,0,180110,101,"Cigarettes or tobacco",2,,1
3,18,1817,2,0,180110,102,"Matches",2,,1
3,18,1817,2,0,180110,103,"Newspaper and magazines",2,,1
3,18,1817,2,0,180110,104,"Public transport (bus, rail, b",1,800,1
3,18,1814,2,678,180111,101,"Cigarettes or tobacco",2,,0
3,18,1814,2,678,180111,102,"Matches",1,30,0
3,18,1814,2,678,180111,103,"Newspaper and magazines",2,,0
3,18,1814,2,678,180111,104,"Public transport (bus, rail, b",1,4600,0
3,18,1814,2,678,180112,101,"Cigarettes or tobacco",2,,0
3,18,1814,2,678,180112,102,"Matches",1,10,0
3,18,1814,2,678,180112,103,"Newspaper and magazines",2,,0
3,18,1814,2,678,180112,104,"Public transport (bus, rail, b",1,130,0
3,18,1814,2,678,180113,101,"Cigarettes or tobacco",2,,0
3,18,1814,2,678,180113,102,"Matches",2,,0
3,18,1814,2,678,180113,103,"Newspaper and magazines",2,,0
3,18,1814,2,678,180113,104,"Public transport (bus, rail, b",2,,0
3,18,1814,2,678,180117,101,"Cigarettes or tobacco",2,,0
3,18,1814,2,678,180117,102,"Matches",1,10,0
3,18,1814,2,678,180117,103,"Newspaper and magazines",2,,0
3,18,1814,2,678,180117,104,"Public transport (bus, rail, b",1,1500,0
2,5,517,2,0,180118,101,"Cigarettes or tobacco",2,,1
2,5,517,2,0,180118,102,"Matches",2,,1
2,5,517,2,0,180118,103,"Newspaper and magazines",2,,1
2,5,517,2,0,180118,104,"Public transport (bus, rail, b",2,,1
2,5,517,2,0,180119,101,"Cigarettes or tobacco",2,,1
2,5,517,2,0,180119,102,"Matches",1,10,1
2,5,517,2,0,180119,103,"Newspaper and magazines",2,,1
2,5,517,2,0,180119,104,"Public transport (bus, rail, b",2,,1
2,5,517,2,0,180120,101,"Cigarettes or tobacco",2,,1
2,5,517,2,0,180120,102,"Matches",1,10,1
2,5,517,2,0,180120,103,"Newspaper and magazines",2,,1
2,5,517,2,0,180120,104,"Public transport (bus, rail, b",1,400,1
3,19,1925,2,3394,190001,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190001,102,"Matches",1,20,0
3,19,1925,2,3394,190001,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190001,104,"Public transport (bus, rail, b",2,,0
3,19,1925,2,3394,190002,101,"Cigarettes or tobacco",,,0
3,19,1925,2,3394,190002,102,"Matches",,,0
3,19,1925,2,3394,190002,103,"Newspaper and magazines",,,0
3,19,1925,2,3394,190002,104,"Public transport (bus, rail, b",,,0
3,19,1925,2,3394,190003,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190003,102,"Matches",1,10,0
3,19,1925,2,3394,190003,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190003,104,"Public transport (bus, rail, b",2,,0
3,19,1925,2,3394,190004,101,"Cigarettes or tobacco",,,0
3,19,1925,2,3394,190004,102,"Matches",,,0
3,19,1925,2,3394,190004,103,"Newspaper and magazines",,,0
3,19,1925,2,3394,190004,104,"Public transport (bus, rail, b",,,0
3,19,1925,2,3394,190005,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190005,102,"Matches",1,20,0
3,19,1925,2,3394,190005,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190005,104,"Public transport (bus, rail, b",2,,0
3,19,1925,2,3394,190006,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190006,102,"Matches",1,50,0
3,19,1925,2,3394,190006,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190006,104,"Public transport (bus, rail, b",2,,0
3,19,1925,2,3394,190007,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190007,102,"Matches",1,50,0
3,19,1925,2,3394,190007,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190007,104,"Public transport (bus, rail, b",1,200,0
3,19,1925,2,3394,190008,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190008,102,"Matches",1,20,0
3,19,1925,2,3394,190008,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190008,104,"Public transport (bus, rail, b",1,200,0
3,19,1925,2,3394,190009,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190009,102,"Matches",2,,0
3,19,1925,2,3394,190009,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190009,104,"Public transport (bus, rail, b",1,500,0
3,19,1925,2,3394,190010,101,"Cigarettes or tobacco",2,,0
3,19,1925,2,3394,190010,102,"Matches",1,20,0
3,19,1925,2,3394,190010,103,"Newspaper and magazines",2,,0
3,19,1925,2,3394,190010,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190011,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190011,102,"Matches",2,,0
3,19,1921,1,842,190011,103,"Newspaper and magazines",1,20,0
3,19,1921,1,842,190011,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190012,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190012,102,"Matches",1,20,0
3,19,1921,1,842,190012,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190012,104,"Public transport (bus, rail, b",1,1000,0
3,19,1921,1,842,190013,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190013,102,"Matches",1,50,0
3,19,1921,1,842,190013,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190013,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190014,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190014,102,"Matches",1,100,0
3,19,1921,1,842,190014,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190014,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190015,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190015,102,"Matches",1,50,0
3,19,1921,1,842,190015,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190015,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190016,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190016,102,"Matches",2,,0
3,19,1921,1,842,190016,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190016,104,"Public transport (bus, rail, b",1,500,0
3,19,1921,1,842,190017,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190017,102,"Matches",1,50,0
3,19,1921,1,842,190017,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190017,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190018,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190018,102,"Matches",1,50,0
3,19,1921,1,842,190018,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190018,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190019,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190019,102,"Matches",1,10,0
3,19,1921,1,842,190019,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190019,104,"Public transport (bus, rail, b",2,,0
3,19,1921,1,842,190020,101,"Cigarettes or tobacco",2,,0
3,19,1921,1,842,190020,102,"Matches",1,10,0
3,19,1921,1,842,190020,103,"Newspaper and magazines",2,,0
3,19,1921,1,842,190020,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190021,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190021,102,"Matches",2,,0
3,19,1943,2,668,190021,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190021,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190022,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190022,102,"Matches",1,50,0
3,19,1943,2,668,190022,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190022,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190023,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190023,102,"Matches",1,50,0
3,19,1943,2,668,190023,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190023,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190024,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190024,102,"Matches",1,50,0
3,19,1943,2,668,190024,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190024,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190025,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190025,102,"Matches",1,20,0
3,19,1943,2,668,190025,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190025,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190026,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190026,102,"Matches",1,20,0
3,19,1943,2,668,190026,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190026,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190027,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190027,102,"Matches",1,20,0
3,19,1943,2,668,190027,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190027,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190028,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190028,102,"Matches",1,20,0
3,19,1943,2,668,190028,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190028,104,"Public transport (bus, rail, b",2,,0
3,19,1943,2,668,190029,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190029,102,"Matches",1,50,0
3,19,1943,2,668,190029,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190029,104,"Public transport (bus, rail, b",1,200,0
3,19,1943,2,668,190030,101,"Cigarettes or tobacco",2,,0
3,19,1943,2,668,190030,102,"Matches",1,20,0
3,19,1943,2,668,190030,103,"Newspaper and magazines",2,,0
3,19,1943,2,668,190030,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190031,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190031,102,"Matches",1,20,0
3,19,1916,2,1516,190031,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190031,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190032,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190032,102,"Matches",1,20,0
3,19,1916,2,1516,190032,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190032,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190033,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190033,102,"Matches",1,50,0
3,19,1916,2,1516,190033,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190033,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190034,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190034,102,"Matches",1,30,0
3,19,1916,2,1516,190034,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190034,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190035,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190035,102,"Matches",1,50,0
3,19,1916,2,1516,190035,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190035,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190036,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190036,102,"Matches",1,50,0
3,19,1916,2,1516,190036,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190036,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190037,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190037,102,"Matches",1,50,0
3,19,1916,2,1516,190037,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190037,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190038,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190038,102,"Matches",1,50,0
3,19,1916,2,1516,190038,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190038,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190039,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190039,102,"Matches",1,20,0
3,19,1916,2,1516,190039,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190039,104,"Public transport (bus, rail, b",2,,0
3,19,1916,2,1516,190040,101,"Cigarettes or tobacco",2,,0
3,19,1916,2,1516,190040,102,"Matches",1,50,0
3,19,1916,2,1516,190040,103,"Newspaper and magazines",2,,0
3,19,1916,2,1516,190040,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190041,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190041,102,"Matches",1,80,0
3,19,1901,2,640,190041,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190041,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190042,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190042,102,"Matches",1,60,0
3,19,1901,2,640,190042,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190042,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190043,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190043,102,"Matches",1,50,0
3,19,1901,2,640,190043,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190043,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190044,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190044,102,"Matches",1,40,0
3,19,1901,2,640,190044,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190044,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190045,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190045,102,"Matches",1,30,0
3,19,1901,2,640,190045,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190045,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190046,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190046,102,"Matches",1,10,0
3,19,1901,2,640,190046,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190046,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190047,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190047,102,"Matches",1,20,0
3,19,1901,2,640,190047,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190047,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190048,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190048,102,"Matches",1,10,0
3,19,1901,2,640,190048,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190048,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190049,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190049,102,"Matches",2,,0
3,19,1901,2,640,190049,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190049,104,"Public transport (bus, rail, b",2,,0
3,19,1901,2,640,190050,101,"Cigarettes or tobacco",2,,0
3,19,1901,2,640,190050,102,"Matches",1,20,0
3,19,1901,2,640,190050,103,"Newspaper and magazines",2,,0
3,19,1901,2,640,190050,104,"Public transport (bus, rail, b",2,,0
3,19,1937,2,432,190051,101,"Cigarettes or tobacco",2,,0
