"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11"
5,3,305,2,1542,30124,1,"A. Children 0-5 years",0,0
5,3,305,2,1542,30124,2,"B. Children 6-15 years",0,0
5,3,305,2,1542,30124,3,"C. Adults 16-65 years",0,0
5,3,305,2,1542,30124,4,"D. People over 65 years o",7,2
5,3,305,2,1542,30128,1,"A. Children 0-5 years",0,0
5,3,305,2,1542,30128,2,"B. Children 6-15 years",0,0
5,3,305,2,1542,30128,3,"C. Adults 16-65 years",2,2
5,3,305,2,1542,30128,4,"D. People over 65 years o",0,0
5,3,312,2,20,30133,1,"A. Children 0-5 years",0,0
5,3,312,2,20,30133,2,"B. Children 6-15 years",0,0
5,3,312,2,20,30133,3,"C. Adults 16-65 years",7,14
5,3,312,2,20,30133,4,"D. People over 65 years o",0,0
5,3,312,2,20,30140,1,"A. Children 0-5 years",0,0
5,3,312,2,20,30140,2,"B. Children 6-15 years",2,2
5,3,312,2,20,30140,3,"C. Adults 16-65 years",0,0
5,3,312,2,20,30140,4,"D. People over 65 years o",0,0
5,3,305,2,4,30146,1,"A. Children 0-5 years",0,0
5,3,305,2,4,30146,2,"B. Children 6-15 years",0,0
5,3,305,2,4,30146,3,"C. Adults 16-65 years",0,0
5,3,305,2,4,30146,4,"D. People over 65 years o",2,2
4,4,418,1,0,40007,1,"A. Children 0-5 years",2,2
4,4,418,1,0,40007,2,"B. Children 6-15 years",1,2
4,4,418,1,0,40007,3,"C. Adults 16-65 years",2,1
4,4,418,1,0,40007,4,"D. People over 65 years o",0,0
4,4,418,1,0,40008,1,"A. Children 0-5 years",2,2
4,4,418,1,0,40008,2,"B. Children 6-15 years",1,3
4,4,418,1,0,40008,3,"C. Adults 16-65 years",1,2
4,4,418,1,0,40008,4,"D. People over 65 years o",0,0
4,4,418,1,44,40010,1,"A. Children 0-5 years",0,0
4,4,418,1,44,40010,2,"B. Children 6-15 years",0,0
4,4,418,1,44,40010,3,"C. Adults 16-65 years",1,1
4,4,418,1,44,40010,4,"D. People over 65 years o",0,0
4,4,417,1,678,40011,1,"A. Children 0-5 years",1,1
4,4,417,1,678,40011,2,"B. Children 6-15 years",1,1
4,4,417,1,678,40011,3,"C. Adults 16-65 years",0,0
4,4,417,1,678,40011,4,"D. People over 65 years o",0,0
4,4,417,1,678,40015,1,"A. Children 0-5 years",2,2
4,4,417,1,678,40015,2,"B. Children 6-15 years",1,2
4,4,417,1,678,40015,3,"C. Adults 16-65 years",2,1
4,4,417,1,678,40015,4,"D. People over 65 years o",0,0
4,4,417,1,678,40016,1,"A. Children 0-5 years",2,1
4,4,417,1,678,40016,2,"B. Children 6-15 years",0,0
4,4,417,1,678,40016,3,"C. Adults 16-65 years",2,2
4,4,417,1,678,40016,4,"D. People over 65 years o",0,0
4,4,417,1,678,40017,1,"A. Children 0-5 years",0,0
4,4,417,1,678,40017,2,"B. Children 6-15 years",0,0
4,4,417,1,678,40017,3,"C. Adults 16-65 years",1,2
4,4,417,1,678,40017,4,"D. People over 65 years o",0,0
4,4,417,1,678,40018,1,"A. Children 0-5 years",0,0
4,4,417,1,678,40018,2,"B. Children 6-15 years",0,0
4,4,417,1,678,40018,3,"C. Adults 16-65 years",1,1
4,4,417,1,678,40018,4,"D. People over 65 years o",0,0
4,4,416,1,0,40025,1,"A. Children 0-5 years",0,0
4,4,416,1,0,40025,2,"B. Children 6-15 years",1,1
4,4,416,1,0,40025,3,"C. Adults 16-65 years",1,1
4,4,416,1,0,40025,4,"D. People over 65 years o",0,0
4,4,414,1,2176,40034,1,"A. Children 0-5 years",0,0
4,4,414,1,2176,40034,2,"B. Children 6-15 years",2,2
4,4,414,1,2176,40034,3,"C. Adults 16-65 years",0,0
4,4,414,1,2176,40034,4,"D. People over 65 years o",0,0
4,4,414,1,2176,40040,1,"A. Children 0-5 years",2,1
4,4,414,1,2176,40040,2,"B. Children 6-15 years",1,1
4,4,414,1,2176,40040,3,"C. Adults 16-65 years",1,1
4,4,414,1,2176,40040,4,"D. People over 65 years o",1,1
4,4,415,1,2108,40042,1,"A. Children 0-5 years",3,3
4,4,415,1,2108,40042,2,"B. Children 6-15 years",3,3
4,4,415,1,2108,40042,3,"C. Adults 16-65 years",0,0
4,4,415,1,2108,40042,4,"D. People over 65 years o",0,0
4,4,415,1,2108,40045,1,"A. Children 0-5 years",0,0
4,4,415,1,2108,40045,2,"B. Children 6-15 years",0,0
4,4,415,1,2108,40045,3,"C. Adults 16-65 years",1,1
4,4,415,1,2108,40045,4,"D. People over 65 years o",0,0
4,4,415,1,2108,40047,1,"A. Children 0-5 years",1,1
4,4,415,1,2108,40047,2,"B. Children 6-15 years",1,2
4,4,415,1,2108,40047,3,"C. Adults 16-65 years",0,0
4,4,415,1,2108,40047,4,"D. People over 65 years o",0,0
4,4,405,2,722,40063,1,"A. Children 0-5 years",0,0
4,4,405,2,722,40063,2,"B. Children 6-15 years",0,0
4,4,405,2,722,40063,3,"C. Adults 16-65 years",1,1
4,4,405,2,722,40063,4,"D. People over 65 years o",0,0
4,4,405,2,722,40065,1,"A. Children 0-5 years",0,0
4,4,405,2,722,40065,2,"B. Children 6-15 years",0,0
4,4,405,2,722,40065,3,"C. Adults 16-65 years",0,0
4,4,405,2,722,40065,4,"D. People over 65 years o",2,2
4,4,405,2,722,40069,1,"A. Children 0-5 years",2,3
4,4,405,2,722,40069,2,"B. Children 6-15 years",3,2
4,4,405,2,722,40069,3,"C. Adults 16-65 years",0,0
4,4,405,2,722,40069,4,"D. People over 65 years o",0,0
4,4,405,2,484,40073,1,"A. Children 0-5 years",1,2
4,4,405,2,484,40073,2,"B. Children 6-15 years",0,0
4,4,405,2,484,40073,3,"C. Adults 16-65 years",1,1
4,4,405,2,484,40073,4,"D. People over 65 years o",0,0
4,4,419,2,296,40083,1,"A. Children 0-5 years",0,0
4,4,419,2,296,40083,2,"B. Children 6-15 years",0,0
4,4,419,2,296,40083,3,"C. Adults 16-65 years",2,2
4,4,419,2,296,40083,4,"D. People over 65 years o",0,0
4,4,401,1,1460,40096,1,"A. Children 0-5 years",0,0
4,4,401,1,1460,40096,2,"B. Children 6-15 years",1,1
4,4,401,1,1460,40096,3,"C. Adults 16-65 years",1,1
4,4,401,1,1460,40096,4,"D. People over 65 years o",0,0
4,4,401,1,1460,40099,1,"A. Children 0-5 years",2,2
4,4,401,1,1460,40099,2,"B. Children 6-15 years",0,0
4,4,401,1,1460,40099,3,"C. Adults 16-65 years",0,0
4,4,401,1,1460,40099,4,"D. People over 65 years o",1,1
4,4,412,2,2592,40101,1,"A. Children 0-5 years",3,1
4,4,412,2,2592,40101,2,"B. Children 6-15 years",0,0
4,4,412,2,2592,40101,3,"C. Adults 16-65 years",0,0
4,4,412,2,2592,40101,4,"D. People over 65 years o",0,0
4,4,412,2,2592,40102,1,"A. Children 0-5 years",2,1
4,4,412,2,2592,40102,2,"B. Children 6-15 years",0,0
4,4,412,2,2592,40102,3,"C. Adults 16-65 years",1,1
4,4,412,2,2592,40102,4,"D. People over 65 years o",1,1
4,4,412,2,2592,40109,1,"A. Children 0-5 years",2,2
4,4,412,2,2592,40109,2,"B. Children 6-15 years",1,1
4,4,412,2,2592,40109,3,"C. Adults 16-65 years",3,3
4,4,412,2,2592,40109,4,"D. People over 65 years o",1,1
4,4,412,2,1606,40112,1,"A. Children 0-5 years",0,0
4,4,412,2,1606,40112,2,"B. Children 6-15 years",1,2
4,4,412,2,1606,40112,3,"C. Adults 16-65 years",1,1
4,4,412,2,1606,40112,4,"D. People over 65 years o",1,1
4,4,412,2,1606,40119,1,"A. Children 0-5 years",0,0
4,4,412,2,1606,40119,2,"B. Children 6-15 years",0,0
4,4,412,2,1606,40119,3,"C. Adults 16-65 years",5,10
4,4,412,2,1606,40119,4,"D. People over 65 years o",0,0
4,4,410,2,4036,40121,1,"A. Children 0-5 years",0,0
4,4,410,2,4036,40121,2,"B. Children 6-15 years",1,2
4,4,410,2,4036,40121,3,"C. Adults 16-65 years",1,1
4,4,410,2,4036,40121,4,"D. People over 65 years o",0,0
4,4,410,2,4036,40122,1,"A. Children 0-5 years",2,2
4,4,410,2,4036,40122,2,"B. Children 6-15 years",1,1
4,4,410,2,4036,40122,3,"C. Adults 16-65 years",0,0
4,4,410,2,4036,40122,4,"D. People over 65 years o",0,0
4,4,410,2,4036,40126,1,"A. Children 0-5 years",1,1
4,4,410,2,4036,40126,2,"B. Children 6-15 years",2,1
4,4,410,2,4036,40126,3,"C. Adults 16-65 years",1,2
4,4,410,2,4036,40126,4,"D. People over 65 years o",1,1
4,4,407,2,796,40134,1,"A. Children 0-5 years",2,2
4,4,407,2,796,40134,2,"B. Children 6-15 years",1,2
4,4,407,2,796,40134,3,"C. Adults 16-65 years",2,0
4,4,407,2,796,40134,4,"D. People over 65 years o",2,0
4,4,407,2,796,40136,1,"A. Children 0-5 years",0,0
4,4,407,2,796,40136,2,"B. Children 6-15 years",2,1
4,4,407,2,796,40136,3,"C. Adults 16-65 years",0,0
4,4,407,2,796,40136,4,"D. People over 65 years o",0,0
4,4,410,1,3192,40146,1,"A. Children 0-5 years",0,0
4,4,410,1,3192,40146,2,"B. Children 6-15 years",0,0
4,4,410,1,3192,40146,3,"C. Adults 16-65 years",2,1
4,4,410,1,3192,40146,4,"D. People over 65 years o",1,1
4,4,406,1,0,40150,1,"A. Children 0-5 years",0,0
4,4,406,1,0,40150,2,"B. Children 6-15 years",0,0
4,4,406,1,0,40150,3,"C. Adults 16-65 years",2,2
4,4,406,1,0,40150,4,"D. People over 65 years o",0,0
4,4,410,1,3414,40151,1,"A. Children 0-5 years",0,0
4,4,410,1,3414,40151,2,"B. Children 6-15 years",0,0
4,4,410,1,3414,40151,3,"C. Adults 16-65 years",4,6
4,4,410,1,3414,40151,4,"D. People over 65 years o",0,0
4,4,410,1,3414,40156,1,"A. Children 0-5 years",0,0
4,4,410,1,3414,40156,2,"B. Children 6-15 years",0,0
4,4,410,1,3414,40156,3,"C. Adults 16-65 years",2,3
4,4,410,1,3414,40156,4,"D. People over 65 years o",0,0
4,4,410,1,3414,40157,1,"A. Children 0-5 years",6,1
4,4,410,1,3414,40157,2,"B. Children 6-15 years",0,0
4,4,410,1,3414,40157,3,"C. Adults 16-65 years",0,0
4,4,410,1,3414,40157,4,"D. People over 65 years o",0,0
4,4,401,1,738,40161,1,"A. Children 0-5 years",6,7
4,4,401,1,738,40161,2,"B. Children 6-15 years",0,0
4,4,401,1,738,40161,3,"C. Adults 16-65 years",6,6
4,4,401,1,738,40161,4,"D. People over 65 years o",0,0
4,4,401,1,738,40163,1,"A. Children 0-5 years",4,8
4,4,401,1,738,40163,2,"B. Children 6-15 years",0,0
4,4,401,1,738,40163,3,"C. Adults 16-65 years",4,8
4,4,401,1,738,40163,4,"D. People over 65 years o",0,0
5,9,908,1,0,40165,1,"A. Children 0-5 years",0,0
5,9,908,1,0,40165,2,"B. Children 6-15 years",0,0
5,9,908,1,0,40165,3,"C. Adults 16-65 years",1,1
5,9,908,1,0,40165,4,"D. People over 65 years o",0,0
4,4,421,1,800,40171,1,"A. Children 0-5 years",2,1
4,4,421,1,800,40171,2,"B. Children 6-15 years",0,0
4,4,421,1,800,40171,3,"C. Adults 16-65 years",1,1
4,4,421,1,800,40171,4,"D. People over 65 years o",0,0
4,4,411,1,1486,40183,1,"A. Children 0-5 years",2,2
4,4,411,1,1486,40183,2,"B. Children 6-15 years",2,2
4,4,411,1,1486,40183,3,"C. Adults 16-65 years",1,1
4,4,411,1,1486,40183,4,"D. People over 65 years o",0,0
4,4,411,1,1486,40187,1,"A. Children 0-5 years",1,1
4,4,411,1,1486,40187,2,"B. Children 6-15 years",2,1
4,4,411,1,1486,40187,3,"C. Adults 16-65 years",1,1
4,4,411,1,1486,40187,4,"D. People over 65 years o",1,1
4,4,401,2,2106,40191,1,"A. Children 0-5 years",0,0
4,4,401,2,2106,40191,2,"B. Children 6-15 years",0,0
4,4,401,2,2106,40191,3,"C. Adults 16-65 years",2,3
4,4,401,2,2106,40191,4,"D. People over 65 years o",1,1
4,4,401,2,2106,40196,1,"A. Children 0-5 years",0,0
4,4,401,2,2106,40196,2,"B. Children 6-15 years",3,4
4,4,401,2,2106,40196,3,"C. Adults 16-65 years",4,3
4,4,401,2,2106,40196,4,"D. People over 65 years o",0,0
4,4,401,2,2106,40197,1,"A. Children 0-5 years",3,2
4,4,401,2,2106,40197,2,"B. Children 6-15 years",0,0
4,4,401,2,2106,40197,3,"C. Adults 16-65 years",1,1
4,4,401,2,2106,40197,4,"D. People over 65 years o",1,1
4,4,402,2,1080,40201,1,"A. Children 0-5 years",1,2
4,4,402,2,1080,40201,2,"B. Children 6-15 years",2,1
4,4,402,2,1080,40201,3,"C. Adults 16-65 years",1,1
4,4,402,2,1080,40201,4,"D. People over 65 years o",0,0
4,4,402,2,1080,40206,1,"A. Children 0-5 years",0,0
4,4,402,2,1080,40206,2,"B. Children 6-15 years",2,2
4,4,402,2,1080,40206,3,"C. Adults 16-65 years",0,0
4,4,402,2,1080,40206,4,"D. People over 65 years o",0,0
4,4,402,2,1080,40208,1,"A. Children 0-5 years",2,2
4,4,402,2,1080,40208,2,"B. Children 6-15 years",0,0
4,4,402,2,1080,40208,3,"C. Adults 16-65 years",0,0
4,4,402,2,1080,40208,4,"D. People over 65 years o",7,14
4,4,402,2,1080,40210,1,"A. Children 0-5 years",2,2
4,4,402,2,1080,40210,2,"B. Children 6-15 years",2,2
4,4,402,2,1080,40210,3,"C. Adults 16-65 years",0,0
4,4,402,2,1080,40210,4,"D. People over 65 years o",1,1
4,4,403,2,836,40212,1,"A. Children 0-5 years",1,1
4,4,403,2,836,40212,2,"B. Children 6-15 years",1,1
4,4,403,2,836,40212,3,"C. Adults 16-65 years",2,1
4,4,403,2,836,40212,4,"D. People over 65 years o",0,0
4,4,403,2,836,40214,1,"A. Children 0-5 years",0,0
4,4,403,2,836,40214,2,"B. Children 6-15 years",2,3
4,4,403,2,836,40214,3,"C. Adults 16-65 years",1,2
4,4,403,2,836,40214,4,"D. People over 65 years o",0,0
4,4,403,2,836,40216,1,"A. Children 0-5 years",0,0
4,4,403,2,836,40216,2,"B. Children 6-15 years",1,1
4,4,403,2,836,40216,3,"C. Adults 16-65 years",0,0
4,4,403,2,836,40216,4,"D. People over 65 years o",0,0
2,5,506,2,830,50002,1,"A. Children 0-5 years",2,2
2,5,506,2,830,50002,2,"B. Children 6-15 years",3,3
2,5,506,2,830,50002,3,"C. Adults 16-65 years",2,2
2,5,506,2,830,50002,4,"D. People over 65 years o",1,2
2,5,506,2,830,50004,1,"A. Children 0-5 years",2,4
2,5,506,2,830,50004,2,"B. Children 6-15 years",2,4
2,5,506,2,830,50004,3,"C. Adults 16-65 years",3,3
2,5,506,2,830,50004,4,"D. People over 65 years o",2,2
2,5,506,2,830,50005,1,"A. Children 0-5 years",1,2
2,5,506,2,830,50005,2,"B. Children 6-15 years",1,2
2,5,506,2,830,50005,3,"C. Adults 16-65 years",2,4
2,5,506,2,830,50005,4,"D. People over 65 years o",0,0
2,5,506,2,830,50008,1,"A. Children 0-5 years",0,0
2,5,506,2,830,50008,2,"B. Children 6-15 years",0,0
2,5,506,2,830,50008,3,"C. Adults 16-65 years",7,1
2,5,506,2,830,50008,4,"D. People over 65 years o",7,1
2,5,506,2,830,50009,1,"A. Children 0-5 years",3,6
2,5,506,2,830,50009,2,"B. Children 6-15 years",3,3
2,5,506,2,830,50009,3,"C. Adults 16-65 years",4,4
2,5,506,2,830,50009,4,"D. People over 65 years o",2,2
2,5,502,1,2194,50011,1,"A. Children 0-5 years",7,18
2,5,502,1,2194,50011,2,"B. Children 6-15 years",7,6
2,5,502,1,2194,50011,3,"C. Adults 16-65 years",7,11
2,5,502,1,2194,50011,4,"D. People over 65 years o",0,0
2,5,502,1,2194,50012,1,"A. Children 0-5 years",3,6
2,5,502,1,2194,50012,2,"B. Children 6-15 years",2,4
2,5,502,1,2194,50012,3,"C. Adults 16-65 years",1,2
2,5,502,1,2194,50012,4,"D. People over 65 years o",0,0
2,5,502,1,2194,50014,1,"A. Children 0-5 years",5,6
2,5,502,1,2194,50014,2,"B. Children 6-15 years",2,4
2,5,502,1,2194,50014,3,"C. Adults 16-65 years",3,8
2,5,502,1,2194,50014,4,"D. People over 65 years o",7,21
2,5,502,1,2194,50016,1,"A. Children 0-5 years",4,4
2,5,502,1,2194,50016,2,"B. Children 6-15 years",2,2
2,5,502,1,2194,50016,3,"C. Adults 16-65 years",2,2
2,5,502,1,2194,50016,4,"D. People over 65 years o",0,0
2,5,502,1,2194,50017,1,"A. Children 0-5 years",2,2
2,5,502,1,2194,50017,2,"B. Children 6-15 years",2,2
2,5,502,1,2194,50017,3,"C. Adults 16-65 years",0,0
2,5,502,1,2194,50017,4,"D. People over 65 years o",0,0
2,5,502,1,2194,50018,1,"A. Children 0-5 years",2,4
2,5,502,1,2194,50018,2,"B. Children 6-15 years",2,2
2,5,502,1,2194,50018,3,"C. Adults 16-65 years",2,2
2,5,502,1,2194,50018,4,"D. People over 65 years o",2,2
2,5,502,1,2194,50019,1,"A. Children 0-5 years",2,2
2,5,502,1,2194,50019,2,"B. Children 6-15 years",2,2
2,5,502,1,2194,50019,3,"C. Adults 16-65 years",0,0
2,5,502,1,2194,50019,4,"D. People over 65 years o",0,0
2,5,515,2,18,50021,1,"A. Children 0-5 years",2,2
2,5,515,2,18,50021,2,"B. Children 6-15 years",3,2
2,5,515,2,18,50021,3,"C. Adults 16-65 years",7,1
2,5,515,2,18,50021,4,"D. People over 65 years o",0,0
2,5,515,2,18,50022,1,"A. Children 0-5 years",1,2
2,5,515,2,18,50022,2,"B. Children 6-15 years",3,6
2,5,515,2,18,50022,3,"C. Adults 16-65 years",7,7
2,5,515,2,18,50022,4,"D. People over 65 years o",2,4
2,5,515,2,18,50023,1,"A. Children 0-5 years",2,3
2,5,515,2,18,50023,2,"B. Children 6-15 years",1,1
2,5,515,2,18,50023,3,"C. Adults 16-65 years",1,1
2,5,515,2,18,50023,4,"D. People over 65 years o",0,0
2,5,515,2,18,50024,1,"A. Children 0-5 years",0,0
2,5,515,2,18,50024,2,"B. Children 6-15 years",0,0
2,5,515,2,18,50024,3,"C. Adults 16-65 years",2,3
2,5,515,2,18,50024,4,"D. People over 65 years o",0,0
2,5,515,2,18,50025,1,"A. Children 0-5 years",3,2
2,5,515,2,18,50025,2,"B. Children 6-15 years",2,2
2,5,515,2,18,50025,3,"C. Adults 16-65 years",7,1
2,5,515,2,18,50025,4,"D. People over 65 years o",0,0
2,5,515,2,18,50027,1,"A. Children 0-5 years",1,2
2,5,515,2,18,50027,2,"B. Children 6-15 years",0,0
2,5,515,2,18,50027,3,"C. Adults 16-65 years",2,1
2,5,515,2,18,50027,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50031,1,"A. Children 0-5 years",3,6
2,5,502,2,3878,50031,2,"B. Children 6-15 years",2,4
2,5,502,2,3878,50031,3,"C. Adults 16-65 years",2,4
2,5,502,2,3878,50031,4,"D. People over 65 years o",1,2
2,5,502,2,3878,50032,1,"A. Children 0-5 years",0,0
2,5,502,2,3878,50032,2,"B. Children 6-15 years",0,0
2,5,502,2,3878,50032,3,"C. Adults 16-65 years",7,7
2,5,502,2,3878,50032,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50033,1,"A. Children 0-5 years",4,8
2,5,502,2,3878,50033,2,"B. Children 6-15 years",2,4
2,5,502,2,3878,50033,3,"C. Adults 16-65 years",4,8
2,5,502,2,3878,50033,4,"D. People over 65 years o",2,4
2,5,502,2,3878,50034,1,"A. Children 0-5 years",2,2
2,5,502,2,3878,50034,2,"B. Children 6-15 years",3,6
2,5,502,2,3878,50034,3,"C. Adults 16-65 years",4,4
2,5,502,2,3878,50034,4,"D. People over 65 years o",3,3
2,5,502,2,3878,50035,1,"A. Children 0-5 years",0,0
2,5,502,2,3878,50035,2,"B. Children 6-15 years",0,0
2,5,502,2,3878,50035,3,"C. Adults 16-65 years",7,7
2,5,502,2,3878,50035,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50036,1,"A. Children 0-5 years",5,7
2,5,502,2,3878,50036,2,"B. Children 6-15 years",3,6
2,5,502,2,3878,50036,3,"C. Adults 16-65 years",1,4
2,5,502,2,3878,50036,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50038,1,"A. Children 0-5 years",0,0
2,5,502,2,3878,50038,2,"B. Children 6-15 years",0,0
2,5,502,2,3878,50038,3,"C. Adults 16-65 years",7,7
2,5,502,2,3878,50038,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50039,1,"A. Children 0-5 years",0,0
2,5,502,2,3878,50039,2,"B. Children 6-15 years",2,2
2,5,502,2,3878,50039,3,"C. Adults 16-65 years",3,2
2,5,502,2,3878,50039,4,"D. People over 65 years o",0,0
2,5,502,2,3878,50040,1,"A. Children 0-5 years",0,0
2,5,502,2,3878,50040,2,"B. Children 6-15 years",2,2
2,5,502,2,3878,50040,3,"C. Adults 16-65 years",3,3
2,5,502,2,3878,50040,4,"D. People over 65 years o",0,0
2,5,504,2,708,50041,1,"A. Children 0-5 years",2,2
2,5,504,2,708,50041,2,"B. Children 6-15 years",2,2
2,5,504,2,708,50041,3,"C. Adults 16-65 years",0,0
2,5,504,2,708,50041,4,"D. People over 65 years o",0,0
2,5,504,2,708,50042,1,"A. Children 0-5 years",3,2
2,5,504,2,708,50042,2,"B. Children 6-15 years",2,2
2,5,504,2,708,50042,3,"C. Adults 16-65 years",7,1
2,5,504,2,708,50042,4,"D. People over 65 years o",0,0
2,5,504,2,708,50043,1,"A. Children 0-5 years",0,0
2,5,504,2,708,50043,2,"B. Children 6-15 years",1,1
2,5,504,2,708,50043,3,"C. Adults 16-65 years",0,0
2,5,504,2,708,50043,4,"D. People over 65 years o",0,0
2,5,504,2,708,50044,1,"A. Children 0-5 years",0,0
2,5,504,2,708,50044,2,"B. Children 6-15 years",1,1
2,5,504,2,708,50044,3,"C. Adults 16-65 years",2,2
2,5,504,2,708,50044,4,"D. People over 65 years o",0,0
2,5,504,2,708,50046,1,"A. Children 0-5 years",3,3
2,5,504,2,708,50046,2,"B. Children 6-15 years",3,3
2,5,504,2,708,50046,3,"C. Adults 16-65 years",0,0
2,5,504,2,708,50046,4,"D. People over 65 years o",0,0
2,5,504,2,708,50047,1,"A. Children 0-5 years",0,0
2,5,504,2,708,50047,2,"B. Children 6-15 years",2,3
2,5,504,2,708,50047,3,"C. Adults 16-65 years",0,0
2,5,504,2,708,50047,4,"D. People over 65 years o",0,0
2,5,504,2,708,50048,1,"A. Children 0-5 years",2,2
2,5,504,2,708,50048,2,"B. Children 6-15 years",2,1
2,5,504,2,708,50048,3,"C. Adults 16-65 years",7,1
2,5,504,2,708,50048,4,"D. People over 65 years o",0,0
2,5,504,2,708,50049,1,"A. Children 0-5 years",4,8
2,5,504,2,708,50049,2,"B. Children 6-15 years",4,8
2,5,504,2,708,50049,3,"C. Adults 16-65 years",4,8
2,5,504,2,708,50049,4,"D. People over 65 years o",4,8
2,5,504,2,708,50050,1,"A. Children 0-5 years",1,2
2,5,504,2,708,50050,2,"B. Children 6-15 years",3,4
2,5,504,2,708,50050,3,"C. Adults 16-65 years",2,3
2,5,504,2,708,50050,4,"D. People over 65 years o",0,0
2,5,513,2,348,50051,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50051,2,"B. Children 6-15 years",7,14
2,5,513,2,348,50051,3,"C. Adults 16-65 years",7,14
2,5,513,2,348,50051,4,"D. People over 65 years o",0,0
2,5,513,2,348,50052,1,"A. Children 0-5 years",2,2
2,5,513,2,348,50052,2,"B. Children 6-15 years",2,4
2,5,513,2,348,50052,3,"C. Adults 16-65 years",4,4
2,5,513,2,348,50052,4,"D. People over 65 years o",0,0
2,5,513,2,348,50053,1,"A. Children 0-5 years",3,3
2,5,513,2,348,50053,2,"B. Children 6-15 years",4,4
2,5,513,2,348,50053,3,"C. Adults 16-65 years",2,2
2,5,513,2,348,50053,4,"D. People over 65 years o",0,0
2,5,513,2,348,50054,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50054,2,"B. Children 6-15 years",4,8
2,5,513,2,348,50054,3,"C. Adults 16-65 years",1,1
2,5,513,2,348,50054,4,"D. People over 65 years o",0,0
2,5,513,2,348,50055,1,"A. Children 0-5 years",2,4
2,5,513,2,348,50055,2,"B. Children 6-15 years",2,2
2,5,513,2,348,50055,3,"C. Adults 16-65 years",2,2
2,5,513,2,348,50055,4,"D. People over 65 years o",0,0
2,5,513,2,348,50056,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50056,2,"B. Children 6-15 years",4,3
2,5,513,2,348,50056,3,"C. Adults 16-65 years",5,3
2,5,513,2,348,50056,4,"D. People over 65 years o",0,0
2,5,513,2,348,50057,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50057,2,"B. Children 6-15 years",3,2
2,5,513,2,348,50057,3,"C. Adults 16-65 years",4,3
2,5,513,2,348,50057,4,"D. People over 65 years o",0,0
2,5,513,2,348,50058,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50058,2,"B. Children 6-15 years",3,4
2,5,513,2,348,50058,3,"C. Adults 16-65 years",5,4
2,5,513,2,348,50058,4,"D. People over 65 years o",0,0
2,5,513,2,348,50059,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50059,2,"B. Children 6-15 years",7,14
2,5,513,2,348,50059,3,"C. Adults 16-65 years",7,14
2,5,513,2,348,50059,4,"D. People over 65 years o",0,0
2,5,513,2,348,50060,1,"A. Children 0-5 years",0,0
2,5,513,2,348,50060,2,"B. Children 6-15 years",7,14
2,5,513,2,348,50060,3,"C. Adults 16-65 years",7,14
2,5,513,2,348,50060,4,"D. People over 65 years o",0,0
2,5,514,2,710,50061,1,"A. Children 0-5 years",4,8
2,5,514,2,710,50061,2,"B. Children 6-15 years",4,8
