"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11dq7","s11dq8"
4,1,106,2,880,10028,511,"AUTO INSURANCE",2,
4,1,106,2,880,10028,512,"HOME INSURANCE",2,
4,1,106,2,880,10028,513,"LIFE INSURANCE",2,
4,1,106,2,880,10028,514,"FINES OR LEGAL FEES",2,
4,1,106,2,880,10028,515,"DOWRY COSTS",2,
4,1,106,2,880,10028,516,"MARRIAGE CEREMONY COSTS",2,
4,1,106,2,880,10028,517,"FUNERAL COSTS",2,
4,1,106,2,880,10029,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,106,2,880,10029,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,106,2,880,10029,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,106,2,880,10029,504,"MOSQUITO NET",2,
4,1,106,2,880,10029,505,"MATTRESS",2,
4,1,106,2,880,10029,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,106,2,880,10029,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,106,2,880,10029,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,106,2,880,10029,509,"COUNCIL RATES",2,
4,1,106,2,880,10029,510,"HEALTH INSURANCE",2,
4,1,106,2,880,10029,511,"AUTO INSURANCE",2,
4,1,106,2,880,10029,512,"HOME INSURANCE",2,
4,1,106,2,880,10029,513,"LIFE INSURANCE",2,
4,1,106,2,880,10029,514,"FINES OR LEGAL FEES",2,
4,1,106,2,880,10029,515,"DOWRY COSTS",2,
4,1,106,2,880,10029,516,"MARRIAGE CEREMONY COSTS",2,
4,1,106,2,880,10029,517,"FUNERAL COSTS",2,
4,1,106,2,880,10030,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,106,2,880,10030,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,106,2,880,10030,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,106,2,880,10030,504,"MOSQUITO NET",2,
4,1,106,2,880,10030,505,"MATTRESS",2,
4,1,106,2,880,10030,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,106,2,880,10030,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,106,2,880,10030,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,106,2,880,10030,509,"COUNCIL RATES",2,
4,1,106,2,880,10030,510,"HEALTH INSURANCE",2,
4,1,106,2,880,10030,511,"AUTO INSURANCE",2,
4,1,106,2,880,10030,512,"HOME INSURANCE",2,
4,1,106,2,880,10030,513,"LIFE INSURANCE",2,
4,1,106,2,880,10030,514,"FINES OR LEGAL FEES",2,
4,1,106,2,880,10030,515,"DOWRY COSTS",2,
4,1,106,2,880,10030,516,"MARRIAGE CEREMONY COSTS",2,
4,1,106,2,880,10030,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10031,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10031,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10031,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10031,504,"MOSQUITO NET",2,
4,1,111,1,1146,10031,505,"MATTRESS",2,
4,1,111,1,1146,10031,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10031,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10031,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10031,509,"COUNCIL RATES",2,
4,1,111,1,1146,10031,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10031,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10031,512,"HOME INSURANCE",2,
4,1,111,1,1146,10031,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10031,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10031,515,"DOWRY COSTS",2,
4,1,111,1,1146,10031,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10031,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10032,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10032,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10032,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10032,504,"MOSQUITO NET",2,
4,1,111,1,1146,10032,505,"MATTRESS",2,
4,1,111,1,1146,10032,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10032,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10032,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10032,509,"COUNCIL RATES",2,
4,1,111,1,1146,10032,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10032,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10032,512,"HOME INSURANCE",2,
4,1,111,1,1146,10032,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10032,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10032,515,"DOWRY COSTS",2,
4,1,111,1,1146,10032,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10032,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10033,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10033,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10033,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10033,504,"MOSQUITO NET",2,
4,1,111,1,1146,10033,505,"MATTRESS",2,
4,1,111,1,1146,10033,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10033,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10033,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10033,509,"COUNCIL RATES",2,
4,1,111,1,1146,10033,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10033,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10033,512,"HOME INSURANCE",2,
4,1,111,1,1146,10033,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10033,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10033,515,"DOWRY COSTS",2,
4,1,111,1,1146,10033,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10033,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10034,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10034,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10034,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10034,504,"MOSQUITO NET",2,
4,1,111,1,1146,10034,505,"MATTRESS",2,
4,1,111,1,1146,10034,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10034,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10034,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10034,509,"COUNCIL RATES",2,
4,1,111,1,1146,10034,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10034,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10034,512,"HOME INSURANCE",2,
4,1,111,1,1146,10034,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10034,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10034,515,"DOWRY COSTS",2,
4,1,111,1,1146,10034,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10034,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10035,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10035,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10035,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10035,504,"MOSQUITO NET",2,
4,1,111,1,1146,10035,505,"MATTRESS",2,
4,1,111,1,1146,10035,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10035,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10035,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10035,509,"COUNCIL RATES",2,
4,1,111,1,1146,10035,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10035,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10035,512,"HOME INSURANCE",2,
4,1,111,1,1146,10035,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10035,514,"FINES OR LEGAL FEES",1,4000
4,1,111,1,1146,10035,515,"DOWRY COSTS",2,
4,1,111,1,1146,10035,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10035,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10036,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10036,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10036,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10036,504,"MOSQUITO NET",2,
4,1,111,1,1146,10036,505,"MATTRESS",2,
4,1,111,1,1146,10036,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10036,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10036,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10036,509,"COUNCIL RATES",2,
4,1,111,1,1146,10036,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10036,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10036,512,"HOME INSURANCE",2,
4,1,111,1,1146,10036,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10036,514,"FINES OR LEGAL FEES",1,9000
4,1,111,1,1146,10036,515,"DOWRY COSTS",2,
4,1,111,1,1146,10036,516,"MARRIAGE CEREMONY COSTS",1,2000
4,1,111,1,1146,10036,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10037,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10037,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,111,1,1146,10037,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10037,504,"MOSQUITO NET",2,
4,1,111,1,1146,10037,505,"MATTRESS",2,
4,1,111,1,1146,10037,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10037,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10037,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10037,509,"COUNCIL RATES",2,
4,1,111,1,1146,10037,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10037,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10037,512,"HOME INSURANCE",2,
4,1,111,1,1146,10037,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10037,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10037,515,"DOWRY COSTS",2,
4,1,111,1,1146,10037,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10037,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10038,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,111,1,1146,10038,502,"LINEN - TOWELS, SHEETS, BLANKE",1,1500
4,1,111,1,1146,10038,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10038,504,"MOSQUITO NET",2,
4,1,111,1,1146,10038,505,"MATTRESS",2,
4,1,111,1,1146,10038,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10038,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10038,508,"BUILDING ITEMS - CEMENT, BRICK",1,5000
4,1,111,1,1146,10038,509,"COUNCIL RATES",2,
4,1,111,1,1146,10038,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10038,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10038,512,"HOME INSURANCE",2,
4,1,111,1,1146,10038,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10038,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10038,515,"DOWRY COSTS",2,
4,1,111,1,1146,10038,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10038,517,"FUNERAL COSTS",2,
4,4,410,2,0,10039,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,4,410,2,0,10039,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,4,410,2,0,10039,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,4,410,2,0,10039,504,"MOSQUITO NET",2,
4,4,410,2,0,10039,505,"MATTRESS",2,
4,4,410,2,0,10039,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,4,410,2,0,10039,507,"FILM, FILM PROCESSING, CAMERA",2,
4,4,410,2,0,10039,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,4,410,2,0,10039,509,"COUNCIL RATES",2,
4,4,410,2,0,10039,510,"HEALTH INSURANCE",2,
4,4,410,2,0,10039,511,"AUTO INSURANCE",2,
4,4,410,2,0,10039,512,"HOME INSURANCE",2,
4,4,410,2,0,10039,513,"LIFE INSURANCE",2,
4,4,410,2,0,10039,514,"FINES OR LEGAL FEES",2,
4,4,410,2,0,10039,515,"DOWRY COSTS",2,
4,4,410,2,0,10039,516,"MARRIAGE CEREMONY COSTS",2,
4,4,410,2,0,10039,517,"FUNERAL COSTS",2,
4,1,111,1,1146,10040,501,"CARPETS, RUGS, DRAPES, CURTAIN",1,4000
4,1,111,1,1146,10040,502,"LINEN - TOWELS, SHEETS, BLANKE",1,600
4,1,111,1,1146,10040,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,111,1,1146,10040,504,"MOSQUITO NET",2,
4,1,111,1,1146,10040,505,"MATTRESS",2,
4,1,111,1,1146,10040,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,111,1,1146,10040,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,111,1,1146,10040,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,111,1,1146,10040,509,"COUNCIL RATES",2,
4,1,111,1,1146,10040,510,"HEALTH INSURANCE",2,
4,1,111,1,1146,10040,511,"AUTO INSURANCE",2,
4,1,111,1,1146,10040,512,"HOME INSURANCE",2,
4,1,111,1,1146,10040,513,"LIFE INSURANCE",2,
4,1,111,1,1146,10040,514,"FINES OR LEGAL FEES",2,
4,1,111,1,1146,10040,515,"DOWRY COSTS",2,
4,1,111,1,1146,10040,516,"MARRIAGE CEREMONY COSTS",2,
4,1,111,1,1146,10040,517,"FUNERAL COSTS",2,
4,1,102,1,536,10041,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10041,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10041,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10041,504,"MOSQUITO NET",2,
4,1,102,1,536,10041,505,"MATTRESS",2,
4,1,102,1,536,10041,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10041,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10041,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10041,509,"COUNCIL RATES",2,
4,1,102,1,536,10041,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10041,511,"AUTO INSURANCE",2,
4,1,102,1,536,10041,512,"HOME INSURANCE",2,
4,1,102,1,536,10041,513,"LIFE INSURANCE",2,
4,1,102,1,536,10041,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10041,515,"DOWRY COSTS",2,
4,1,102,1,536,10041,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10041,517,"FUNERAL COSTS",2,
6,24,2418,1,0,10042,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
6,24,2418,1,0,10042,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
6,24,2418,1,0,10042,503,"MAT - SLEEPING OR FOR DRYING M",2,
6,24,2418,1,0,10042,504,"MOSQUITO NET",2,
6,24,2418,1,0,10042,505,"MATTRESS",2,
6,24,2418,1,0,10042,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
6,24,2418,1,0,10042,507,"FILM, FILM PROCESSING, CAMERA",2,
6,24,2418,1,0,10042,508,"BUILDING ITEMS - CEMENT, BRICK",2,
6,24,2418,1,0,10042,509,"COUNCIL RATES",2,
6,24,2418,1,0,10042,510,"HEALTH INSURANCE",2,
6,24,2418,1,0,10042,511,"AUTO INSURANCE",2,
6,24,2418,1,0,10042,512,"HOME INSURANCE",2,
6,24,2418,1,0,10042,513,"LIFE INSURANCE",2,
6,24,2418,1,0,10042,514,"FINES OR LEGAL FEES",2,
6,24,2418,1,0,10042,515,"DOWRY COSTS",2,
6,24,2418,1,0,10042,516,"MARRIAGE CEREMONY COSTS",2,
6,24,2418,1,0,10042,517,"FUNERAL COSTS",2,
4,1,102,1,536,10043,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10043,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10043,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10043,504,"MOSQUITO NET",2,
4,1,102,1,536,10043,505,"MATTRESS",2,
4,1,102,1,536,10043,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10043,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10043,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10043,509,"COUNCIL RATES",2,
4,1,102,1,536,10043,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10043,511,"AUTO INSURANCE",2,
4,1,102,1,536,10043,512,"HOME INSURANCE",2,
4,1,102,1,536,10043,513,"LIFE INSURANCE",2,
4,1,102,1,536,10043,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10043,515,"DOWRY COSTS",2,
4,1,102,1,536,10043,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10043,517,"FUNERAL COSTS",2,
4,1,102,1,536,10044,501,"CARPETS, RUGS, DRAPES, CURTAIN",1,6000
4,1,102,1,536,10044,502,"LINEN - TOWELS, SHEETS, BLANKE",1,3000
4,1,102,1,536,10044,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10044,504,"MOSQUITO NET",2,
4,1,102,1,536,10044,505,"MATTRESS",2,
4,1,102,1,536,10044,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10044,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10044,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10044,509,"COUNCIL RATES",2,
4,1,102,1,536,10044,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10044,511,"AUTO INSURANCE",2,
4,1,102,1,536,10044,512,"HOME INSURANCE",2,
4,1,102,1,536,10044,513,"LIFE INSURANCE",2,
4,1,102,1,536,10044,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10044,515,"DOWRY COSTS",2,
4,1,102,1,536,10044,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10044,517,"FUNERAL COSTS",2,
4,1,102,1,536,10045,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10045,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10045,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10045,504,"MOSQUITO NET",2,
4,1,102,1,536,10045,505,"MATTRESS",2,
4,1,102,1,536,10045,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10045,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10045,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10045,509,"COUNCIL RATES",2,
4,1,102,1,536,10045,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10045,511,"AUTO INSURANCE",2,
4,1,102,1,536,10045,512,"HOME INSURANCE",2,
4,1,102,1,536,10045,513,"LIFE INSURANCE",2,
4,1,102,1,536,10045,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10045,515,"DOWRY COSTS",2,
4,1,102,1,536,10045,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10045,517,"FUNERAL COSTS",2,
4,1,102,1,536,10046,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10046,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10046,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10046,504,"MOSQUITO NET",2,
4,1,102,1,536,10046,505,"MATTRESS",1,1600
4,1,102,1,536,10046,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10046,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10046,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10046,509,"COUNCIL RATES",2,
4,1,102,1,536,10046,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10046,511,"AUTO INSURANCE",2,
4,1,102,1,536,10046,512,"HOME INSURANCE",2,
4,1,102,1,536,10046,513,"LIFE INSURANCE",2,
4,1,102,1,536,10046,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10046,515,"DOWRY COSTS",2,
4,1,102,1,536,10046,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10046,517,"FUNERAL COSTS",2,
4,1,102,1,536,10047,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10047,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10047,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10047,504,"MOSQUITO NET",2,
4,1,102,1,536,10047,505,"MATTRESS",2,
4,1,102,1,536,10047,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10047,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10047,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10047,509,"COUNCIL RATES",2,
4,1,102,1,536,10047,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10047,511,"AUTO INSURANCE",2,
4,1,102,1,536,10047,512,"HOME INSURANCE",2,
4,1,102,1,536,10047,513,"LIFE INSURANCE",2,
4,1,102,1,536,10047,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10047,515,"DOWRY COSTS",2,
4,1,102,1,536,10047,516,"MARRIAGE CEREMONY COSTS",1,2500
4,1,102,1,536,10047,517,"FUNERAL COSTS",2,
4,1,102,1,536,10048,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10048,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10048,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10048,504,"MOSQUITO NET",2,
4,1,102,1,536,10048,505,"MATTRESS",2,
4,1,102,1,536,10048,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10048,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10048,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10048,509,"COUNCIL RATES",2,
4,1,102,1,536,10048,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10048,511,"AUTO INSURANCE",2,
4,1,102,1,536,10048,512,"HOME INSURANCE",2,
4,1,102,1,536,10048,513,"LIFE INSURANCE",2,
4,1,102,1,536,10048,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10048,515,"DOWRY COSTS",2,
4,1,102,1,536,10048,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10048,517,"FUNERAL COSTS",2,
4,1,102,1,536,10049,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10049,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10049,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10049,504,"MOSQUITO NET",2,
4,1,102,1,536,10049,505,"MATTRESS",2,
4,1,102,1,536,10049,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10049,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10049,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10049,509,"COUNCIL RATES",2,
4,1,102,1,536,10049,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10049,511,"AUTO INSURANCE",2,
4,1,102,1,536,10049,512,"HOME INSURANCE",2,
4,1,102,1,536,10049,513,"LIFE INSURANCE",2,
4,1,102,1,536,10049,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10049,515,"DOWRY COSTS",2,
4,1,102,1,536,10049,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10049,517,"FUNERAL COSTS",2,
4,1,102,1,536,10050,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,536,10050,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,536,10050,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,536,10050,504,"MOSQUITO NET",2,
4,1,102,1,536,10050,505,"MATTRESS",2,
4,1,102,1,536,10050,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,536,10050,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,536,10050,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,536,10050,509,"COUNCIL RATES",2,
4,1,102,1,536,10050,510,"HEALTH INSURANCE",2,
4,1,102,1,536,10050,511,"AUTO INSURANCE",2,
4,1,102,1,536,10050,512,"HOME INSURANCE",2,
4,1,102,1,536,10050,513,"LIFE INSURANCE",2,
4,1,102,1,536,10050,514,"FINES OR LEGAL FEES",2,
4,1,102,1,536,10050,515,"DOWRY COSTS",2,
4,1,102,1,536,10050,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,536,10050,517,"FUNERAL COSTS",2,
4,1,102,1,1690,10051,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,1690,10051,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,1690,10051,503,"MAT - SLEEPING OR FOR DRYING M",2,
4,1,102,1,1690,10051,504,"MOSQUITO NET",2,
4,1,102,1,1690,10051,505,"MATTRESS",2,
4,1,102,1,1690,10051,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
4,1,102,1,1690,10051,507,"FILM, FILM PROCESSING, CAMERA",2,
4,1,102,1,1690,10051,508,"BUILDING ITEMS - CEMENT, BRICK",2,
4,1,102,1,1690,10051,509,"COUNCIL RATES",2,
4,1,102,1,1690,10051,510,"HEALTH INSURANCE",2,
4,1,102,1,1690,10051,511,"AUTO INSURANCE",2,
4,1,102,1,1690,10051,512,"HOME INSURANCE",2,
4,1,102,1,1690,10051,513,"LIFE INSURANCE",2,
4,1,102,1,1690,10051,514,"FINES OR LEGAL FEES",2,
4,1,102,1,1690,10051,515,"DOWRY COSTS",2,
4,1,102,1,1690,10051,516,"MARRIAGE CEREMONY COSTS",2,
4,1,102,1,1690,10051,517,"FUNERAL COSTS",2,
4,1,102,1,1690,10052,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
4,1,102,1,1690,10052,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
4,1,102,1,1690,10052,503,"MAT - SLEEPING OR FOR DRYING M",2,
