"zone","state","lga","sector","ea","hhid","s6aq01","s6aq02","s6aq03","s6aq04","s6aq05","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13","s6aq14","s6aq15","version"
3,20,2013,2,1232,200157,1,1,1,,1,1,,1,1,,1,1,2,3,2,2
3,20,2013,2,1232,200158,1,1,1,,2,,2,1,1,,1,2,1,3,1,2
3,20,2013,2,1232,200159,1,1,1,,2,,2,2,,2,2,1,1,1,2,2
3,20,2013,2,1232,200160,2,1,1,,1,1,,1,1,,1,2,2,3,2,1
3,20,2028,2,498,200161,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
3,20,2028,2,498,200162,1,1,1,,2,,2,1,1,,1,2,1,3,1,1
3,20,2028,2,498,200163,1,1,1,,1,1,,1,1,,1,2,2,4,3,2
3,20,2028,2,498,200164,1,1,1,,2,,2,1,1,,1,1,1,3,2,2
3,20,2028,2,498,200165,1,1,1,,2,,2,1,1,,1,1,1,1,2,1
3,20,2028,2,498,200166,1,1,1,,1,1,,1,1,,2,2,2,3,1,1
3,20,2028,2,498,200167,1,1,1,,2,,2,1,1,,2,2,1,1,2,1
3,20,2028,2,498,200168,1,1,1,,2,,2,1,1,,1,2,1,3,1,2
3,20,2028,2,498,200169,2,1,1,,1,1,,1,1,,1,2,2,4,1,1
3,20,2028,2,498,200170,1,1,1,,2,,2,1,1,,1,1,1,1,2,2
3,20,2012,1,844,200181,1,1,1,,1,1,,1,1,,2,2,2,3,3,2
3,20,2012,1,844,200182,1,1,1,,2,,2,1,1,,1,1,1,3,1,1
3,20,2012,1,844,200183,1,1,1,,2,,2,1,1,,1,2,1,3,2,1
3,20,2012,1,844,200184,2,1,1,,2,,2,1,1,,1,1,1,1,2,1
3,20,2012,1,844,200185,1,1,1,,2,,2,1,1,,1,2,1,3,2,1
3,20,2012,1,844,200186,1,1,1,,2,,2,1,1,,1,2,1,3,1,2
3,20,2012,1,844,200187,1,1,1,,1,1,,1,1,,2,2,2,4,2,2
3,20,2012,1,844,200188,5,1,1,,2,,2,1,1,,1,1,1,1,1,1
3,20,2012,1,844,200189,1,1,1,,1,1,,1,1,,2,2,2,3,3,2
3,20,2012,1,844,200190,1,1,2,,2,,2,1,1,,1,1,1,1,2,2
3,21,2106,2,2822,210001,1,1,1,,1,1,,1,1,,1,2,4,2,2,1
3,21,2106,2,2822,210002,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2106,2,2822,210003,7,1,2,,2,,2,1,1,,1,2,1,2,1,2
3,21,2106,2,2822,210004,1,1,1,,1,1,,1,1,,1,2,4,2,1,2
3,21,2106,2,2822,210005,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
3,21,2106,2,2822,210006,1,1,1,,1,1,,1,1,,2,1,2,2,1,1
3,21,2106,2,2822,210007,3,1,1,,1,1,,1,1,,2,1,4,2,2,1
3,21,2106,2,2822,210008,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
3,21,2106,2,2822,210009,2,1,1,,2,,2,1,1,,1,2,2,2,1,1
3,21,2106,2,2822,210010,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
3,21,2106,2,236,210011,1,1,1,,2,,2,1,1,,1,1,2,2,2,2
3,21,2106,2,236,210012,1,1,1,,2,,1,2,,1,1,2,1,2,4,2
3,21,2106,2,236,210013,1,1,1,,2,,2,2,,2,2,2,2,2,1,1
3,21,2106,2,236,210014,1,1,1,,1,1,,1,2,,1,2,2,2,2,1
3,21,2106,2,236,210015,1,1,1,,2,,2,1,2,,2,2,2,2,3,1
3,21,2106,2,236,210016,1,1,1,,2,,2,1,1,,2,2,4,2,4,1
3,21,2106,2,0,210017,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2106,2,236,210018,1,1,1,,2,,2,1,1,,1,2,1,2,2,1
3,21,2106,2,236,210019,1,1,2,,2,,2,1,1,,1,2,1,2,2,2
3,21,2106,2,236,210020,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
3,21,2109,2,38,210021,1,1,1,,1,2,,1,1,,1,2,2,2,2,2
3,21,2109,2,38,210022,1,1,1,,2,,2,1,1,,1,2,2,2,1,2
3,21,2109,2,38,210023,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
3,21,2109,2,38,210024,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2109,2,38,210025,2,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2109,2,38,210026,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2109,2,38,210027,1,1,1,,1,1,,1,1,,1,1,1,2,2,1
3,21,2109,2,38,210028,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2109,2,38,210029,1,1,1,,1,1,,1,1,,1,2,4,2,2,1
3,21,2109,2,38,210030,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2119,2,3956,210031,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2119,2,3956,210032,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2119,2,3956,210033,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2119,2,3956,210034,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2119,2,3956,210035,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2119,2,3956,210036,1,1,1,,1,1,,1,1,,1,2,4,2,1,1
3,21,2119,2,3956,210037,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2119,2,3956,210038,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
3,21,2119,2,3956,210039,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
3,21,2119,2,3956,210040,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2119,2,2146,210041,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
3,21,2119,2,2146,210042,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2119,2,2146,210043,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2119,2,2146,210044,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2119,2,2146,210045,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2119,2,2146,210046,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
3,21,2119,2,2146,210047,1,1,1,,1,1,,1,1,,1,2,4,2,2,2
3,21,2119,2,2146,210048,1,1,1,,1,1,,1,1,,1,2,4,2,2,1
3,21,2119,2,2146,210049,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2119,2,2146,210050,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2115,2,926,210051,3,1,1,,1,1,,1,1,,1,2,1,2,1,2
3,21,2115,2,926,210052,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
3,21,2115,2,926,210053,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
3,21,2115,2,926,210054,1,2,,2,2,,2,2,,2,1,2,2,2,2,2
3,21,2115,2,926,210055,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2115,2,926,210056,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
3,21,2115,2,926,210057,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2115,2,926,210058,1,1,1,,1,2,,1,1,,1,2,2,2,2,2
3,21,2115,2,926,210060,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2117,2,554,210061,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
3,21,2117,2,554,210062,1,2,,2,2,,2,2,,2,2,1,2,2,1,1
3,21,2117,2,554,210063,1,1,2,,1,1,,2,,2,2,2,1,2,1,1
3,21,2117,2,554,210064,1,1,1,,1,1,,1,1,,1,1,1,2,2,2
3,21,2117,2,554,210065,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2117,2,554,210066,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2117,2,554,210067,1,1,1,,2,,2,2,,1,1,2,2,2,2,1
3,21,2117,2,554,210068,1,2,,2,2,,2,1,1,,1,2,1,1,1,2
3,21,2117,2,554,210069,1,1,1,,1,2,,2,,1,1,2,1,1,1,2
3,21,2117,2,554,210070,1,1,2,,1,2,,1,1,,1,2,2,2,2,1
3,21,2108,1,520,210071,1,1,1,,1,1,,1,1,,2,2,4,2,2,2
3,21,2108,1,520,210072,1,2,,2,2,,2,2,,2,2,2,2,2,1,2
3,21,2108,1,520,210073,1,1,1,,1,1,,1,1,,1,2,1,1,4,1
3,21,2108,1,520,210074,1,1,1,,1,1,,1,1,,2,2,1,2,1,1
3,21,2108,1,520,210075,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
3,21,2108,1,520,210076,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
3,21,2108,1,520,210077,1,1,1,,1,2,,1,1,,1,2,1,2,3,2
3,21,2108,1,520,210078,1,1,2,,1,1,,1,1,,2,2,2,2,2,1
3,21,2108,1,520,210079,1,1,1,,1,1,,1,1,,1,1,1,2,4,2
3,21,2108,1,520,210080,1,2,,1,1,1,,1,1,,2,2,1,2,1,2
3,21,2102,2,1124,210081,1,1,1,,2,,2,1,1,,2,2,2,2,2,1
3,21,2102,2,1124,210082,1,1,1,,1,2,,1,1,,1,1,2,2,2,2
3,21,2102,2,1124,210083,1,1,2,,2,,2,1,1,,2,2,1,2,2,2
3,21,2102,2,1124,210084,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
3,21,2102,2,1124,210085,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2102,2,1124,210086,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2102,2,1124,210087,1,1,1,,1,2,,2,,1,1,2,2,2,2,2
3,21,2102,2,1124,210088,1,1,1,,1,1,,1,1,,1,1,1,2,2,2
3,21,2102,2,1124,210089,4,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2102,2,1124,210090,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2111,2,180,210091,1,1,2,,2,,2,1,1,,1,2,1,2,2,1
3,21,2111,2,180,210092,2,1,1,,1,1,,1,1,,1,2,1,2,2,1
3,21,2111,2,180,210093,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2111,2,180,210094,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2111,2,180,210095,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
3,21,2111,2,180,210096,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
3,21,2111,2,180,210097,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
3,21,2111,2,180,210098,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
3,21,2111,2,180,210099,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
3,21,2111,2,180,210100,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
1,22,2211,1,806,220001,2,2,,2,2,,2,2,,1,1,2,1,2,1,2
1,22,2211,1,806,220002,2,1,1,,1,1,,1,1,,2,2,1,2,2,1
1,22,2211,1,0,220003,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
1,22,2211,1,806,220004,1,1,1,,2,,2,1,1,,1,2,1,3,3,2
1,22,2211,1,806,220005,2,2,,2,2,,1,2,,1,2,2,1,1,1,1
1,22,2211,1,806,220006,1,2,,2,2,,2,2,,2,2,2,1,1,2,2
1,22,2211,1,806,220007,1,1,1,,2,,2,1,1,,1,2,1,2,3,1
1,22,2211,1,806,220008,1,2,,2,2,,2,2,,2,2,2,2,2,1,1
1,22,2211,1,806,220009,2,2,,2,2,,2,2,,2,2,2,1,1,1,2
1,22,2211,1,806,220010,1,1,1,,1,1,,1,1,,1,2,1,4,1,2
1,22,2211,2,594,220011,2,1,1,,1,1,,1,1,,1,1,1,4,3,2
1,22,2211,2,594,220012,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,22,2211,2,594,220013,1,1,1,,2,,2,1,1,,2,1,1,2,1,1
1,22,2211,2,594,220014,2,1,1,,1,1,,1,1,,1,2,1,4,3,2
1,22,2211,2,594,220015,1,2,,1,2,,2,2,,2,2,2,1,3,1,2
1,22,2211,2,594,220016,2,1,1,,1,1,,1,1,,1,1,1,3,3,2
1,22,2211,2,594,220017,1,2,,1,2,,2,2,,2,2,2,1,2,2,1
1,22,2211,2,594,220018,1,1,1,,1,1,,2,,2,2,2,1,1,1,1
1,22,2211,2,594,220019,3,2,,2,2,,2,2,,2,2,2,2,2,1,1
1,22,2211,2,594,220020,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,22,2216,1,428,220021,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
1,22,2216,1,428,220022,1,1,1,,2,,1,2,,1,2,2,2,1,1,2
1,22,2216,1,428,220023,1,1,1,,1,1,,1,2,,1,1,2,2,1,2
1,22,2216,1,428,220024,1,1,1,,1,1,,1,2,,1,2,1,2,2,1
1,22,2216,1,428,220025,2,1,1,,1,1,,1,1,,1,2,1,4,2,2
1,22,2216,1,428,220026,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
1,22,2216,1,428,220027,2,1,1,,2,,2,1,1,,1,2,1,1,1,1
1,22,2216,1,428,220028,1,1,1,,1,2,,1,1,,1,2,1,1,1,2
1,22,2216,1,428,220029,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,22,2216,1,428,220030,1,2,,2,2,,2,1,2,,1,2,4,3,2,1
1,22,2201,2,0,220031,1,1,1,,1,2,,1,1,,2,2,2,3,2,2
1,22,2201,2,422,220032,1,1,1,,2,,2,1,1,,2,2,1,3,2,2
1,22,2201,2,422,220033,1,1,1,,1,2,,1,1,,1,2,1,1,1,1
1,22,2201,2,422,220034,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
1,22,2201,2,422,220035,1,2,,2,1,2,,2,,2,2,2,1,2,2,1
1,22,2201,2,422,220036,1,1,1,,1,1,,1,1,,1,1,2,1,2,2
1,22,2201,2,422,220037,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
1,22,2201,2,422,220038,1,2,,2,2,,1,2,,2,2,2,1,1,2,2
1,22,2201,2,422,220039,1,1,1,,1,1,,1,1,,1,2,4,3,3,1
1,22,2201,2,422,220040,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,22,2209,1,792,220041,1,1,1,,1,1,,1,1,,1,1,1,4,4,2
1,22,2209,1,792,220042,1,1,1,,1,1,,1,1,,1,1,2,1,1,1
1,22,2209,1,792,220043,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
1,22,2209,1,792,220044,1,2,,2,2,,2,1,1,,2,2,1,2,2,2
1,22,2209,1,792,220045,1,1,1,,1,1,,1,1,,2,1,2,2,1,2
1,22,2209,1,792,220046,1,1,1,,2,,1,1,2,,1,1,2,2,1,1
1,22,2209,1,792,220047,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
1,22,2209,1,792,220048,2,1,1,,1,2,,2,,2,1,2,2,3,2,2
1,22,2209,1,792,220049,1,1,1,,1,1,,1,1,,1,2,1,3,4,1
1,22,2209,1,792,220050,1,1,1,,2,,2,1,1,,1,2,1,1,1,1
1,22,2220,1,1296,220051,3,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,22,2220,1,1296,220052,3,1,1,,2,,2,1,1,,2,2,1,3,2,2
1,22,2220,1,1296,220053,1,1,1,,1,1,,2,,2,1,1,1,1,1,1
1,22,2220,1,1296,220054,1,1,1,,2,,2,1,1,,1,2,1,1,1,1
1,22,2220,1,1296,220055,2,2,,2,2,,2,1,1,,2,2,2,3,1,1
1,22,2220,1,1296,220056,1,2,,2,2,,2,2,,2,2,2,1,3,1,1
1,22,2220,1,1296,220057,1,1,1,,2,,1,1,1,,1,2,2,1,1,1
1,22,2220,1,1296,220058,4,1,1,,1,1,,1,1,,2,1,1,2,1,2
1,22,2220,1,1296,220059,1,1,1,,2,,1,1,1,,2,1,1,1,1,2
1,22,2220,1,1296,220060,2,1,1,,1,1,,1,1,,1,2,2,3,2,2
1,22,2205,2,2432,220061,1,1,1,,2,,2,1,2,,1,2,2,2,2,2
1,22,2205,2,2432,220062,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
1,22,2205,2,2432,220063,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
1,22,2205,2,2432,220064,2,1,1,,1,1,,1,1,,1,2,3,3,1,1
1,22,2205,2,2432,220065,1,1,1,,2,,1,1,1,,2,2,3,2,2,1
1,22,2205,2,2432,220066,1,1,2,,1,1,,2,,2,2,2,2,3,1,1
1,22,2205,2,2432,220067,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
1,22,2205,2,2432,220068,1,1,1,,1,2,,1,1,,2,2,1,2,2,2
1,22,2205,2,2432,220069,1,1,1,,2,,1,1,1,,2,1,1,1,1,1
1,22,2205,2,2432,220070,2,1,1,,1,1,,2,,2,2,2,2,4,4,2
1,22,2205,2,664,220071,2,1,1,,1,2,,1,1,,1,2,1,1,1,2
1,22,2205,2,664,220072,1,1,1,,1,2,,1,1,,1,2,1,1,1,1
1,22,2205,2,664,220073,4,1,1,,1,1,,1,1,,1,2,1,1,4,2
1,22,2205,2,664,220074,1,1,1,,1,1,,1,1,,1,2,3,3,2,1
1,22,2205,2,664,220075,1,1,2,,2,,2,1,1,,1,2,3,2,2,1
1,22,2205,2,664,220076,1,1,1,,2,,1,2,,2,2,1,2,2,2,2
1,22,2205,2,664,220077,1,2,,1,1,1,,1,1,,1,2,2,1,1,1
1,22,2205,2,664,220078,1,2,,2,2,,2,1,1,,1,1,2,1,1,1
1,22,2205,2,664,220079,1,2,,2,2,,2,1,1,,1,2,2,3,2,2
1,22,2205,2,664,220080,1,2,,1,2,,2,1,2,,1,2,1,3,1,2
1,22,2214,2,1354,220081,1,1,2,,2,,2,1,1,,1,2,2,3,2,1
1,22,2214,2,1354,220082,4,1,2,,2,,2,1,1,,1,2,1,2,2,1
1,22,2214,2,1354,220083,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
1,22,2214,2,1354,220084,2,2,,2,1,1,,1,1,,1,2,2,2,2,2
1,22,2214,2,1354,220085,3,1,1,,1,1,,1,1,,2,2,1,2,2,2
1,22,2214,2,1354,220087,1,1,1,,1,2,,1,1,,1,2,1,2,2,1
1,22,2214,2,1354,220088,1,1,1,,2,,1,1,1,,2,2,2,2,2,2
1,22,2214,2,1354,220089,1,1,2,,2,,1,1,1,,1,2,2,2,2,2
1,22,2214,2,1354,220090,5,1,1,,1,1,,1,1,,1,2,3,4,2,1
1,22,2218,2,596,220091,1,1,1,,1,1,,2,,2,1,2,1,3,1,2
1,22,2218,2,596,220092,2,1,1,,1,1,,1,1,,1,2,3,3,2,1
1,22,2218,2,596,220093,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
1,22,2218,2,596,220094,3,1,1,,2,,2,1,1,,2,2,1,2,1,2
1,22,2218,2,596,220095,1,2,,2,2,,2,1,1,,2,2,2,3,2,1
1,22,2218,2,596,220096,1,2,,2,1,2,,2,,2,1,2,1,1,1,2
1,22,2218,2,596,220097,1,1,1,,2,,2,1,1,,1,2,2,2,2,2
1,22,2218,2,596,220098,1,2,,2,2,,1,1,1,,2,1,2,2,1,1
1,22,2218,2,596,220099,1,2,,2,2,,2,1,1,,2,1,2,2,2,1
1,22,2218,2,596,220100,1,2,,2,1,2,,2,,2,2,2,1,4,1,1
1,22,2203,2,530,220101,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
1,22,2203,2,530,220102,1,2,,2,2,,2,1,1,,1,2,2,3,2,2
1,22,2203,2,0,220103,1,1,2,,1,2,,2,,2,2,2,1,4,1,2
1,22,2203,2,530,220104,1,2,,2,2,,2,1,1,,2,1,2,4,1,1
1,22,2203,2,530,220105,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,22,2203,2,530,220106,1,1,1,,2,,2,1,1,,1,2,2,3,2,1
1,22,2203,2,530,220107,1,2,,2,2,,2,1,1,,1,1,2,2,2,2
1,22,2203,2,530,220108,1,2,,2,2,,2,2,,2,2,1,2,2,1,1
1,22,2203,2,530,220109,7,1,1,,2,,2,1,1,,2,2,1,2,2,2
1,22,2203,2,530,220110,1,2,,2,2,,2,2,,2,1,1,1,1,1,1
1,22,2203,2,266,220111,6,1,1,,2,,2,1,1,,1,2,1,3,2,1
1,22,2203,2,266,220112,2,1,1,,2,,2,1,1,,1,1,1,2,1,1
1,22,2203,2,266,220113,1,2,,2,2,,2,2,,1,2,1,1,1,1,2
1,22,2203,2,266,220114,1,2,,2,2,,2,2,,1,1,2,2,3,3,1
1,22,2203,2,266,220115,1,1,1,,1,1,,1,2,,1,2,1,3,1,2
1,22,2203,2,266,220116,1,2,,2,2,,1,2,,1,1,2,2,2,2,1
1,22,2203,2,266,220117,1,1,1,,1,1,,2,,2,2,2,1,3,1,2
1,22,2203,2,266,220118,1,2,,2,2,,2,2,,2,2,2,1,2,2,2
1,22,2203,2,266,220119,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
1,22,2203,2,266,220120,2,1,2,,2,,1,1,1,,1,2,3,3,2,1
1,23,2308,1,5180,230001,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
1,23,2308,1,5180,230002,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,23,2308,1,5180,230003,3,1,1,,2,,1,1,2,,1,2,1,2,1,2
1,23,2308,1,5180,230004,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
1,23,2308,1,5180,230005,4,1,1,,2,,2,2,,1,1,2,2,2,2,1
1,23,2308,1,5180,230006,1,1,1,,1,1,,1,1,,2,2,1,4,2,2
1,23,2308,1,5180,230007,4,1,1,,2,,2,2,,1,1,2,1,4,1,1
1,23,2308,1,5180,230008,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,23,2308,1,5180,230009,1,2,,2,2,,2,1,1,,1,2,1,4,2,2
1,23,2307,1,2316,230011,1,1,1,,1,2,,1,1,,1,2,1,2,1,2
1,23,2307,1,2316,230013,1,1,1,,2,,2,1,1,,1,2,1,4,2,1
1,23,2307,1,2316,230014,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
1,23,2307,1,2316,230015,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
1,23,2307,1,2316,230016,2,1,2,,2,,1,1,1,,1,2,1,3,1,2
1,23,2307,1,2316,230017,1,1,1,,2,,1,1,1,,1,2,1,3,2,2
1,23,2307,1,2316,230018,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,23,2307,1,2316,230019,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2307,1,2316,230020,2,1,1,,1,1,,1,1,,1,1,2,2,2,1
1,23,2307,1,78,230022,2,1,1,,1,1,,1,1,,1,2,2,2,2,1
1,23,2307,1,78,230023,2,1,1,,2,,1,1,1,,1,2,1,2,1,1
1,23,2307,1,78,230024,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
1,23,2307,1,78,230025,1,1,1,,1,1,,1,1,,1,1,3,2,2,2
1,23,2307,1,78,230026,2,1,1,,1,1,,1,1,,1,2,3,2,2,2
1,23,2307,1,78,230027,2,1,1,,1,1,,2,,2,1,2,2,3,1,1
1,23,2307,1,78,230028,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
1,23,2307,1,78,230029,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2307,1,78,230030,5,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,23,2306,1,970,230031,3,1,1,,2,,1,1,1,,1,2,1,2,1,1
1,23,2306,1,970,230032,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
1,23,2306,1,970,230033,1,1,1,,2,,2,1,1,,1,2,2,4,2,2
1,23,2306,1,970,230035,1,1,1,,1,1,,2,,2,2,2,1,4,2,2
1,23,2306,1,970,230036,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,23,2306,1,970,230038,2,1,1,,2,,2,1,1,,1,2,1,3,2,2
1,23,2306,1,970,230039,1,1,1,,1,2,,1,1,,1,2,2,2,2,2
1,23,2306,1,970,230040,2,1,1,,1,2,,1,1,,1,2,1,2,2,2
1,23,2308,1,556,230041,6,1,1,,1,1,,1,1,,1,1,1,3,1,1
1,23,2308,1,556,230042,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
1,23,2308,1,556,230043,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
1,23,2308,1,556,230044,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2308,1,556,230045,2,1,1,,2,,2,1,1,,1,2,1,1,1,1
1,23,2308,1,556,230046,2,1,1,,2,,2,1,1,,1,2,1,2,1,2
1,23,2308,1,556,230047,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,23,2308,1,556,230048,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
1,23,2308,1,556,230049,2,1,1,,1,1,,1,1,,1,2,1,3,2,1
6,29,2906,1,0,230050,2,1,1,,1,2,,1,1,,1,2,1,2,2,2
1,23,2315,2,924,230051,2,2,,2,2,,2,1,1,,1,2,1,2,1,2
1,23,2315,2,924,230052,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,23,2315,2,924,230053,2,1,1,,1,1,,1,1,,1,1,3,2,2,1
1,23,2315,2,924,230054,2,1,1,,1,1,,1,1,,1,2,2,3,1,2
1,23,2315,2,924,230056,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
1,23,2315,2,924,230057,2,1,1,,2,,2,1,1,,1,2,1,2,1,2
1,23,2315,2,924,230058,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,23,2315,2,924,230059,1,1,1,,1,1,,2,,2,1,2,1,3,1,1
1,23,2315,2,924,230060,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,23,2309,2,998,230061,1,1,1,,1,1,,1,1,,1,2,1,4,1,2
1,23,2309,2,998,230062,1,2,,2,2,,2,1,1,,2,2,1,3,1,2
1,23,2309,2,998,230063,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2309,2,998,230064,1,1,1,,2,,2,1,1,,1,2,2,2,2,2
1,23,2309,2,998,230065,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,23,2309,2,998,230066,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
1,23,2305,2,0,230067,1,2,,2,2,,2,1,1,,1,2,1,2,1,1
1,23,2309,2,998,230068,2,1,1,,1,1,,1,1,,1,2,2,4,2,1
1,23,2309,2,998,230069,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,23,2309,2,998,230070,1,1,1,,1,2,,1,1,,2,2,1,2,2,2
1,23,2304,2,322,230071,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2304,2,322,230072,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
1,23,2304,2,322,230073,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
1,23,2304,2,322,230074,1,2,,2,2,,2,1,1,,1,2,1,4,1,2
1,23,2313,1,0,230075,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,23,2304,2,322,230076,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
1,23,2304,2,322,230077,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
1,23,2304,2,322,230078,1,1,1,,1,1,,1,1,,1,2,1,4,4,1
1,23,2304,2,322,230079,2,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,23,2304,2,322,230080,1,1,1,,1,2,,1,1,,1,2,1,2,1,2
1,23,2311,2,516,230081,1,1,1,,1,1,,1,1,,1,2,2,1,2,1
1,23,2311,2,516,230083,8,2,,2,1,1,,1,1,,1,2,1,2,1,1
1,23,2311,2,516,230084,2,1,1,,1,1,,1,1,,1,2,1,4,1,2
1,23,2311,2,516,230085,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
