"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","c6q2","c6q3"
5,32,3201,2,2034,1,3,6,"price fluctuations",2016,80
5,32,3201,2,2034,2,1,13,"medical facilities",2015,40
5,32,3202,2,84,1,1,3,"Crop Failure",2016,40
5,32,3202,2,84,1,3,6,"Price Fluctuations",2016,100
5,32,3202,2,84,1,2,2,"Natural Disaster",2012,90
5,32,3202,2,84,2,1,13,"Medical Facilities",2012,45
5,32,3202,2,84,2,2,15,"New School",2015,40
5,32,3203,2,2644,1,2,6,"price fluctuations",2016,60
5,32,3203,2,2644,1,1,3,"crop failure",2012,90
5,32,3203,2,2644,1,3,2,"natural disaster",2012,80
5,32,3203,2,2644,2,1,13,"Medical facilities",2015,45
5,32,3204,1,346,1,1,8,"loss of key social services",2015,65
5,32,3204,1,346,1,2,6,"price fluctuations",2016,80
5,32,3204,1,346,2,2,14,"new road",2015,95
5,32,3204,1,346,2,1,13,"medical facilities",2014,65
5,32,3206,2,276,1,1,6,"price fluctuations",2015,85
5,32,3206,2,276,2,2,14,"construction of new road",2015,40
5,32,3206,2,276,2,1,15,"new school",2015,80
5,32,3207,2,1464,1,1,6,"Price fluctuations",2016,100
5,32,3207,2,1464,1,2,8,"Loss of key Social Services",2015,45
5,32,3208,2,2244,1,2,6,"price fluctuations",2015,95
5,32,3208,2,2244,1,1,3,"crop failure",2014,60
5,32,3208,2,2244,2,1,15,"new sch ool",2015,60
5,32,3208,2,2244,2,2,13,"Medical Facilities",2015,45
5,32,3209,1,1208,1,4,9,"power outage",2016,100
5,32,3209,1,1208,1,2,6,"sharp change in price",2016,100
5,32,3209,1,1208,1,1,3,"Crop disease",2016,50
5,32,3209,1,1208,1,3,7,"massive job  lay off",2014,30
5,32,3209,1,1208,2,3,19,"none",0,0
5,32,3209,1,1208,2,2,13,"Health center",2014,100
5,32,3209,1,1208,2,1,15,"New school",2014,100
5,32,3209,1,1208,2,4,19,"none",0,0
5,32,3210,2,1692,1,2,7,"no job",2016,60
5,32,3210,2,1692,1,1,6,"sharp changes in price.",2015,100
5,32,3210,2,1692,2,1,15,"new school",2013,100
5,32,3210,2,1692,2,2,18,"off grid electricity.",2014,100
5,32,3212,2,314,1,2,6,"sharp change in price",2015,100
5,32,3212,2,314,1,3,9,"power outage",2016,100
5,32,3212,2,314,1,1,4,"Livestock Desease",2015,15
5,32,3212,2,314,1,4,7,"massive job lose",2014,20
5,32,3212,2,314,2,2,13,"Health center",2013,100
5,32,3212,2,314,2,3,19,"none",0,0
5,32,3212,2,314,2,4,19,"none",0,0
5,32,3212,2,314,2,1,15,"New school",2014,100
5,32,3213,2,128,1,2,7,"massive job loss",2014,40
5,32,3213,2,128,1,1,6,"sharp change in price",2015,100
5,32,3213,2,128,2,1,19,"peace in the community",2015,100
5,32,3215,1,1896,1,1,6,"price fluctuations",2016,85
5,32,3215,1,1896,2,1,13,"medical facilities",2015,45
5,32,3215,1,2978,1,3,2,"Natural Disaster",2015,50
5,32,3215,1,2978,1,5,10,"None",60,0
5,32,3215,1,2978,1,4,7,"Massive Job lay off",2014,40
5,32,3215,1,2978,1,2,6,"Price Fluctuations",2016,100
5,32,3215,1,2978,2,4,19,"None",2015,100
5,32,3215,1,2978,2,2,11,"Development  Project",2016,80
5,32,3215,1,2978,2,1,14,"New Road",2014,70
5,32,3215,1,2978,2,3,19,"Government New Road",2013,100
5,32,3215,1,4712,1,1,1,"crop failure",2016,25
5,32,3215,1,4712,1,2,6,"price fluctuations",2015,80
5,32,3215,1,4712,2,1,14,"medical facilities",2016,90
5,32,3215,1,4712,2,2,14,"new road",2015,85
5,32,3216,2,1184,1,2,3,"Crop Damage by Cows",2016,50
5,32,3216,2,1184,1,3,6,"Price Fluctuations",2016,100
5,32,3216,2,1184,1,1,10,"Crop Failure",2010,100
5,32,3216,2,1184,2,1,19,"Nothing Beneficiary",2010,100
5,32,3218,2,296,1,1,2,"flood",2014,5
5,32,3218,2,296,2,1,15,"New school",2013,100
5,32,3221,2,132,1,1,6,"sharp change in price",2015,100
5,32,3221,2,132,2,1,16,"improved transpotation",2015,100
5,32,3222,1,1624,1,1,6,"price fluctuations",2016,100
5,32,3222,1,1624,1,2,8,"The loss of key social services",2015,40
5,32,3222,1,1624,2,1,13,"medical facilities",2014,60
5,32,3222,1,1624,2,2,14,"construction of new road",2016,95
5,32,3222,1,2780,1,3,9,"Power  outage",2016,100
5,32,3222,1,2780,1,1,6,"Sharp change in price",2016,100
5,32,3222,1,2780,1,4,10,"none",0,0
5,32,3222,1,2780,1,2,7,"Massive job layoff",2015,40
5,32,3222,1,2780,2,1,15,"New school",2015,100
5,32,3222,1,2780,2,3,19,"none",0,0
5,32,3222,1,2780,2,4,19,"none",0,0
5,32,3222,1,2780,2,2,19,"none",0,0
5,32,3223,2,390,1,1,6,"Sharp change in price",2015,100
5,32,3223,2,390,1,4,4,"livestock disease",2015,40
5,32,3223,2,390,1,3,10,"Bush burning during farming",2015,50
5,32,3223,2,390,1,2,7,"Massive job lay off",2014,30
5,32,3223,2,390,2,4,19,"None",0,0
5,32,3223,2,390,2,2,15,"New school",2013,100
5,32,3223,2,390,2,1,13,"Health facility",2014,100
5,32,3223,2,390,2,3,17,"On grid Electricity",2016,80
5,32,3223,2,578,1,2,6,"Sharp change in price",2016,100
5,32,3223,2,578,1,1,1,"Drought",2016,100
5,32,3223,2,578,2,1,19,"faming settlement no development",2015,100
3,33,3304,2,418,1,1,6,"Price fluctuations",2016,95
3,33,3304,2,418,2,1,12,"Job Opportunity",2015,55
3,33,3307,2,688,1,1,2,"Flood",2015,75
3,33,3307,2,688,1,2,6,"Price Fluctuations",2016,85
3,33,3307,2,688,2,1,13,"New Health facility",2015,90
3,33,3310,2,476,1,1,6,"Price fluctuations",2016,85
3,33,3310,2,476,1,2,3,"Crop Disease",2015,70
3,33,3310,2,476,2,1,12,"Job opportunity",2015,40
3,33,3311,1,702,1,1,2,"Flood",2014,95
3,33,3311,1,702,1,2,3,"Crop failure",2014,80
3,33,3311,1,702,1,3,6,"Price fluctuations",2015,85
3,33,3311,1,702,2,1,13,"Health Facility",2015,70
3,33,3311,1,702,2,2,12,"New Employment",2014,40
3,33,3313,2,930,1,2,6,"Price Fluctuations",2016,90
3,33,3313,2,930,1,1,2,"Flood",2014,85
3,33,3313,2,930,2,1,19,"Bore hole",2014,95
3,33,3318,2,30,1,1,6,"price Fluctuation",2016,95
3,33,3318,2,30,1,2,8,"Loss of Social service",2015,90
3,33,3318,2,30,2,1,13,"New health facility",2013,85
3,33,3321,1,1182,1,1,6,"Price fluctuations",2016,60
3,33,3321,1,1182,2,2,15,"Renovated schools",2014,95
3,33,3321,1,1182,2,3,11,"Environmental sanitation",2012,90
3,33,3321,1,1182,2,1,13,"New Health",2013,100
3,33,3323,2,92,1,1,2,"flood",2014,95
3,33,3323,2,92,1,2,6,"price fluctuations",2016,85
3,33,3323,2,92,2,1,15,"New school",2014,75
2,34,3401,2,526,1,1,10,"BAD ROAD",2014,100
2,34,3401,2,526,1,2,2,"FLOOD",2015,60
2,34,3401,2,526,2,1,19,"PROVISION OF BOREHOLE WATER",2012,100
2,34,3403,2,198,1,1,2,"FLOOD",2015,90
2,34,3403,2,198,2,1,14,"ROAD",2014,100
2,34,3405,2,456,1,1,2,"FLOOO",2013,90
2,34,3405,2,456,2,1,19,"BUMPER HARVEST",2015,100
2,34,3405,2,1706,1,1,2,"FLOOD",2015,100
2,34,3405,2,1706,2,1,19,"CHNGE OF GOVERNMENT",2015,100
2,34,3408,2,870,1,1,2,"FLOOD",2015,90
2,34,3408,2,870,2,1,19,"RE OPENED OF CLOSED BANK",2016,100
2,34,3410,2,42,1,1,10,"CRISIS  OVER FARM LAND",2016,100
2,34,3410,2,42,2,1,19,"FISH MARKETING",2014,90
2,34,3412,2,156,1,1,7,"COMMUNUAL CLASH",2013,100
2,34,3412,2,156,2,1,14,"CONSTRUCTION OF ROAD",2015,100
2,34,3413,2,262,1,1,6,"SCARCITY OF PETROLEUM",2016,100
2,34,3413,2,262,2,1,19,"BETTER HARVEST",2015,100
2,34,3415,2,268,1,1,6,"Inadequate rain fall",2015,100
2,34,3415,2,268,2,1,16,"Change of Government",2015,100
2,35,3501,1,702,1,1,10,"Bad road network",2013,90
2,35,3501,1,702,1,3,2,"Flooding",2014,70
2,35,3501,1,702,1,2,6,"Inflation",2016,100
2,35,3501,1,702,2,3,19,"Women empowerment",2015,10
2,35,3501,1,702,2,1,11,"Rehabilitation of general hospital",2015,100
2,35,3501,1,702,2,2,19,"Construction of drainages",2013,50
2,35,3501,2,1228,1,4,6,"Inflation",2016,100
2,35,3501,2,1228,1,1,2,"Flooding",2014,80
2,35,3501,2,1228,1,3,10,"Crop destructuons",2014,70
2,35,3501,2,1228,1,2,10,"Road/bridge wash-off",2014,100
2,35,3501,2,1228,2,1,19,"Provision of portable water",2015,100
2,35,3503,1,54,1,1,8,"Insurgecy",2014,100
2,35,3503,1,54,2,1,19,"Provision of security",2015,80
2,35,3504,2,1288,1,1,10,"Bad road network",2014,100
2,35,3504,2,1288,1,3,2,"Flooding",2014,60
2,35,3504,2,1288,1,2,8,"Lack of social amenities",2013,100
2,35,3504,2,1288,2,1,19,"Security Patrol",2015,100
2,35,3506,2,1040,1,2,10,"Terorism",2015,10
2,35,3506,2,1040,1,3,6,"Inflation",2016,100
2,35,3506,2,1040,1,1,2,"Flooding",2013,70
2,35,3506,2,1040,2,1,16,"Construction of Geidam road",2013,100
2,35,3507,2,746,,,,,,
2,35,3509,2,1310,1,3,2,"Destruction of crops",2014,70
2,35,3509,2,1310,1,2,2,"Flooding",2014,70
2,35,3509,2,1310,1,1,6,"High prices of commodities",2016,100
2,35,3509,2,1310,2,1,19,"Provision of portable water",2015,100
2,35,3509,2,2276,1,3,8,"Lack of social amenities",2014,100
2,35,3509,2,2276,1,1,10,"Bad road network",2015,100
2,35,3509,2,2276,1,4,10,"Lack of fertilizer supply",2015,100
2,35,3509,2,2276,1,2,6,"Changes in prices of commodities",2016,100
2,35,3509,2,2276,2,1,19,"Prompt Security patrols",2015,100
2,35,3511,2,1646,1,2,1,"Drought",2015,80
2,35,3511,2,1646,1,1,6,"Rises in price of commodities",2016,95
2,35,3511,2,1646,2,2,19,"Provision of  portable water",2015,100
2,35,3511,2,1646,2,1,14,"Construction of good road",2015,100
2,35,3513,2,576,1,2,6,"Inflation",2016,100
2,35,3513,2,576,1,1,1,"Drought",2015,80
2,35,3513,2,576,2,2,16,"Road maintenance",2014,100
2,35,3513,2,576,2,1,11,"Provision of improved toilet in primary school",2015,70
2,35,3513,1,1278,1,1,6,"Inflation",2016,80
2,35,3513,1,1278,2,2,16,"Transport services",2015,80
2,35,3513,1,1278,2,1,19,"Peaceful co-existence",2015,100
2,35,3515,2,316,1,2,8,"insurgency",2014,50
2,35,3515,2,316,1,3,1,"Lack of water",2013,100
2,35,3515,2,316,1,1,10,"Robbery",2015,5
2,35,3515,2,316,2,1,19,"Provision of security",2015,80
2,35,3516,2,1632,1,1,8,"Lack of portable water",2014,100
2,35,3516,2,1632,1,2,8,"Lack of social amenities",2014,100
2,35,3516,2,1632,2,1,11,"Construction of road",2013,100
3,36,3601,2,1214,1,1,6,"Price  of   Fluctuations",2016,100
3,36,3601,2,1214,2,1,14,"Renovation  of   School",2014,80
3,36,3603,2,978,1,1,5,"Natural  Disasters",2015,65
3,36,3603,2,978,2,1,15,"New  School",2014,70
3,36,3605,2,240,1,1,9,"Robbery",2015,10
3,36,3605,2,240,1,3,2,"Flood",2015,25
3,36,3605,2,240,1,2,5,"Death",2014,5
3,36,3605,2,240,2,1,11,"Provision  of  new  Boreholes.",2015,50
3,36,3605,2,240,2,2,15,"New  Primary  School",2014,52
3,36,3606,2,1956,1,3,3,"Crop  Failures",2014,25
3,36,3606,2,1956,1,2,2,"Natural   Disaster",2015,50
3,36,3606,2,1956,1,1,6,"Price  Fluctuations",2015,90
3,36,3606,2,1956,2,2,11,"New  Market",2016,80
3,36,3606,2,1956,2,1,15,"New  School",2013,70
3,36,3607,1,2596,1,1,6,"Price Fluctuations",2015,100
3,36,3607,1,2596,1,2,2,"Natural  Disaster",2015,35
3,36,3607,1,2596,2,2,15,"School  Renovation",2014,80
3,36,3607,1,2596,2,1,14,"New Road",2014,45
3,36,3608,2,2078,1,1,5,"Natural  Disasters",2015,10
3,36,3608,2,2078,1,2,6,"Price Fluctutuations",2016,95
3,36,3608,2,2078,2,1,11,"Renovations  of  Schools",2014,60
3,36,3610,2,1826,1,1,2,"Natural   Disasters",2015,40
3,36,3610,2,1826,1,3,10,"Security  Challenge in  the  Community.",2015,80
3,36,3610,2,1826,1,2,8,"Lack  Social Amenities.",2013,55
3,36,3610,2,1826,2,1,11,"Construction  of  new  mosque",2013,70
3,36,3612,1,1474,1,1,6,"Price  of  Fluctuations",2015,90
3,36,3612,1,1474,1,2,1,"Natural  Disasters",2015,90
3,36,3612,1,1474,2,1,11,"Construction of New  Dam",2012,80
3,36,3613,2,1066,1,2,8,"Loss  of  Key  Social Services",2015,40
3,36,3613,2,1066,1,1,6,"Price  Fluctuations",2016,80
3,36,3613,2,1066,2,1,15,"New  School",2014,70
1,37,3702,1,972,1,3,5,"sicknesses /diseases",2015,30
1,37,3702,1,972,1,2,6,"price fluctuations",2016,50
1,37,3702,1,972,1,1,10,"Lack  of affordable land for  farming",2013,90
1,37,3702,1,972,1,4,10,"affordable water supply",2013,60
1,37,3702,1,972,2,4,13,"health centers",2013,80
1,37,3702,1,972,2,3,14,"good road",2013,90
1,37,3702,1,972,2,2,19,"Banks",2013,80
1,37,3702,1,972,2,1,15,"schools",2013,80
1,37,3706,2,6,1,2,5,"human epidemic",2013,20
1,37,3706,2,6,1,1,3,"crop disease/pests",2013,40
1,37,3706,2,6,1,4,8,"loss of key social service",2013,99
1,37,3706,2,6,1,3,6,"sharp change in price",2014,50
1,37,3706,2,6,2,2,13,"Health care",2014,60
1,37,3706,2,6,2,4,19,"Good health/peace relationship amongst all tribes",2014,60
1,37,3706,2,6,2,3,16,"Transportation",2013,99
1,37,3706,2,6,2,1,11,""" water""",2013,50
1,37,3706,1,156,1,3,10,"lack of enough land for conducive farming",2013,60
1,37,3706,1,156,1,2,6,"price fluctuations",2015,40
1,37,3706,1,156,1,4,8,"lack of access road.",2013,80
1,37,3706,1,156,1,1,5,"diseases",2013,20
1,37,3706,1,156,2,1,13,"provision of good health facilities",2014,60
1,37,3706,1,156,2,2,15,"available schools",2013,70
1,37,3706,1,156,2,3,19,"peaceful environment",2013,75
1,37,3706,1,156,2,4,16,"available transportation",2013,60
1,37,3706,1,4144,1,2,10,"robbery",2014,3
1,37,3706,1,4144,1,3,6,"price fluactuation",2015,10
1,37,3706,1,4144,1,1,10,"insurgency",2014,5
1,37,3706,1,4144,1,4,3,"disease",2014,15
1,37,3706,1,4144,2,2,15,"schools",2013,80
1,37,3706,1,4144,2,4,19,"security",2014,50
1,37,3706,1,4144,2,3,12,"employment",2013,30
1,37,3706,1,4144,2,1,13,"health",2013,60
