"hhid","zone","state","lga","sector","ea","item_cd","item_desc","item_other","sa4q1","tracked_obs"
10030,4,1,106,2,880,304,"Ridger",,0,0
10030,4,1,106,2,880,305,"Planter",,0,0
10030,4,1,106,2,880,306,"Pickup",,0,0
10030,4,1,106,2,880,307,"Harvester",,0,0
10030,4,1,106,2,880,308,"Water pump",,0,0
10030,4,1,106,2,880,309,"Sprinkler",,0,0
10030,4,1,106,2,880,310,"Other animal drawn e",,0,0
10030,4,1,106,2,880,311,"Other tractor drawn",,0,0
10030,4,1,106,2,880,312,"Sprayer",,0,0
10030,4,1,106,2,880,313,"Outboard motor",,0,0
10030,4,1,106,2,880,314,"Canoe",,0,0
10030,4,1,106,2,880,315,"Boat",,0,0
10030,4,1,106,2,880,316,"Fishing net",,0,0
10030,4,1,106,2,880,317,"Safety equipment(fis",,0,0
10030,4,1,106,2,880,318,"Wheelbarrow",,0,0
10030,4,1,106,2,880,319,"Cutlass","3WOODEN HD,2 SHORT K",5,0
10030,4,1,106,2,880,320,"Hoe",,4,0
10030,4,1,106,2,880,321,"Sickle",,0,0
10030,4,1,106,2,880,322,"Other (Specify)1",,,
10034,4,1,111,1,1146,301,"Tractor",,0,0
10034,4,1,111,1,1146,302,"Plough",,0,0
10034,4,1,111,1,1146,303,"Trailer/Cart",,0,0
10034,4,1,111,1,1146,304,"Ridger",,0,0
10034,4,1,111,1,1146,305,"Planter",,0,0
10034,4,1,111,1,1146,306,"Pickup",,0,0
10034,4,1,111,1,1146,307,"Harvester",,0,0
10034,4,1,111,1,1146,308,"Water pump",,0,0
10034,4,1,111,1,1146,309,"Sprinkler",,0,0
10034,4,1,111,1,1146,310,"Other animal drawn e",,0,0
10034,4,1,111,1,1146,311,"Other tractor drawn",,0,0
10034,4,1,111,1,1146,312,"Sprayer",,0,0
10034,4,1,111,1,1146,313,"Outboard motor",,0,0
10034,4,1,111,1,1146,314,"Canoe",,0,0
10034,4,1,111,1,1146,315,"Boat",,0,0
10034,4,1,111,1,1146,316,"Fishing net",,0,0
10034,4,1,111,1,1146,317,"Safety equipment(fis",,0,0
10034,4,1,111,1,1146,318,"Wheelbarrow",,0,0
10034,4,1,111,1,1146,319,"Cutlass",,1,0
10034,4,1,111,1,1146,320,"Hoe","1 BIG; 1 SMALL",2,0
10034,4,1,111,1,1146,321,"Sickle",,0,0
10034,4,1,111,1,1146,322,"Other (Specify)1",,,
10057,4,1,102,1,1690,301,"Tractor",,0,0
10057,4,1,102,1,1690,302,"Plough",,0,0
10057,4,1,102,1,1690,303,"Trailer/Cart",,0,0
10057,4,1,102,1,1690,304,"Ridger",,0,0
10057,4,1,102,1,1690,305,"Planter",,0,0
10057,4,1,102,1,1690,306,"Pickup",,0,0
10057,4,1,102,1,1690,307,"Harvester",,0,0
10057,4,1,102,1,1690,308,"Water pump",,0,0
10057,4,1,102,1,1690,309,"Sprinkler",,0,0
10057,4,1,102,1,1690,310,"Other animal drawn e",,0,0
10057,4,1,102,1,1690,311,"Other tractor drawn",,0,0
10057,4,1,102,1,1690,312,"Sprayer",,0,0
10057,4,1,102,1,1690,313,"Outboard motor",,0,0
10057,4,1,102,1,1690,314,"Canoe",,0,0
10057,4,1,102,1,1690,315,"Boat",,0,0
10057,4,1,102,1,1690,316,"Fishing net",,0,0
10057,4,1,102,1,1690,317,"Safety equipment(fis",,0,0
10057,4,1,102,1,1690,318,"Wheelbarrow",,0,0
10057,4,1,102,1,1690,319,"Cutlass",,2,0
10057,4,1,102,1,1690,320,"Hoe",,2,0
10057,4,1,102,1,1690,321,"Sickle",,0,0
10057,4,1,102,1,1690,322,"Other (Specify)1",,,
10061,4,1,107,2,1044,301,"Tractor",,0,0
10061,4,1,107,2,1044,302,"Plough",,0,0
10061,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10061,4,1,107,2,1044,304,"Ridger",,0,0
10061,4,1,107,2,1044,305,"Planter",,0,0
10061,4,1,107,2,1044,306,"Pickup",,0,0
10061,4,1,107,2,1044,307,"Harvester",,0,0
10061,4,1,107,2,1044,308,"Water pump",,0,0
10061,4,1,107,2,1044,309,"Sprinkler",,0,0
10061,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10061,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10061,4,1,107,2,1044,312,"Sprayer",,0,0
10061,4,1,107,2,1044,313,"Outboard motor",,0,0
10061,4,1,107,2,1044,314,"Canoe",,0,0
10061,4,1,107,2,1044,315,"Boat",,0,0
10061,4,1,107,2,1044,316,"Fishing net",,0,0
10061,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10061,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10061,4,1,107,2,1044,319,"Cutlass",,3,0
10061,4,1,107,2,1044,320,"Hoe","2 WOODEN; 2 IRON HAN",4,0
10061,4,1,107,2,1044,321,"Sickle",,0,0
10061,4,1,107,2,1044,322,"Other (Specify)1",,,
10062,4,1,107,2,1044,301,"Tractor",,0,0
10062,4,1,107,2,1044,302,"Plough",,0,0
10062,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10062,4,1,107,2,1044,304,"Ridger",,0,0
10062,4,1,107,2,1044,305,"Planter",,0,0
10062,4,1,107,2,1044,306,"Pickup",,0,0
10062,4,1,107,2,1044,307,"Harvester",,0,0
10062,4,1,107,2,1044,308,"Water pump",,0,0
10062,4,1,107,2,1044,309,"Sprinkler",,0,0
10062,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10062,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10062,4,1,107,2,1044,312,"Sprayer",,0,0
10062,4,1,107,2,1044,313,"Outboard motor",,0,0
10062,4,1,107,2,1044,314,"Canoe",,0,0
10062,4,1,107,2,1044,315,"Boat",,0,0
10062,4,1,107,2,1044,316,"Fishing net",,0,0
10062,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10062,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10062,4,1,107,2,1044,319,"Cutlass",,2,0
10062,4,1,107,2,1044,320,"Hoe","IRON HANDLE",4,0
10062,4,1,107,2,1044,321,"Sickle",,0,0
10062,4,1,107,2,1044,322,"Other (Specify)1",,,
10063,4,1,107,2,1044,301,"Tractor",,0,0
10063,4,1,107,2,1044,302,"Plough",,0,0
10063,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10063,4,1,107,2,1044,304,"Ridger",,0,0
10063,4,1,107,2,1044,305,"Planter",,0,0
10063,4,1,107,2,1044,306,"Pickup",,0,0
10063,4,1,107,2,1044,307,"Harvester",,0,0
10063,4,1,107,2,1044,308,"Water pump",,0,0
10063,4,1,107,2,1044,309,"Sprinkler",,0,0
10063,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10063,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10063,4,1,107,2,1044,312,"Sprayer",,0,0
10063,4,1,107,2,1044,313,"Outboard motor",,0,0
10063,4,1,107,2,1044,314,"Canoe",,0,0
10063,4,1,107,2,1044,315,"Boat",,0,0
10063,4,1,107,2,1044,316,"Fishing net",,0,0
10063,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10063,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10063,4,1,107,2,1044,319,"Cutlass","2 BIG; 1 SMALL",3,0
10063,4,1,107,2,1044,320,"Hoe","3 BIG; 1 SMALL",4,0
10063,4,1,107,2,1044,321,"Sickle",,0,0
10063,4,1,107,2,1044,322,"Other (Specify)1",,,
10064,4,1,107,2,1044,301,"Tractor",,0,0
10064,4,1,107,2,1044,302,"Plough",,0,0
10064,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10064,4,1,107,2,1044,304,"Ridger",,0,0
10064,4,1,107,2,1044,305,"Planter",,0,0
10064,4,1,107,2,1044,306,"Pickup",,0,0
10064,4,1,107,2,1044,307,"Harvester",,0,0
10064,4,1,107,2,1044,308,"Water pump",,0,0
10064,4,1,107,2,1044,309,"Sprinkler",,0,0
10064,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10064,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10064,4,1,107,2,1044,312,"Sprayer",,0,0
10064,4,1,107,2,1044,313,"Outboard motor",,0,0
10064,4,1,107,2,1044,314,"Canoe",,0,0
10064,4,1,107,2,1044,315,"Boat",,0,0
10064,4,1,107,2,1044,316,"Fishing net",,0,0
10064,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10064,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10064,4,1,107,2,1044,319,"Cutlass","1 BIG; 1 SMALL",2,0
10064,4,1,107,2,1044,320,"Hoe","1 BIG; 3 SMALL",4,0
10064,4,1,107,2,1044,321,"Sickle",,0,0
10064,4,1,107,2,1044,322,"Other (Specify)1",,,
10065,4,1,107,2,1044,301,"Tractor",,0,0
10065,4,1,107,2,1044,302,"Plough",,0,0
10065,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10065,4,1,107,2,1044,304,"Ridger",,0,0
10065,4,1,107,2,1044,305,"Planter",,0,0
10065,4,1,107,2,1044,306,"Pickup",,0,0
10065,4,1,107,2,1044,307,"Harvester",,0,0
10065,4,1,107,2,1044,308,"Water pump",,0,0
10065,4,1,107,2,1044,309,"Sprinkler",,0,0
10065,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10065,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10065,4,1,107,2,1044,312,"Sprayer",,0,0
10065,4,1,107,2,1044,313,"Outboard motor",,0,0
10065,4,1,107,2,1044,314,"Canoe",,0,0
10065,4,1,107,2,1044,315,"Boat",,0,0
10065,4,1,107,2,1044,316,"Fishing net",,0,0
10065,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10065,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10065,4,1,107,2,1044,319,"Cutlass","1 BIG; 2 SMALL",3,0
10065,4,1,107,2,1044,320,"Hoe","2 BIG; 4 SMALL",6,0
10065,4,1,107,2,1044,321,"Sickle",,0,0
10065,4,1,107,2,1044,322,"Other (Specify)1",,,
10066,4,1,107,2,1044,301,"Tractor",,0,0
10066,4,1,107,2,1044,302,"Plough",,0,0
10066,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10066,4,1,107,2,1044,304,"Ridger",,0,0
10066,4,1,107,2,1044,305,"Planter",,0,0
10066,4,1,107,2,1044,306,"Pickup",,0,0
10066,4,1,107,2,1044,307,"Harvester",,0,0
10066,4,1,107,2,1044,308,"Water pump",,0,0
10066,4,1,107,2,1044,309,"Sprinkler",,0,0
10066,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10066,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10066,4,1,107,2,1044,312,"Sprayer",,0,0
10066,4,1,107,2,1044,313,"Outboard motor",,0,0
10066,4,1,107,2,1044,314,"Canoe",,0,0
10066,4,1,107,2,1044,315,"Boat",,0,0
10066,4,1,107,2,1044,316,"Fishing net",,0,0
10066,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10066,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10066,4,1,107,2,1044,319,"Cutlass",,2,0
10066,4,1,107,2,1044,320,"Hoe",,4,0
10066,4,1,107,2,1044,321,"Sickle",,0,0
10066,4,1,107,2,1044,322,"Other (Specify)1",,,
10067,4,1,107,2,1044,301,"Tractor",,0,0
10067,4,1,107,2,1044,302,"Plough",,0,0
10067,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10067,4,1,107,2,1044,304,"Ridger",,0,0
10067,4,1,107,2,1044,305,"Planter",,0,0
10067,4,1,107,2,1044,306,"Pickup",,0,0
10067,4,1,107,2,1044,307,"Harvester",,0,0
10067,4,1,107,2,1044,308,"Water pump",,0,0
10067,4,1,107,2,1044,309,"Sprinkler",,0,0
10067,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10067,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10067,4,1,107,2,1044,312,"Sprayer",,0,0
10067,4,1,107,2,1044,313,"Outboard motor",,0,0
10067,4,1,107,2,1044,314,"Canoe",,0,0
10067,4,1,107,2,1044,315,"Boat",,0,0
10067,4,1,107,2,1044,316,"Fishing net",,0,0
10067,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10067,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10067,4,1,107,2,1044,319,"Cutlass",,3,0
10067,4,1,107,2,1044,320,"Hoe",,5,0
10067,4,1,107,2,1044,321,"Sickle",,0,0
10067,4,1,107,2,1044,322,"Other (Specify)1",,,
10068,4,1,107,2,1044,301,"Tractor",,0,0
10068,4,1,107,2,1044,302,"Plough",,0,0
10068,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10068,4,1,107,2,1044,304,"Ridger",,0,0
10068,4,1,107,2,1044,305,"Planter",,0,0
10068,4,1,107,2,1044,306,"Pickup",,0,0
10068,4,1,107,2,1044,307,"Harvester",,0,0
10068,4,1,107,2,1044,308,"Water pump",,0,0
10068,4,1,107,2,1044,309,"Sprinkler",,0,0
10068,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10068,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10068,4,1,107,2,1044,312,"Sprayer",,0,0
10068,4,1,107,2,1044,313,"Outboard motor",,0,0
10068,4,1,107,2,1044,314,"Canoe",,0,0
10068,4,1,107,2,1044,315,"Boat",,0,0
10068,4,1,107,2,1044,316,"Fishing net",,0,0
10068,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10068,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10068,4,1,107,2,1044,319,"Cutlass",,2,0
10068,4,1,107,2,1044,320,"Hoe",,4,0
10068,4,1,107,2,1044,321,"Sickle",,0,0
10068,4,1,107,2,1044,322,"Other (Specify)1",,,
10069,4,1,107,2,1044,301,"Tractor",,0,0
10069,4,1,107,2,1044,302,"Plough",,0,0
10069,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10069,4,1,107,2,1044,304,"Ridger",,0,0
10069,4,1,107,2,1044,305,"Planter",,0,0
10069,4,1,107,2,1044,306,"Pickup",,0,0
10069,4,1,107,2,1044,307,"Harvester",,0,0
10069,4,1,107,2,1044,308,"Water pump",,0,0
10069,4,1,107,2,1044,309,"Sprinkler",,0,0
10069,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10069,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10069,4,1,107,2,1044,312,"Sprayer",,0,0
10069,4,1,107,2,1044,313,"Outboard motor",,0,0
10069,4,1,107,2,1044,314,"Canoe",".",0,0
10069,4,1,107,2,1044,315,"Boat",,0,0
10069,4,1,107,2,1044,316,"Fishing net",,0,0
10069,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10069,4,1,107,2,1044,318,"Wheelbarrow",,1,0
10069,4,1,107,2,1044,319,"Cutlass",,3,0
10069,4,1,107,2,1044,320,"Hoe",,4,0
10069,4,1,107,2,1044,321,"Sickle",,0,0
10069,4,1,107,2,1044,322,"Other (Specify)1","SHOVEL",1,0
10070,4,1,107,2,1044,301,"Tractor",,0,0
10070,4,1,107,2,1044,302,"Plough",,0,0
10070,4,1,107,2,1044,303,"Trailer/Cart",,0,0
10070,4,1,107,2,1044,304,"Ridger",,0,0
10070,4,1,107,2,1044,305,"Planter",,0,0
10070,4,1,107,2,1044,306,"Pickup",,0,0
10070,4,1,107,2,1044,307,"Harvester",,0,0
10070,4,1,107,2,1044,308,"Water pump",,0,0
10070,4,1,107,2,1044,309,"Sprinkler",,0,0
10070,4,1,107,2,1044,310,"Other animal drawn e",,0,0
10070,4,1,107,2,1044,311,"Other tractor drawn",,0,0
10070,4,1,107,2,1044,312,"Sprayer",,0,0
10070,4,1,107,2,1044,313,"Outboard motor",,0,0
10070,4,1,107,2,1044,314,"Canoe",,0,0
10070,4,1,107,2,1044,315,"Boat",,0,0
10070,4,1,107,2,1044,316,"Fishing net",,0,0
10070,4,1,107,2,1044,317,"Safety equipment(fis",,0,0
10070,4,1,107,2,1044,318,"Wheelbarrow",,0,0
10070,4,1,107,2,1044,319,"Cutlass",,3,0
10070,4,1,107,2,1044,320,"Hoe",,4,0
10070,4,1,107,2,1044,321,"Sickle",,0,0
10070,4,1,107,2,1044,322,"Other (Specify)1",,,
10071,4,1,117,2,560,301,"Tractor",,0,0
10071,4,1,117,2,560,302,"Plough",,0,0
10071,4,1,117,2,560,303,"Trailer/Cart",,0,0
10071,4,1,117,2,560,304,"Ridger",,0,0
10071,4,1,117,2,560,305,"Planter",,0,0
10071,4,1,117,2,560,306,"Pickup",,0,0
10071,4,1,117,2,560,307,"Harvester",,0,0
10071,4,1,117,2,560,308,"Water pump",,0,0
10071,4,1,117,2,560,309,"Sprinkler",,0,0
10071,4,1,117,2,560,310,"Other animal drawn e",,0,0
10071,4,1,117,2,560,311,"Other tractor drawn",,0,0
10071,4,1,117,2,560,312,"Sprayer",,0,0
10071,4,1,117,2,560,313,"Outboard motor",,0,0
10071,4,1,117,2,560,314,"Canoe",,0,0
10071,4,1,117,2,560,315,"Boat",,0,0
10071,4,1,117,2,560,316,"Fishing net",,0,0
10071,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10071,4,1,117,2,560,318,"Wheelbarrow",,0,0
10071,4,1,117,2,560,319,"Cutlass","1 BIG; 1 SMALL",2,0
10071,4,1,117,2,560,320,"Hoe",,2,0
10071,4,1,117,2,560,321,"Sickle",,0,0
10071,4,1,117,2,560,322,"Other (Specify)1",,,
10072,4,1,117,2,560,301,"Tractor",,,0
10072,4,1,117,2,560,302,"Plough",,,0
10072,4,1,117,2,560,303,"Trailer/Cart",,,0
10072,4,1,117,2,560,304,"Ridger",,,0
10072,4,1,117,2,560,305,"Planter",,,0
10072,4,1,117,2,560,306,"Pickup",,,0
10072,4,1,117,2,560,307,"Harvester",,,0
10072,4,1,117,2,560,308,"Water pump",,,0
10072,4,1,117,2,560,309,"Sprinkler",,,0
10072,4,1,117,2,560,310,"Other animal drawn e",,,0
10072,4,1,117,2,560,311,"Other tractor drawn",,,0
10072,4,1,117,2,560,312,"Sprayer",,,0
10072,4,1,117,2,560,313,"Outboard motor",,,0
10072,4,1,117,2,560,314,"Canoe",,,0
10072,4,1,117,2,560,315,"Boat",,,0
10072,4,1,117,2,560,316,"Fishing net",,,0
10072,4,1,117,2,560,317,"Safety equipment(fis",,,0
10072,4,1,117,2,560,318,"Wheelbarrow",,,0
10072,4,1,117,2,560,319,"Cutlass",,,0
10072,4,1,117,2,560,320,"Hoe",,,0
10072,4,1,117,2,560,321,"Sickle",,,0
10072,4,1,117,2,560,322,"Other (Specify)1",,,
10073,4,1,117,2,560,301,"Tractor",,0,0
10073,4,1,117,2,560,302,"Plough",,0,0
10073,4,1,117,2,560,303,"Trailer/Cart",,0,0
10073,4,1,117,2,560,304,"Ridger",,0,0
10073,4,1,117,2,560,305,"Planter",,0,0
10073,4,1,117,2,560,306,"Pickup",,0,0
10073,4,1,117,2,560,307,"Harvester",,0,0
10073,4,1,117,2,560,308,"Water pump",,0,0
10073,4,1,117,2,560,309,"Sprinkler",,0,0
10073,4,1,117,2,560,310,"Other animal drawn e",,0,0
10073,4,1,117,2,560,311,"Other tractor drawn",,0,0
10073,4,1,117,2,560,312,"Sprayer",,0,0
10073,4,1,117,2,560,313,"Outboard motor",,0,0
10073,4,1,117,2,560,314,"Canoe",,0,0
10073,4,1,117,2,560,315,"Boat",,0,0
10073,4,1,117,2,560,316,"Fishing net",,0,0
10073,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10073,4,1,117,2,560,318,"Wheelbarrow",,0,0
10073,4,1,117,2,560,319,"Cutlass",,1,0
10073,4,1,117,2,560,320,"Hoe","1 BIG;1 SMALL",2,0
10073,4,1,117,2,560,321,"Sickle",,0,0
10073,4,1,117,2,560,322,"Other (Specify)1",,,
10074,4,1,117,2,560,301,"Tractor",,0,0
10074,4,1,117,2,560,302,"Plough",,0,0
10074,4,1,117,2,560,303,"Trailer/Cart",,0,0
10074,4,1,117,2,560,304,"Ridger",,0,0
10074,4,1,117,2,560,305,"Planter",,0,0
10074,4,1,117,2,560,306,"Pickup",,0,0
10074,4,1,117,2,560,307,"Harvester",,0,0
10074,4,1,117,2,560,308,"Water pump",,0,0
10074,4,1,117,2,560,309,"Sprinkler",,0,0
10074,4,1,117,2,560,310,"Other animal drawn e",,0,0
10074,4,1,117,2,560,311,"Other tractor drawn",,0,0
10074,4,1,117,2,560,312,"Sprayer",,0,0
10074,4,1,117,2,560,313,"Outboard motor",,0,0
10074,4,1,117,2,560,314,"Canoe",,0,0
10074,4,1,117,2,560,315,"Boat","0",0,0
10074,4,1,117,2,560,316,"Fishing net","0",0,0
10074,4,1,117,2,560,317,"Safety equipment(fis","0",0,0
10074,4,1,117,2,560,318,"Wheelbarrow","0",0,0
10074,4,1,117,2,560,319,"Cutlass","1 BIG; 1 SMALL",2,0
10074,4,1,117,2,560,320,"Hoe","2 BIG ; 1 SMALL",3,0
10074,4,1,117,2,560,321,"Sickle",,0,0
10074,4,1,117,2,560,322,"Other (Specify)1",,,
10075,4,1,117,2,560,301,"Tractor",,0,0
10075,4,1,117,2,560,302,"Plough",,0,0
10075,4,1,117,2,560,303,"Trailer/Cart",,0,0
10075,4,1,117,2,560,304,"Ridger",,0,0
10075,4,1,117,2,560,305,"Planter",,0,0
10075,4,1,117,2,560,306,"Pickup",,0,0
10075,4,1,117,2,560,307,"Harvester",,0,0
10075,4,1,117,2,560,308,"Water pump",,0,0
10075,4,1,117,2,560,309,"Sprinkler",,0,0
10075,4,1,117,2,560,310,"Other animal drawn e",,0,0
10075,4,1,117,2,560,311,"Other tractor drawn",,0,0
10075,4,1,117,2,560,312,"Sprayer",,0,0
10075,4,1,117,2,560,313,"Outboard motor",,0,0
10075,4,1,117,2,560,314,"Canoe",,0,0
10075,4,1,117,2,560,315,"Boat",,0,0
10075,4,1,117,2,560,316,"Fishing net",,0,0
10075,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10075,4,1,117,2,560,318,"Wheelbarrow",,0,0
10075,4,1,117,2,560,319,"Cutlass",,3,0
10075,4,1,117,2,560,320,"Hoe",,2,0
10075,4,1,117,2,560,321,"Sickle",,0,0
10075,4,1,117,2,560,322,"Other (Specify)1",,,
10076,4,1,117,2,560,301,"Tractor",,0,0
10076,4,1,117,2,560,302,"Plough",,0,0
10076,4,1,117,2,560,303,"Trailer/Cart",,0,0
10076,4,1,117,2,560,304,"Ridger",,0,0
10076,4,1,117,2,560,305,"Planter",,0,0
10076,4,1,117,2,560,306,"Pickup",,0,0
10076,4,1,117,2,560,307,"Harvester",,0,0
10076,4,1,117,2,560,308,"Water pump",,0,0
10076,4,1,117,2,560,309,"Sprinkler",,0,0
10076,4,1,117,2,560,310,"Other animal drawn e",,0,0
10076,4,1,117,2,560,311,"Other tractor drawn",,0,0
10076,4,1,117,2,560,312,"Sprayer",,0,0
10076,4,1,117,2,560,313,"Outboard motor",,0,0
10076,4,1,117,2,560,314,"Canoe",,0,0
10076,4,1,117,2,560,315,"Boat",,0,0
10076,4,1,117,2,560,316,"Fishing net",,0,0
10076,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10076,4,1,117,2,560,318,"Wheelbarrow",,0,0
10076,4,1,117,2,560,320,"Hoe",,1,0
10076,4,1,117,2,560,321,"Sickle",,0,0
10076,4,1,117,2,560,322,"Other (Specify)1",,,
10077,4,1,117,2,560,301,"Tractor",,0,0
10077,4,1,117,2,560,302,"Plough",,0,0
10077,4,1,117,2,560,303,"Trailer/Cart",,0,0
10077,4,1,117,2,560,304,"Ridger",,0,0
10077,4,1,117,2,560,305,"Planter",,0,0
10077,4,1,117,2,560,306,"Pickup",,0,0
10077,4,1,117,2,560,307,"Harvester",,0,0
10077,4,1,117,2,560,308,"Water pump",,0,0
10077,4,1,117,2,560,309,"Sprinkler",,0,0
10077,4,1,117,2,560,310,"Other animal drawn e",,0,0
10077,4,1,117,2,560,311,"Other tractor drawn",,0,0
10077,4,1,117,2,560,312,"Sprayer",,0,0
10077,4,1,117,2,560,313,"Outboard motor",,0,0
10077,4,1,117,2,560,314,"Canoe",,0,0
10077,4,1,117,2,560,315,"Boat",,0,0
10077,4,1,117,2,560,316,"Fishing net",,0,0
10077,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10077,4,1,117,2,560,318,"Wheelbarrow",,0,0
10077,4,1,117,2,560,319,"Cutlass",,1,0
10077,4,1,117,2,560,320,"Hoe",,1,0
10077,4,1,117,2,560,321,"Sickle",,0,0
10077,4,1,117,2,560,322,"Other (Specify)1",,,
10078,4,1,117,2,560,301,"Tractor",,0,0
10078,4,1,117,2,560,302,"Plough",,0,0
10078,4,1,117,2,560,303,"Trailer/Cart",,0,0
10078,4,1,117,2,560,304,"Ridger",,0,0
10078,4,1,117,2,560,305,"Planter",,0,0
10078,4,1,117,2,560,306,"Pickup",,0,0
10078,4,1,117,2,560,307,"Harvester",,0,0
10078,4,1,117,2,560,308,"Water pump",,0,0
10078,4,1,117,2,560,309,"Sprinkler",,0,0
10078,4,1,117,2,560,310,"Other animal drawn e",,0,0
10078,4,1,117,2,560,311,"Other tractor drawn",,0,0
10078,4,1,117,2,560,312,"Sprayer",,0,0
10078,4,1,117,2,560,313,"Outboard motor",,0,0
10078,4,1,117,2,560,314,"Canoe",,0,0
10078,4,1,117,2,560,315,"Boat",,0,0
10078,4,1,117,2,560,316,"Fishing net",,0,0
10078,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10078,4,1,117,2,560,318,"Wheelbarrow",,0,0
10078,4,1,117,2,560,319,"Cutlass",,1,0
10078,4,1,117,2,560,320,"Hoe",,2,0
10078,4,1,117,2,560,321,"Sickle",,0,0
10078,4,1,117,2,560,322,"Other (Specify)1",,,
10079,4,1,117,2,560,301,"Tractor",,0,0
10079,4,1,117,2,560,302,"Plough",,0,0
10079,4,1,117,2,560,303,"Trailer/Cart",,0,0
10079,4,1,117,2,560,304,"Ridger",,0,0
10079,4,1,117,2,560,305,"Planter",,0,0
10079,4,1,117,2,560,306,"Pickup",,0,0
10079,4,1,117,2,560,307,"Harvester",,0,0
10079,4,1,117,2,560,308,"Water pump",,0,0
10079,4,1,117,2,560,309,"Sprinkler",,0,0
10079,4,1,117,2,560,310,"Other animal drawn e",,0,0
10079,4,1,117,2,560,311,"Other tractor drawn",,0,0
10079,4,1,117,2,560,312,"Sprayer",,0,0
10079,4,1,117,2,560,313,"Outboard motor",,0,0
10079,4,1,117,2,560,314,"Canoe",,0,0
10079,4,1,117,2,560,315,"Boat",,0,0
10079,4,1,117,2,560,316,"Fishing net",,0,0
10079,4,1,117,2,560,317,"Safety equipment(fis",,0,0
10079,4,1,117,2,560,318,"Wheelbarrow",,1,0
10079,4,1,117,2,560,319,"Cutlass","1 BIG; 1 SMALL",2,0
10079,4,1,117,2,560,320,"Hoe",,2,0
10079,4,1,117,2,560,321,"Sickle",,0,0
10079,4,1,117,2,560,322,"Other (Specify)1",,,
10080,4,1,117,2,560,301,"Tractor",,0,0
10080,4,1,117,2,560,302,"Plough",,0,0
10080,4,1,117,2,560,303,"Trailer/Cart",,0,0
10080,4,1,117,2,560,304,"Ridger",,0,0
10080,4,1,117,2,560,305,"Planter",,0,0
10080,4,1,117,2,560,306,"Pickup",,0,0
10080,4,1,117,2,560,307,"Harvester",,0,0
10080,4,1,117,2,560,308,"Water pump",,0,0
10080,4,1,117,2,560,309,"Sprinkler",,0,0
10080,4,1,117,2,560,310,"Other animal drawn e",,0,0
10080,4,1,117,2,560,311,"Other tractor drawn",,0,0
10080,4,1,117,2,560,312,"Sprayer",,0,0
10080,4,1,117,2,560,313,"Outboard motor",,0,0
10080,4,1,117,2,560,314,"Canoe",,0,0
10080,4,1,117,2,560,315,"Boat",,0,0
