"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a1","sa3q6a2","sa3q6b1","sa3q6b2","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q12b1","sa3q12b2","sa3q12c1","sa3q12c2","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q17b1","sa3q17b2","sa3q18","tracked_obs"
4,1,107,2,1044,10069,4,3,"PUMKIN",2190,1,,,100,1,3,22,1,2,2,,,1,"N1",1,22,500,1,2,1,3,1,2,,,,,,,,,1500,0
4,1,107,2,1044,10069,4,4,"PLANTAIN",2170,1,,,25,3,8,42,1,2,2,,,1,"N2",5,42,5500,1,3,1,3,1,2,,,,,,,,,7000,0
4,1,107,2,1044,10069,5,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,2,"MAIZE",1080,1,,,200,3,3,26,1,2,2,,,1,"N1",1,26,500,1,3,1,3,1,2,,,,,,,,,1000,0
4,1,107,2,1044,10069,5,3,"OKRO",2120,1,,,100,3,2,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,107,2,1044,10069,5,4,"MELON",1090,1,,,150,1,2,32,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3000,0
4,1,107,2,1044,10069,5,5,"OIL PALM TREE",3180,1,,,30,3,5,92,1,2,2,,,1,"N3",3,92,12000,1,2,1,2,1,2,,,,,,,,,20000,0
4,1,107,2,1044,10070,1,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,1,2,"YAM",1120,1,,,77,1,113,1,2,1,2,,,2,,,,,,,,,,,,,,,,,,,6750,0
4,1,107,2,1044,10070,1,3,"MAIZE",1080,1,,,140,3,75,1,2,1,2,,,1,"N1",75,1,7500,2,,1,2,1,2,,,,,,,,,7500,0
4,1,107,2,1044,10070,1,4,"PUMKIN",2193,1,,,10,1,29,1,2,,2,,,1,"N1",62,1,4800,2,,1,,1,2,,,,,,,,,6400,0
4,1,107,2,1044,10070,2,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,2,2,"MAIZE",1080,1,,,86,1,33,1,2,1,2,,,1,"N1",33,1,2500,2,,1,,1,2,,,,,,,,,3300,0
4,1,107,2,1044,10070,2,3,"PUMKIN",2193,1,,,10,1,67,1,1,,2,,,1,"N1",48,1,4000,2,,1,,1,2,,,,,,,,,5600,0
4,1,117,2,560,10071,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,1,2,"MAIZE",1080,1,,,65,3,3,25,1,2,2,,,1,"N1",3,25,1200,2,,1,2,1,2,,,,,,,,,1200,0
4,1,117,2,560,10071,1,3,"OKRO",2120,1,,,27,3,4,25,1,2,2,,,1,"N1",3,25,900,2,,1,2,1,2,,,,,,,,,1100,0
4,1,117,2,560,10071,2,1,"YAM",1120,1,,,44,1,2,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3400,0
4,1,117,2,560,10071,2,2,"MAIZE",1080,1,,,38,3,2,25,1,2,2,,,1,"N1",2,25,800,2,,1,2,1,2,,,,,,,,,800,0
4,1,117,2,560,10073,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,2,"YAM",1120,1,,,50,1,3,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,6150,0
4,1,117,2,560,10073,1,3,"OKRO",2120,1,,,100,3,2,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,500,0
4,1,117,2,560,10073,1,4,"PUMKIN",2190,1,,,120,3,4,61,1,,2,,,2,,,,,,,,,,,,,,,,,,,800,0
4,1,117,2,560,10073,1,5,"PLANTAIN",2170,1,,,100,3,2,41,1,,2,,,2,,,,,,,,,,,,,,,,,,,1600,0
4,1,117,2,560,10073,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,2,2,"MAIZE",1080,1,,,200,3,2,31,1,,2,,,1,"N1",1,31,400,1,,1,,1,2,,,,,,,,,800,0
4,1,117,2,560,10073,2,3,"OKRO",2120,1,,,100,3,1,31,1,,2,,,1,"N1",2,31,500,1,,1,,1,2,,,,,,,,,250,0
4,1,117,2,560,10073,2,4,"OIL PALM TREE",3180,1,,,80,3,6,91,1,,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
4,1,117,2,560,10074,1,1,"YAM",1120,1,,,70,1,3,32,1,,2,,,2,,,,,,,,,,,,,,,,,,,6300,0
4,1,117,2,560,10074,1,2,"MAIZE",1080,1,,,200,3,3,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,1200,0
4,1,117,2,560,10074,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10074,1,4,"OKRO",2120,1,,,80,3,2,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,500,0
4,1,117,2,560,10075,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,1,2,"YAM",1120,1,,,48,1,134,1,1,,2,,,1,"N1",113,1,8100,1,,1,,1,2,,,,,,,,,10080,0
4,1,117,2,560,10075,1,3,"PUMKIN",2190,1,,,14,1,77,1,1,,2,,,1,"N1",62,1,3900,1,,1,,1,2,,,,,,,,,4800,0
4,1,117,2,560,10075,1,4,"MAIZE",1080,1,,,27,3,120,1,1,,2,,,1,"N1",125,1,20000,1,,1,,1,2,,,,,,,,,20000,0
4,1,117,2,560,10075,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,2,2,"MAIZE",1080,1,,,500,3,250,1,1,,2,,,1,"N2",250,1,20000,1,,1,,1,2,,,,,,,,,20000,0
4,1,117,2,560,10075,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,3,2,"YAM",1120,1,,,65,1,148,1,1,,2,,,1,"N1",120,1,9000,1,,1,,1,2,,,,,,,,,12100,0
4,1,117,2,560,10075,3,3,"MAIZE",1080,1,,,244,3,100,1,1,,2,,,1,"N1",100,1,6400,1,,1,,1,2,,,,,,,,,6400,0
4,1,117,2,560,10075,3,4,"OKRO",2120,1,,,77,3,12,8,1,,2,,,1,"N1",11,8,13200,1,,1,,1,2,,,,,,,,,14400,0
4,1,117,2,560,10075,4,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,4,2,"MAIZE",1080,1,,,415,3,200,1,1,,2,,,1,"N1",200,1,13600,1,,1,,1,2,,,,,,,,,13600,0
4,1,117,2,560,10075,4,3,"MELON",1090,1,,,55,1,8,8,1,,2,,,1,"N1",5,8,12000,1,,1,,1,2,,,,,,,,,19200,0
4,1,117,2,560,10075,5,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,5,2,"MAIZE",1080,1,,,340,3,150,1,1,,2,,,1,"N1",75,1,5400,1,,1,,1,2,,,,,,,,,10800,0
4,1,117,2,560,10076,2,1,"OIL PALM TREE",3180,1,,,6,3,10,3,1,,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,117,2,560,10077,1,1,"PLANTAIN",2170,1,,,50,3,60,1,1,,2,,,1,"N1",48,1,5000,2,,1,,1,2,,,,,,,,,6250,0
4,1,117,2,560,10077,1,2,"ORANGE",3170,1,,,2,3,28,1,1,,2,,,1,"N1",20,1,7400,2,,1,,1,2,,,,,,,,,1500,0
4,1,117,2,560,10077,1,3,"COCONUT",3050,1,,,1,3,,12,1,,2,,,1,"N1",8,1,1200,2,,1,,1,2,,,,,,,,,1800,0
4,1,117,2,560,10078,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,1,2,"YAM",1120,1,,,50,1,3,32,1,2,2,,,2,,,,,,,,,,,,,,,,,,,7500,0
4,1,117,2,560,10078,1,3,"OIL PALM TREE",3180,1,,,10,3,5,91,1,2,2,,,2,,,,,,,,,,,,,,,,,,,10500,0
4,1,117,2,560,10078,1,4,"PLANTAIN",2170,1,,,30,3,6,41,2,4,2,,,1,"N1",2,41,1600,2,4,2,4,1,2,,,,,,,,,4800,0
4,1,117,2,560,10078,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,3,2,"MAIZE",1080,1,,,250,3,3,32,2,4,2,,,2,,,,,,,,,,,,,,,,,,,1200,0
4,1,117,2,560,10078,4,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,1,2,"YAM",1120,1,,,48,1,3,31,1,,2,,,1,"N1",3,31,3000,2,,1,,1,2,,,,,,,,,3000,0
4,1,117,2,560,10079,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,2,2,"YAM",1120,1,,,47,1,3,31,1,,2,,,1,"N1",3,31,2700,2,,1,,1,2,,,,,,,,,2700,0
4,1,117,2,560,10080,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,1,2,"COCONUT",3050,1,,,6,3,6,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,400,0
4,1,117,2,560,10080,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,2,"COCONUT",3050,1,,,5,3,5,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,300,0
4,1,117,2,560,10080,2,3,"OILM PALM TREE",3180,1,,,10,3,3,91,1,2,2,,,1,"N1",2,91,7000,2,,1,2,1,2,,,,,,,,,10500,0
4,1,117,2,560,10080,2,4,"OKRO",2120,1,,,50,3,2,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,117,2,560,10080,2,5,"MAIZE",1080,1,,,60,3,3,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,1,117,2,560,10080,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,3,2,"YAM",1120,1,,,20,3,20,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3000,0
4,1,117,2,560,10080,4,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,4,2,"YAM",1120,1,,,20,3,25,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3500,0
4,1,117,2,560,10080,4,3,"OKRO",2120,1,,,30,3,1,32,1,2,2,,,2,,,,,,,,,,,,,,,,,,,500,0
4,1,117,2,560,10080,5,1,"PUMKIN",2190,1,,,60,1,3,25,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1000,0
4,1,117,2,560,10080,5,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,2,"MAIZE",1080,1,,,150,3,75,1,1,,2,,,1,"N1",75,1,6000,1,,1,,1,2,,,,,,,,,6000,0
4,1,110,2,76,10081,1,3,"PUMKIN",2193,1,,,21,1,73,1,1,,2,,,1,"N1",62,1,4200,1,,1,,1,2,,,,,,,,,4950,0
4,1,110,2,76,10081,1,4,"YAM",1120,1,,,20,1,79,1,1,,2,,,1,"N1",62,1,4420,1,,1,,1,2,,,,,,,,,6120,0
4,1,110,2,76,10081,2,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,2,2,"MAIZE",1080,1,,,88,3,32,1,1,,2,,,1,"N1",25,1,1800,1,,1,,1,2,,,,,,,,,2000,0
4,1,110,2,76,10082,1,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10082,1,2,"MAIZE",1080,1,,,150,3,75,1,1,,2,,,1,"N1",62,1,4500,1,,1,,1,2,,,,,,,,,5400,0
4,1,110,2,76,10084,1,1,"MAIZE",1080,1,,,800,3,3,31,1,,2,,,1,"N1",2,31,800,1,,1,,1,2,,,,,,,,,1200,0
4,1,110,2,76,10084,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,2,1,"YAM",1120,1,,,40,1,20,51,1,,2,,,1,"N1",5,51,10750,1,,1,,1,2,,,,,,,,,43000,0
4,1,110,2,76,10084,2,2,"MAIZE",1080,1,,,900,3,4,31,1,,2,,,1,"N1",2,31,800,1,,1,,1,2,,,,,,,,,1600,0
4,1,110,2,76,10084,2,3,"PUMKIN",2190,1,,,35,1,4,61,1,,2,,,1,"N1",3,61,600,1,,1,,1,2,,,,,,,,,800,0
4,1,110,2,76,10084,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,3,2,"PUMKIN",2190,1,,,30,1,3,61,1,,2,,,1,"N1",2,61,400,1,,1,,1,2,,,,,,,,,600,0
4,1,110,2,76,10084,4,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,1,2,"PUMKIN",2190,1,,,25,1,7,61,1,,2,,,1,"N1",5,61,1000,1,,1,,1,2,,,,,,,,,1400,0
4,1,110,2,76,10087,1,3,"YHREE LEAF YAM",1124,1,,,30,1,5,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
4,1,110,2,76,10087,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,2,2,"PUMKIN",2190,1,,,30,1,8,61,1,,2,,,1,"N1",6,61,1100,1,,1,,1,2,,,,,,,,,1600,0
4,1,110,2,76,10087,2,3,"THREE LEAF YAM",1124,1,,,25,1,4,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
4,1,110,2,76,10088,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,3,2,"PUMKIN",2190,1,,,25,1,5,61,2,,2,,,1,"N1",3,61,700,2,,2,,1,2,,,,,,,,,1200,0
4,1,110,2,76,10088,3,3,"MAIZE",1080,1,,,50,3,4,26,2,,2,,,1,"N1",3,26,1500,2,,2,,1,2,,,,,,,,,1700,0
4,1,110,2,76,10089,1,1,"YAM",1120,1,,,30,1,20,51,2,,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,110,2,76,10089,1,2,"CASSAVA",1020,1,,,150,1,1000,51,2,,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,1,110,2,76,10089,1,3,"MAIZE",1080,1,,,100,3,2,31,2,,2,,,2,,,,,,,,,,,,,,,,,,,700,0
4,1,110,2,76,10089,2,1,"CASSAVA",1020,1,,,200,1,1100,51,2,,2,,,2,,,,,,,,,,,,,,,,,,,3000,0
4,1,110,2,76,10089,2,2,"COWPEA",1010,1,,,100,1,20,13,2,,2,,,1,"N1",10,13,500,2,,2,,1,2,,,,,,,,,1000,0
4,1,110,2,76,10089,3,1,"YAM",1120,1,,,25,1,25,51,2,,2,,,2,,,,,,,,,,,,,,,,,,,1000,0
4,1,110,2,76,10089,3,2,"CASSAVA",1020,1,,,250,1,1200,51,2,,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,1,110,2,76,10089,3,3,"PUMKIN",2190,1,,,50,1,4,32,2,,2,,,1,"N2",2,32,1000,2,,2,,1,2,,,,,,,,,2000,0
4,1,110,2,76,10089,3,4,"COWPEA",1010,1,,,80,1,25,13,2,,2,,,1,"N1",10,13,500,2,,2,,1,2,,,,,,,,,1250,0
4,1,105,2,638,10091,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,2,"YAM",1120,1,,,50,3,100,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,1,105,2,638,10091,1,3,"MAIZE",1080,1,,,150,3,2,22,1,2,2,,,1,"N1",1,22,450,2,,2,1,1,2,,,,,,,,,1500,0
4,1,105,2,638,10091,1,4,"PLANTAIN",2170,1,,,20,3,15,42,1,2,2,,,1,"N2",10,42,6000,2,,1,2,1,2,,,,,,,,,10000,0
4,1,105,2,638,10091,1,5,"PUMKIN",2190,1,,,50,1,6,32,1,2,2,,,1,"N3",4,32,400,2,,2,,1,2,,,,,,,,,1000,0
4,1,105,2,638,10091,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,2,"PUMKIN",2190,1,,,80,1,1,32,1,2,2,,,2,,,,,,,,,,,,,,,,,,,200,0
4,1,105,2,638,10091,2,3,"THREE LEAVE YAM",1124,1,,,50,3,40,51,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2000,0
4,1,105,2,638,10091,2,4,"COWPEA",1010,1,,,50,1,2,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,105,2,638,10091,2,5,"MELON",1090,1,,,100,1,2,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2000,0
4,1,105,2,638,10091,3,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,4,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,4,2,"COWPEA",1010,1,,,80,1,1,31,1,2,2,,,2,,,,,,,,,,,,,,,,,,,500,0
4,1,105,2,638,10091,5,1,"OIL PALM TREE",3180,1,,,25,3,7,91,1,2,2,,,1,"N4",5,91,17500,2,,1,2,1,2,,,,,,,,,24000,0
4,1,105,2,638,10091,5,2,"PLANTAIN",2170,1,,,10,3,3,41,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1800,0
4,1,105,2,638,10092,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,1,2,"MAIZE",1080,1,,,40,1,5,26,1,,2,,,1,"N1",5,26,1300,1,,1,,1,2,,,,,,,,,2000,0
4,1,105,2,638,10092,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,2,2,"MAIZE",1080,1,,,44,1,6,26,1,,2,,,1,"N1",6,26,2000,1,,1,,1,2,,,,,,,,,2500,0
4,1,105,2,638,10094,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,1,2,"MAIZE",1080,1,,,40,3,3,26,2,,2,,,1,"N1",3,26,2000,2,,1,2,1,2,,,,,,,,,2000,0
4,1,105,2,638,10094,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,2,2,"MAIZE",1080,1,,,35,3,3,26,2,,2,,,1,"N1",3,26,2000,2,,1,2,1,2,,,,,,,,,2000,0
4,1,105,2,638,10096,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,1,2,"YAM",1120,1,,,10,1,34,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2800,0
4,1,105,2,638,10096,1,3,"MAIZE",1080,1,,,82,3,74,1,2,,2,,,1,"N1",25,1,1300,2,,1,,1,2,,,,,,,,,1730,0
4,1,105,2,638,10096,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,2,2,"YAM",1120,1,,,25,1,73,1,2,,2,,,1,"N1",55,1,3750,2,,1,2,1,2,,,,,,,,,4950,0
4,1,105,2,638,10096,2,3,"MAIZE",1080,1,,,90,3,44,1,2,,2,,,1,"N1",30,1,1400,2,,2,,1,2,,,,,,,,,2000,0
4,1,105,2,638,10096,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10097,1,1,"YAM",1120,1,,,50,1,130,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,9750,0
4,1,105,2,638,10097,1,2,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10097,1,3,"MAIZE",1080,1,,,20,3,62,1,2,,2,,,1,"N1",50,1,5000,2,,1,2,1,2,,,,,,,,,6250,0
4,1,105,2,638,10097,2,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10097,2,2,"MAIZE",1080,1,,,165,3,165,1,2,,2,,,1,"N1",125,1,12500,2,,1,2,1,2,,,,,,,,,16500,0
4,1,105,2,638,10099,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10099,1,2,"MAIZE",1080,1,,,900,3,5,31,1,,2,,,1,"N1",3,31,1500,1,,1,,1,1,"N1",,,3,31,1500,1,,2500,0
4,1,105,2,638,10099,1,3,"OILALM TREE",3180,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10100,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10100,2,2,"MAIZE",1080,1,,,700,3,3,31,1,2,2,,,1,"N1",2,31,1000,1,2,1,2,1,1,"N1",,,2,31,1000,1,2,1500,0
4,1,105,2,638,10100,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10102,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10102,1,2,"MAIZE",1080,1,,,50,3,4,25,1,,2,,,1,"N1",3,25,3000,1,,1,,1,2,,,,,,,,,4000,0
4,1,108,2,904,10102,1,3,"MELON",1090,1,,,3,1,2,31,1,,2,,,1,"N1",1,31,1000,1,,1,,1,2,,,,,,,,,3000,0
4,1,108,2,904,10102,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10102,2,2,"MAIZE",1080,1,,,40,3,3,25,1,,2,,,1,"N1",2,25,2000,1,,1,,1,2,,,,,,,,,3000,0
4,1,108,2,904,10102,2,3,"MELON",1090,1,,,2,1,1,31,1,,2,,,1,"N1",1,31,1000,1,,1,,1,2,,,,,,,,,2000,0
4,1,108,2,904,10103,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10103,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10103,2,2,"OKRO",2120,1,,,35,3,3,25,1,2,2,,,1,"N1",3,25,1700,2,,1,2,1,2,,,,,,,,,1700,0
4,1,108,2,904,10105,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10105,1,2,"MELON",1090,1,,,200,3,3,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,8400,0
4,1,108,2,904,10106,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10106,1,2,"MELON",1090,1,,,200,3,2,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,1600,0
4,1,108,2,904,10106,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10106,2,2,"MELON",1090,1,,,100,3,2,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,1600,0
4,1,108,2,904,10107,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10107,1,2,"MAIZE",1080,1,,,250,3,3,22,1,3,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,1,108,2,904,10107,1,3,"PUMKIN",2190,1,,,100,1,2,22,1,3,2,,,2,,,,,,,,,,,,,,,,,,,1200,0
4,1,108,2,904,10107,1,4,"COWPEA",1010,1,,,80,3,2,31,1,3,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,1,108,2,904,10107,2,1,"OIL PALM TREE",3180,1,,,1,4,1,93,1,4,2,,,2,,,,,,,,,,,,,,,,,,,5000,0
4,1,108,2,904,10107,2,2,"PLANTAIN",2170,1,,,1,4,4,42,1,4,2,,,2,,,,,,,,,,,,,,,,,,,6500,0
4,1,108,2,904,10108,1,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10108,1,2,"YAM",1120,1,,,30,1,86,1,2,,2,,,1,"N1",86,1,6450,2,,2,,1,2,,,,,,,,,6450,0
4,1,108,2,904,10108,1,3,"BANANA",2030,1,,,4,3,25,1,2,,2,,,1,"N1",25,1,9600,2,,2,,1,2,,,,,,,,,9600,0
4,1,108,2,904,10108,1,4,"MAIZE",1080,1,,,89,3,25,1,2,,2,,,1,"N1",25,1,2000,2,,2,,1,2,,,,,,,,,2000,0
4,1,108,2,904,10108,2,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10108,2,2,"PLANTAIN",2170,1,,,6,3,80,1,2,,2,,,1,"N1",80,1,8400,2,,2,,1,2,,,,,,,,,8400,0
4,1,108,2,904,10108,3,1,"CASSAVA",1020,2,11,"NOT MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,108,2,904,10108,3,2,"MAIZE",1080,1,,,100,3,50,1,2,,2,,,1,"N1",37,1,2100,2,,2,,1,2,,,,,,,,,2800,0
4,1,108,2,904,10108,3,3,"YAM",1120,1,,,30,1,321,1,2,,2,,,1,"N1",84,1,7600,2,,2,,1,2,,,,,,,,,9200,0
4,1,108,2,904,10109,1,1,"YAM",1120,1,,,20,1,64,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
4,1,108,2,904,10109,1,2,"PUMKIN",2193,1,,,10,1,62,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
