"zone","state","lga","sector","ea","hhid","topic_cd","topic_desc","topic_other","sa5aq1","sa5aq2","sa5aq2b","tracked_obs"
4,1,117,2,560,10075,10,"General Animal Care",,2,,,0
4,1,117,2,560,10075,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10075,12,"Fishery Production",,2,,,0
4,1,117,2,560,10075,13,"Other (specify)",,2,,,0
4,1,117,2,560,10076,1,"New Seed Varieties",,2,,,0
4,1,117,2,560,10076,2,"Pest Control",,2,,,0
4,1,117,2,560,10076,3,"Fertilizer Use",,2,,,0
4,1,117,2,560,10076,4,"Irrigation",,2,,,0
4,1,117,2,560,10076,5,"Composting (Manure)",,2,,,0
4,1,117,2,560,10076,6,"Marketing/Crop Sales",,2,,,0
4,1,117,2,560,10076,7,"Growing/Selling Toba",,2,,,0
4,1,117,2,560,10076,8,"Access to Credit",,2,,,0
4,1,117,2,560,10076,9,"Forestry",,2,,,0
4,1,117,2,560,10076,10,"General Animal Care",,2,,,0
4,1,117,2,560,10076,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10076,12,"Fishery Production",,2,,,0
4,1,117,2,560,10076,13,"Other (specify)",,2,,,0
4,1,117,2,560,10077,1,"New Seed Varieties",,2,,,0
4,1,117,2,560,10077,2,"Pest Control",,2,,,0
4,1,117,2,560,10077,3,"Fertilizer Use",,2,,,0
4,1,117,2,560,10077,4,"Irrigation",,2,,,0
4,1,117,2,560,10077,5,"Composting (Manure)",,2,,,0
4,1,117,2,560,10077,6,"Marketing/Crop Sales",,2,,,0
4,1,117,2,560,10077,7,"Growing/Selling Toba",,2,,,0
4,1,117,2,560,10077,8,"Access to Credit",,2,,,0
4,1,117,2,560,10077,9,"Forestry",,2,,,0
4,1,117,2,560,10077,10,"General Animal Care",,2,,,0
4,1,117,2,560,10077,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10077,12,"Fishery Production",,2,,,0
4,1,117,2,560,10077,13,"Other (specify)",,2,,,0
4,1,117,2,560,10078,1,"New Seed Varieties",,2,,,0
4,1,117,2,560,10078,2,"Pest Control",,2,,,0
4,1,117,2,560,10078,3,"Fertilizer Use",,2,,,0
4,1,117,2,560,10078,4,"Irrigation",,2,,,0
4,1,117,2,560,10078,5,"Composting (Manure)",,2,,,0
4,1,117,2,560,10078,6,"Marketing/Crop Sales",,2,,,0
4,1,117,2,560,10078,7,"Growing/Selling Toba",,2,,,0
4,1,117,2,560,10078,8,"Access to Credit",,2,,,0
4,1,117,2,560,10078,9,"Forestry",,2,,,0
4,1,117,2,560,10078,10,"General Animal Care",,2,,,0
4,1,117,2,560,10078,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10078,12,"Fishery Production",,2,,,0
4,1,117,2,560,10078,13,"Other (specify)",,2,,,0
4,1,117,2,560,10079,1,"New Seed Varieties",,2,,,0
4,1,117,2,560,10079,2,"Pest Control",,2,,,0
4,1,117,2,560,10079,3,"Fertilizer Use",,2,,,0
4,1,117,2,560,10079,4,"Irrigation",,2,,,0
4,1,117,2,560,10079,5,"Composting (Manure)",,2,,,0
4,1,117,2,560,10079,6,"Marketing/Crop Sales",,2,,,0
4,1,117,2,560,10079,7,"Growing/Selling Toba",,2,,,0
4,1,117,2,560,10079,8,"Access to Credit",,2,,,0
4,1,117,2,560,10079,9,"Forestry",,2,,,0
4,1,117,2,560,10079,10,"General Animal Care",,2,,,0
4,1,117,2,560,10079,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10079,12,"Fishery Production",,2,,,0
4,1,117,2,560,10079,13,"Other (specify)",,2,,,0
4,1,117,2,560,10080,1,"New Seed Varieties",,2,,,0
4,1,117,2,560,10080,2,"Pest Control",,2,,,0
4,1,117,2,560,10080,3,"Fertilizer Use",,2,,,0
4,1,117,2,560,10080,4,"Irrigation",,2,,,0
4,1,117,2,560,10080,5,"Composting (Manure)",,2,,,0
4,1,117,2,560,10080,6,"Marketing/Crop Sales",,2,,,0
4,1,117,2,560,10080,7,"Growing/Selling Toba",,2,,,0
4,1,117,2,560,10080,8,"Access to Credit",,2,,,0
4,1,117,2,560,10080,9,"Forestry",,2,,,0
4,1,117,2,560,10080,10,"General Animal Care",,2,,,0
4,1,117,2,560,10080,11,"Animal Diseases / Va",,2,,,0
4,1,117,2,560,10080,12,"Fishery Production",,2,,,0
4,1,117,2,560,10080,13,"Other (specify)",,2,,,0
4,1,110,2,76,10081,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10081,2,"Pest Control",,2,,,0
4,1,110,2,76,10081,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10081,4,"Irrigation",,2,,,0
4,1,110,2,76,10081,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10081,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10081,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10081,8,"Access to Credit",,2,,,0
4,1,110,2,76,10081,9,"Forestry",,2,,,0
4,1,110,2,76,10081,10,"General Animal Care",,2,,,0
4,1,110,2,76,10081,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10081,12,"Fishery Production",,2,,,0
4,1,110,2,76,10081,13,"Other (specify)",,2,,,0
4,1,110,2,76,10082,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10082,2,"Pest Control",,2,,,0
4,1,110,2,76,10082,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10082,4,"Irrigation",,2,,,0
4,1,110,2,76,10082,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10082,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10082,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10082,8,"Access to Credit",,2,,,0
4,1,110,2,76,10082,9,"Forestry",,2,,,0
4,1,110,2,76,10082,10,"General Animal Care",,2,,,0
4,1,110,2,76,10082,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10082,12,"Fishery Production",,2,,,0
4,1,110,2,76,10082,13,"Other (specify)",,2,,,0
4,1,110,2,76,10084,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10084,2,"Pest Control",,2,,,0
4,1,110,2,76,10084,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10084,4,"Irrigation",,2,,,0
4,1,110,2,76,10084,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10084,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10084,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10084,8,"Access to Credit",,2,,,0
4,1,110,2,76,10084,9,"Forestry",,2,,,0
4,1,110,2,76,10084,10,"General Animal Care",,2,,,0
4,1,110,2,76,10084,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10084,12,"Fishery Production",,2,,,0
4,1,110,2,76,10084,13,"Other (specify)",,2,,,0
4,1,110,2,76,10086,1,"New Seed Varieties",,,,,0
4,1,110,2,76,10086,2,"Pest Control",,,,,0
4,1,110,2,76,10086,3,"Fertilizer Use",,,,,0
4,1,110,2,76,10086,4,"Irrigation",,,,,0
4,1,110,2,76,10086,5,"Composting (Manure)",,,,,0
4,1,110,2,76,10086,6,"Marketing/Crop Sales",,,,,0
4,1,110,2,76,10086,7,"Growing/Selling Toba",,,,,0
4,1,110,2,76,10086,8,"Access to Credit",,,,,0
4,1,110,2,76,10086,9,"Forestry",,,,,0
4,1,110,2,76,10086,10,"General Animal Care",,,,,0
4,1,110,2,76,10086,11,"Animal Diseases / Va",,,,,0
4,1,110,2,76,10086,12,"Fishery Production",,,,,0
4,1,110,2,76,10086,13,"Other (specify)",,,,,0
4,1,110,2,76,10087,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10087,2,"Pest Control",,2,,,0
4,1,110,2,76,10087,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10087,4,"Irrigation",,2,,,0
4,1,110,2,76,10087,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10087,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10087,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10087,8,"Access to Credit",,2,,,0
4,1,110,2,76,10087,9,"Forestry",,2,,,0
4,1,110,2,76,10087,10,"General Animal Care",,2,,,0
4,1,110,2,76,10087,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10087,12,"Fishery Production",,2,,,0
4,1,110,2,76,10087,13,"Other (specify)",,2,,,0
4,1,110,2,76,10088,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10088,2,"Pest Control",,2,,,0
4,1,110,2,76,10088,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10088,4,"Irrigation",,2,,,0
4,1,110,2,76,10088,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10088,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10088,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10088,8,"Access to Credit",,2,,,0
4,1,110,2,76,10088,9,"Forestry",,2,,,0
4,1,110,2,76,10088,10,"General Animal Care",,2,,,0
4,1,110,2,76,10088,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10088,12,"Fishery Production",,2,,,0
4,1,110,2,76,10088,13,"Other (specify)",,2,,,0
4,1,110,2,76,10089,1,"New Seed Varieties",,2,,,0
4,1,110,2,76,10089,2,"Pest Control",,2,,,0
4,1,110,2,76,10089,3,"Fertilizer Use",,2,,,0
4,1,110,2,76,10089,4,"Irrigation",,2,,,0
4,1,110,2,76,10089,5,"Composting (Manure)",,2,,,0
4,1,110,2,76,10089,6,"Marketing/Crop Sales",,2,,,0
4,1,110,2,76,10089,7,"Growing/Selling Toba",,2,,,0
4,1,110,2,76,10089,8,"Access to Credit",,2,,,0
4,1,110,2,76,10089,9,"Forestry",,2,,,0
4,1,110,2,76,10089,10,"General Animal Care",,2,,,0
4,1,110,2,76,10089,11,"Animal Diseases / Va",,2,,,0
4,1,110,2,76,10089,12,"Fishery Production",,2,,,0
4,1,110,2,76,10089,13,"Other (specify)",,2,,,0
4,1,105,2,638,10091,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10091,2,"Pest Control",,2,,,0
4,1,105,2,638,10091,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10091,4,"Irrigation",,2,,,0
4,1,105,2,638,10091,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10091,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10091,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10091,8,"Access to Credit",,2,,,0
4,1,105,2,638,10091,9,"Forestry",,2,,,0
4,1,105,2,638,10091,10,"General Animal Care",,2,,,0
4,1,105,2,638,10091,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10091,12,"Fishery Production",,2,,,0
4,1,105,2,638,10091,13,"Other (specify)",,2,,,0
4,1,105,2,638,10092,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10092,2,"Pest Control",,2,,,0
4,1,105,2,638,10092,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10092,4,"Irrigation",,2,,,0
4,1,105,2,638,10092,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10092,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10092,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10092,8,"Access to Credit",,2,,,0
4,1,105,2,638,10092,9,"Forestry",,2,,,0
4,1,105,2,638,10092,10,"General Animal Care",,2,,,0
4,1,105,2,638,10092,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10092,12,"Fishery Production",,2,,,0
4,1,105,2,638,10092,13,"Other (specify)",,2,,,0
4,1,105,2,638,10094,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10094,2,"Pest Control",,2,,,0
4,1,105,2,638,10094,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10094,4,"Irrigation",,2,,,0
4,1,105,2,638,10094,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10094,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10094,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10094,8,"Access to Credit",,2,,,0
4,1,105,2,638,10094,9,"Forestry",,2,,,0
4,1,105,2,638,10094,10,"General Animal Care",,2,,,0
4,1,105,2,638,10094,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10094,12,"Fishery Production",,2,,,0
4,1,105,2,638,10094,13,"Other (specify)",,2,,,0
4,1,105,2,638,10096,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10096,2,"Pest Control",,2,,,0
4,1,105,2,638,10096,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10096,4,"Irrigation",,2,,,0
4,1,105,2,638,10096,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10096,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10096,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10096,8,"Access to Credit",,2,,,0
4,1,105,2,638,10096,9,"Forestry",,2,,,0
4,1,105,2,638,10096,10,"General Animal Care",,2,,,0
4,1,105,2,638,10096,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10096,12,"Fishery Production",,2,,,0
4,1,105,2,638,10096,13,"Other (specify)",,2,,,0
4,1,105,2,638,10097,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10097,2,"Pest Control",,2,,,0
4,1,105,2,638,10097,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10097,4,"Irrigation",,2,,,0
4,1,105,2,638,10097,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10097,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10097,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10097,8,"Access to Credit",,2,,,0
4,1,105,2,638,10097,9,"Forestry",,2,,,0
4,1,105,2,638,10097,10,"General Animal Care",,2,,,0
4,1,105,2,638,10097,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10097,12,"Fishery Production",,2,,,0
4,1,105,2,638,10097,13,"Other (specify)",,2,,,0
4,1,105,2,638,10099,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10099,2,"Pest Control",,2,,,0
4,1,105,2,638,10099,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10099,4,"Irrigation",,2,,,0
4,1,105,2,638,10099,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10099,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10099,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10099,8,"Access to Credit",,2,,,0
4,1,105,2,638,10099,9,"Forestry",,2,,,0
4,1,105,2,638,10099,10,"General Animal Care",,2,,,0
4,1,105,2,638,10099,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10099,12,"Fishery Production",,2,,,0
4,1,105,2,638,10099,13,"Other (specify)",,2,,,0
4,1,105,2,638,10100,1,"New Seed Varieties",,2,,,0
4,1,105,2,638,10100,2,"Pest Control",,2,,,0
4,1,105,2,638,10100,3,"Fertilizer Use",,2,,,0
4,1,105,2,638,10100,4,"Irrigation",,2,,,0
4,1,105,2,638,10100,5,"Composting (Manure)",,2,,,0
4,1,105,2,638,10100,6,"Marketing/Crop Sales",,2,,,0
4,1,105,2,638,10100,7,"Growing/Selling Toba",,2,,,0
4,1,105,2,638,10100,8,"Access to Credit",,2,,,0
4,1,105,2,638,10100,9,"Forestry",,2,,,0
4,1,105,2,638,10100,10,"General Animal Care",,2,,,0
4,1,105,2,638,10100,11,"Animal Diseases / Va",,2,,,0
4,1,105,2,638,10100,12,"Fishery Production",,2,,,0
4,1,105,2,638,10100,13,"Other (specify)",,2,,,0
4,1,108,2,904,10102,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10102,2,"Pest Control",,2,,,0
4,1,108,2,904,10102,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10102,4,"Irrigation",,2,,,0
4,1,108,2,904,10102,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10102,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10102,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10102,8,"Access to Credit",,2,,,0
4,1,108,2,904,10102,9,"Forestry",,2,,,0
4,1,108,2,904,10102,10,"General Animal Care",,2,,,0
4,1,108,2,904,10102,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10102,12,"Fishery Production",,2,,,0
4,1,108,2,904,10102,13,"Other (specify)",,2,,,0
4,1,108,2,904,10103,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10103,2,"Pest Control",,2,,,0
4,1,108,2,904,10103,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10103,4,"Irrigation",,2,,,0
4,1,108,2,904,10103,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10103,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10103,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10103,8,"Access to Credit",,2,,,0
4,1,108,2,904,10103,9,"Forestry",,2,,,0
4,1,108,2,904,10103,10,"General Animal Care",,2,,,0
4,1,108,2,904,10103,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10103,12,"Fishery Production",,2,,,0
4,1,108,2,904,10103,13,"Other (specify)",,2,,,0
4,1,108,2,904,10105,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10105,2,"Pest Control",,2,,,0
4,1,108,2,904,10105,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10105,4,"Irrigation",,2,,,0
4,1,108,2,904,10105,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10105,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10105,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10105,8,"Access to Credit",,2,,,0
4,1,108,2,904,10105,9,"Forestry",,2,,,0
4,1,108,2,904,10105,10,"General Animal Care",,2,,,0
4,1,108,2,904,10105,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10105,12,"Fishery Production",,2,,,0
4,1,108,2,904,10105,13,"Other (specify)",,2,,,0
4,1,108,2,904,10106,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10106,2,"Pest Control",,2,,,0
4,1,108,2,904,10106,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10106,4,"Irrigation",,2,,,0
4,1,108,2,904,10106,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10106,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10106,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10106,8,"Access to Credit",,2,,,0
4,1,108,2,904,10106,9,"Forestry",,2,,,0
4,1,108,2,904,10106,10,"General Animal Care",,2,,,0
4,1,108,2,904,10106,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10106,12,"Fishery Production",,2,,,0
4,1,108,2,904,10106,13,"Other (specify)",,2,,,0
4,1,108,2,904,10107,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10107,2,"Pest Control",,2,,,0
4,1,108,2,904,10107,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10107,4,"Irrigation",,2,,,0
4,1,108,2,904,10107,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10107,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10107,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10107,8,"Access to Credit",,2,,,0
4,1,108,2,904,10107,9,"Forestry",,2,,,0
4,1,108,2,904,10107,10,"General Animal Care",,2,,,0
4,1,108,2,904,10107,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10107,12,"Fishery Production",,2,,,0
4,1,108,2,904,10107,13,"Other (specify)",,2,,,0
4,1,108,2,904,10108,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10108,2,"Pest Control",,2,,,0
4,1,108,2,904,10108,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10108,4,"Irrigation",,2,,,0
4,1,108,2,904,10108,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10108,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10108,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10108,8,"Access to Credit",,2,,,0
4,1,108,2,904,10108,9,"Forestry",,2,,,0
4,1,108,2,904,10108,10,"General Animal Care",,2,,,0
4,1,108,2,904,10108,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10108,12,"Fishery Production",,2,,,0
4,1,108,2,904,10108,13,"Other (specify)",,2,,,0
4,1,108,2,904,10109,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10109,2,"Pest Control",,2,,,0
4,1,108,2,904,10109,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10109,4,"Irrigation",,2,,,0
4,1,108,2,904,10109,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10109,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10109,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10109,8,"Access to Credit",,2,,,0
4,1,108,2,904,10109,9,"Forestry",,2,,,0
4,1,108,2,904,10109,10,"General Animal Care",,2,,,0
4,1,108,2,904,10109,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10109,12,"Fishery Production",,2,,,0
4,1,108,2,904,10109,13,"Other (specify)",,2,,,0
4,1,108,2,904,10110,1,"New Seed Varieties",,2,,,0
4,1,108,2,904,10110,2,"Pest Control",,2,,,0
4,1,108,2,904,10110,3,"Fertilizer Use",,2,,,0
4,1,108,2,904,10110,4,"Irrigation",,2,,,0
4,1,108,2,904,10110,5,"Composting (Manure)",,2,,,0
4,1,108,2,904,10110,6,"Marketing/Crop Sales",,2,,,0
4,1,108,2,904,10110,7,"Growing/Selling Toba",,2,,,0
4,1,108,2,904,10110,8,"Access to Credit",,2,,,0
4,1,108,2,904,10110,9,"Forestry",,2,,,0
4,1,108,2,904,10110,10,"General Animal Care",,2,,,0
4,1,108,2,904,10110,11,"Animal Diseases / Va",,2,,,0
4,1,108,2,904,10110,12,"Fishery Production",,2,,,0
4,1,108,2,904,10110,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20001,1,"New Seed Varieties",,2,,,0
2,2,209,2,1040,20001,2,"Pest Control",,2,,,0
2,2,209,2,1040,20001,3,"Fertilizer Use",,2,,,0
2,2,209,2,1040,20001,4,"Irrigation",,2,,,0
2,2,209,2,1040,20001,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20001,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20001,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20001,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20001,9,"Forestry",,2,,,0
2,2,209,2,1040,20001,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20001,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20001,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20001,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20002,1,"New Seed Varieties",,2,,,0
2,2,209,2,1040,20002,2,"Pest Control",,2,,,0
2,2,209,2,1040,20002,3,"Fertilizer Use",,2,,,0
2,2,209,2,1040,20002,4,"Irrigation",,2,,,0
2,2,209,2,1040,20002,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20002,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20002,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20002,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20002,9,"Forestry",,2,,,0
2,2,209,2,1040,20002,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20002,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20002,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20002,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20004,1,"New Seed Varieties",,1,4,,0
2,2,209,2,1040,20004,2,"Pest Control",,2,,,0
2,2,209,2,1040,20004,3,"Fertilizer Use",,1,4,,0
2,2,209,2,1040,20004,4,"Irrigation",,2,,,0
2,2,209,2,1040,20004,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20004,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20004,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20004,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20004,9,"Forestry",,2,,,0
2,2,209,2,1040,20004,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20004,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20004,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20004,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20005,1,"New Seed Varieties",,2,,,0
2,2,209,2,1040,20005,2,"Pest Control",,2,,,0
2,2,209,2,1040,20005,3,"Fertilizer Use",,2,,,0
2,2,209,2,1040,20005,4,"Irrigation",,2,,,0
2,2,209,2,1040,20005,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20005,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20005,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20005,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20005,9,"Forestry",,2,,,0
2,2,209,2,1040,20005,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20005,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20005,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20005,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20006,1,"New Seed Varieties",,2,,,0
2,2,209,2,1040,20006,2,"Pest Control",,2,,,0
2,2,209,2,1040,20006,3,"Fertilizer Use",,2,,,0
2,2,209,2,1040,20006,4,"Irrigation",,2,,,0
2,2,209,2,1040,20006,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20006,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20006,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20006,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20006,9,"Forestry",,2,,,0
2,2,209,2,1040,20006,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20006,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20006,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20006,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20007,1,"New Seed Varieties",,1,10,,0
2,2,209,2,1040,20007,2,"Pest Control",,2,,,0
2,2,209,2,1040,20007,3,"Fertilizer Use",,1,10,,0
2,2,209,2,1040,20007,4,"Irrigation",,2,,,0
2,2,209,2,1040,20007,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20007,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20007,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20007,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20007,9,"Forestry",,2,,,0
2,2,209,2,1040,20007,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20007,11,"Animal Diseases / Va",,2,,,0
2,2,209,2,1040,20007,12,"Fishery Production",,2,,,0
2,2,209,2,1040,20007,13,"Other (specify)",,2,,,0
2,2,209,2,1040,20008,1,"New Seed Varieties",,2,,,0
2,2,209,2,1040,20008,2,"Pest Control",,2,,,0
2,2,209,2,1040,20008,3,"Fertilizer Use",,2,,,0
2,2,209,2,1040,20008,4,"Irrigation",,2,,,0
2,2,209,2,1040,20008,5,"Composting (Manure)",,2,,,0
2,2,209,2,1040,20008,6,"Marketing/Crop Sales",,2,,,0
2,2,209,2,1040,20008,7,"Growing/Selling Toba",,2,,,0
2,2,209,2,1040,20008,8,"Access to Credit",,2,,,0
2,2,209,2,1040,20008,9,"Forestry",,2,,,0
2,2,209,2,1040,20008,10,"General Animal Care",,2,,,0
2,2,209,2,1040,20008,11,"Animal Diseases / Va",,2,,,0
