"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq32b","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37","tracked_obs"
4,1,107,2,1044,10067,2,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,2,2,"MAIZE",1080,1,1,1080,1,25,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,2,3,"PUMKIN",2190,1,1,2190,2,41,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,3,1,"CASSAVA",1020,1,1,1020,5,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,3,2,"MAIZE",1080,1,1,1080,1,25,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,3,3,"PUMKIN",2190,1,1,2190,2,41,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10067,4,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,1,1,"CASSAVA",1020,1,1,1020,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,20,13,300,5,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,1,3,"UGU",2193,1,2,,,,,,1,2193,10,8,"N3",,300,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,2,1,"CASSAVA",1020,1,1,1020,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10068,2,3,"UGU",2193,1,2,,,,,,1,2193,1,8,"N3",,300,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,1,1,"CASSAVA",1020,1,1,1020,5,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,2,1,"CASSAVA",1020,1,1,1020,10,61,5,,1,1020,4,61,"N2",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,3,1,"CASSAVA",1020,1,1,1020,4,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,4,1,"CASSAVA",1020,1,1,1020,6,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,4,2,"MAIZE",1080,1,1,1080,5,13,5,,1,1080,2,13,"N2",,,1,,1,2,1,"N3",1080,3,13,100,5,,150,1,,,,2,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,4,3,"PUMKIN",2190,1,1,2190,4,1,5,,1,2190,1,1,"N2",,,1,,1,2,1,"N3",2190,2,1,100,5,,500,1,,,,2,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,4,4,"PLAINTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,1,"CASSAVA",1020,1,1,1020,12,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,2,"MAIZE",1080,1,1,1080,10,13,5,,1,1080,3,13,"N4",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,3,"OKRO",2120,1,1,2120,5,13,5,,1,2120,2,13,"N4",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,4,"MELON",1090,1,1,1090,5,13,5,,1,1090,1,13,"N4",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10069,5,5,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,1,1,"CASSAVA",1020,1,1,1020,8,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,1,2,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1120,32,51,6400,5,,6400,1,,,,2,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,1,3,"MAIZE",1080,1,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,1,4,"PUMKIN",2193,1,1,2193,1,41,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,2,1,"CASSAVA",1020,1,1,1020,5,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,2,2,"MAIZE",1080,1,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,107,2,1044,10070,2,3,"PUMKIN",2193,1,1,2193,1,41,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,1,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,1,31,300,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,1,3,"OKRO",2120,1,2,,,,,,2,,,,,,,,,1,2,,"N1",2120,1,31,300,5,,100,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,2,1,"YAM",1120,1,1,1120,2,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10071,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,1,31,300,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,1,"CASSAVA",1020,1,2,,,,,,1,1020,3,61,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,2,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,1,32,100,5,,2500,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,3,"OKRO",2120,1,2,,,,,,1,2120,0.5,12,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,4,"PUMKIN",2190,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2190,1,31,100,5,,40,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,1,5,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,2,1,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1020,3,61,100,5,,1500,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,13,100,5,,50,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,2,3,"OKRO",2120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2120,0.5,12,100,5,,40,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10073,2,4,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10074,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,1,32,200,6,,3000,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10074,1,2,"MAIZE",1080,1,2,,,,,,1,1080,1,12,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10074,1,3,"CASSAVA",1020,1,1,1020,4,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10074,1,4,"OKRO",2120,1,2,,,,,,1,2120,0.5,12,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,1,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,1,2,"YAM",1120,1,1,1120,2,31,4,,2,,,,,,,,,1,1,,"N2",1120,52.7999992370605,1,4800,6,,4800,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,1,3,"PUMKIN",2190,1,1,2190,2,8,1,,2,,,,,,,,,1,1,,"N2",2190,2,8,2000,6,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,1,4,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,6,13,360,6,,360,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,2,1,"CASSAVA",1020,1,1,1020,12,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,3,1,"CASSAVA",1020,1,1,1020,5,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,3,2,"YAM",1120,1,1,1120,6,31,4,,2,,,,,,,,,1,1,,"N2",1120,,,,,,,,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,3,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,3,4,"OKRO",2120,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,4,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,4,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,4,3,"MELON",1090,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,5,1,"CASSAVA",1020,1,1,1020,10,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10075,5,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10077,1,1,,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10077,1,2,,3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10077,1,3,,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,1,1,"CASSAVA",1020,1,1,1020,3,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,1,2,"YAM",1120,1,1,1120,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,1,3,"OIL PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,1,4,"PLAINTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,3,1,"CASSAVA",1020,1,1,1020,4,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,3,2,"MAIZE",1080,1,1,1080,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10078,4,1,"CASSAVA",1020,1,1,1020,6,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,1,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,1,2,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,2,,"N1",1120,2,51,1000,5,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,2,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10079,2,2,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,2,,"N1",1120,2,51,1000,5,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,1,1,"CASSAVA",1020,1,1,1020,2,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,1,2,"COCO NUT",3050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,1,"CASSAVA",1020,1,1,1020,6,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,2,"COCONUT",3050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,3,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,4,"OKRO",2120,1,1,2120,2,13,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,2,5,"MAIZE",1080,1,1,1080,5,13,5,,1,1080,2,13,"N2",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,3,1,"CASSAVA",1020,1,1,1020,2,61,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,3,2,"YAM",1120,1,1,1120,30,51,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,4,1,"CASSAVA",1020,1,1,1020,3,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,4,2,"YAM",1120,1,1,1120,20,51,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,4,3,"OKRO",2120,1,1,2120,1,13,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,5,1,"PUMKIN",2190,1,1,2190,2,1,5,,1,2190,2,1,"N3",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,117,2,560,10080,5,2,"CASSAVA",1020,1,1,1020,1,61,5,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,1,"CASSAVA",1020,1,1,1020,7,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,2,"MAIZE",1080,1,1,1080,1,31,4,,2,,,,,,,,,1,1,,"N2",1080,2,31,200,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,3,"PUMKIN",2193,1,1,2193,2,31,4,,2,,,,,,,,,1,1,,"N2",2193,2,31,200,5,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,1,4,"YAM",1120,1,1,1120,20,51,1,,2,,,,,,,,,1,1,,"N2",1120,20,51,200,2,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,2,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10081,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,1,31,200,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10082,1,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10082,1,2,"MAIZE",1080,1,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,1,12,,1,,50,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,1,2,"CASSAVA",1020,1,1,1020,5,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,2,1,"YAM",1120,1,1,1120,30,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,1,12,,1,,50,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,2,3,"PUMKIN",2193,1,2,,,,,,2,,,,,,,,,1,1,,"N2",2193,30,2,,1,,500,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,3,1,"CASSAVA",1020,1,1,1020,6,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,3,2,"PUMKIN",2193,1,2,,,,,,2,,,,,,,,,1,1,,"N2",2193,35,2,,1,,550,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10084,4,1,"CASSAVA",1020,1,1,1020,8,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,1,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,1,2,"PUMKIN",2190,1,2,,,,,,2,,,,,,,,,1,1,,"N3",2190,2,14,,1,,350,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,1,3,"THREE LEAF YAM",1124,1,1,1124,15,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,2,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,2,2,"PUMKIN",2190,1,2,,,,,,2,,,,,,,,,1,1,,"N3",2190,2,41,,1,,350,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10087,2,3,"THREE LEAF YAM",1124,1,1,1124,20,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,1,1,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1020,3,62,,1,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,2,1,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1020,4,62,,1,,1500,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,3,1,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1020,5,62,,1,,1500,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,3,2,"PUMKIN",2190,1,2,,,,,,1,2190,1,41,"N4",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10088,3,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,1,31,,1,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,1,1,"YAM",1120,1,1,1120,30,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,1,2,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,1,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,4,13,,1,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,2,1,"CASSAVA",1020,1,1,1020,5,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,2,2,"COWPEA ( LOCAL BEANS )",1010,1,1,1010,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,3,1,"YAM",1120,1,1,1120,20,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,3,2,"CASSAVA",1020,1,1,1020,3,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,3,3,"PUMKIN",2190,1,1,2190,5,1,1,,2,,,,,,,,,1,2,,"N2",2190,7,1,,1,,500,1,,,,2,,,,,,,,,,,,,,,0
4,1,110,2,76,10089,3,4,"COW PEA  ( LOCAL BEANS )",1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,1,"CASSAVA",1020,1,1,1020,3,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,2,"YAM",1120,1,1,1120,50,51,1,,2,,,,,,,,,1,1,,,1120,50,51,500,6,,4000,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,3,"MAIZE",1080,1,1,1080,3,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,4,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,1,5,"PUMKIN",2190,1,1,2190,3,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,1,"CASSAVA",1020,1,1,1020,8,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,2,"PUMKIN",2190,1,1,2190,4,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,3,"THREE LEAF YAM",1124,1,1,1124,50,51,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,4,"COWPEA",1010,1,1,1010,5,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,2,5,"MELON",1090,1,1,1090,3,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,3,1,"CASSAVA",1020,1,1,1020,5,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,4,1,"CASSAVA",1020,1,1,1020,8,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,4,2,"COWPEA",1010,1,1,1010,6,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,5,1,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10091,5,2,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,1,1,"CASSAVA",1020,1,1,1020,5,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,25,250,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,2,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10092,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,25,250,5,,200,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,1,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,1,25,500,5,,700,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,2,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,1,1,,"N2",1080,1,25,500,5,,700,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10094,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,,,,,,,,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,1,1,"CASSAVA",1020,1,1,1020,2,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,1,2,"YAM",1120,1,1,1120,10,51,1,,2,,,,,,,,,1,3,,"N2",1120,10,51,2000,5,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,1,3,"MAIZE",1080,1,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,2,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,105,2,638,10096,2,2,"YAM",1120,1,1,1120,25,51,1,,2,,,,,,,,,1,3,,"N2",1120,25,51,5000,5,,5000,1,,,,2,,,,,,,,,,,,,,,0
