"zone","state","lga","sector","ea","hhid","seedid","cropcode","s11eq4a","s11eq4a_os","s11eq4","s11eq6a","s11eq6b","s11eq6b_os","s11eq6c","s11eq8","s11eq10a","s11eq10b","s11eq10b_os","s11eq10c","s11eq11","s11eq11_os","s11eq13","s11eq13_os","s11eq14","s11eq18a","s11eq18b","s11eq18b_os","s11eq18c","s11eq15_1","s11eq15_2","s11eq15_3","s11eq15_4","s11eq21","s11eq21a","s11eq22a","s11eq22a_os","s11eq23a","s11eq20","s11eq20_os"
4,1,107,2,10,19072,10202,1020,9,,1,46,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,10,19072,10802,1080,9,,1,49,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,10,19072,10902,1090,7,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,10,19072,11212,1121,6,,2,,,,,2,,,,,,,,,1,15,211,,,2,,,,3000,1,6,,1,1,
4,1,107,2,10,19072,21422,2142,7,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19073,10202,1020,2,,1,12,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19073,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,2,,,,700,1,6,,2,31,
4,1,107,2,1322,19073,20602,2060,2,,2,,,,,2,,,,,,,,,1,1,12,,,2,,,,1500,1,6,,2,31,
4,1,107,2,1322,19075,10202,1020,2,,1,5,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19075,10802,1080,2,,2,,,,,2,,,,,,,,,1,4,13,,,2,,,,400,1,6,,1,31,
4,1,107,2,1322,19075,11212,1121,2,,2,,,,,2,,,,,,,,,1,40,211,,,1,,,,8000,1,6,,1,5,
4,1,107,2,1322,19075,21902,2190,2,,1,3,70,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19076,10202,1020,2,,1,2,100,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19076,10802,1080,2,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19076,11212,1121,2,,2,,,,,2,,,,,,,,,1,20,211,,,6,,,,2000,2,6,,1,31,
4,1,107,2,1322,19076,11242,1124,2,,1,30,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19077,10202,1020,9,,1,5,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19077,10802,1080,9,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19077,11212,1121,9,,2,,,,,2,,,,,,,,,1,60,211,,,1,,,,4000,1,6,,2,1,
4,1,107,2,1322,19077,21942,2194,9,,1,5,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19079,10202,1020,1,,2,,,,,2,,,,,,,,,1,5,210,,,1,,,,3000,2,6,,3,31,
4,1,107,2,1322,19079,10802,1080,1,,1,2,13,,,2,,,,,,,,,1,2,13,,,1,,,,500,2,6,,2,31,
4,1,107,2,1322,19079,21202,2120,1,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,300,2,6,,2,31,
4,1,107,2,1322,19080,10202,1020,2,,1,6,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19080,10802,1080,9,,2,,,,,2,,,,,,,,,1,3,13,,,1,,,,240,2,6,,1,31,
4,1,107,2,1322,19080,11212,1121,9,,2,,,,,2,,,,,,,,,1,3000,211,,,1,,,,3000,2,6,,1,31,
4,1,107,2,1322,19080,21902,2190,1,,2,,,,,2,,,,,,,,,1,50,80,"50 PIECES",2,1,,,,5000,2,6,,3,31,
4,1,107,2,1322,19081,10202,1020,2,,1,6,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19081,10802,1080,2,,1,4,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19081,11212,1121,2,,2,,,,,2,,,,,,,,,1,25,211,,,1,,,,7000,1,6,,2,1,
4,1,107,2,1322,19082,10202,1020,2,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19082,10802,1080,2,,1,4,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19082,11242,1124,2,,1,60,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19082,20602,2060,2,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19084,10202,1020,2,,1,6,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,107,2,1322,19084,10802,1080,2,,1,4,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19085,10202,1020,2,,1,9,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19085,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,1,2,,,800,1,7,,4,5,
4,1,109,2,1214,19085,10902,1090,2,,2,,,,,2,,,,,,,,,1,4,13,,,1,,,,400,1,7,,4,5,
4,1,109,2,1214,19085,21902,2190,2,,1,1,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19087,10202,1020,2,,2,,,,,1,3,90,,2,1,,5,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19087,11212,1121,2,,2,,,,,2,,,,,,,,,1,3,130,,11,1,,,,6000,2,6,,14,6,
4,1,109,2,1214,19087,11222,1122,2,,2,,,,,2,,,,,,,,,1,4,130,,10,1,,,,5000,2,6,,14,6,
4,1,109,2,1214,19087,21202,2120,2,,2,,,,,2,,,,,,,,,1,2,900,"2 COBS OF OKORO SEED",0,2,,,,200,2,6,,10,6,
4,1,109,2,1214,19087,21902,2190,2,,2,,,,,2,,,,,,,,,1,6,80,"6 PIECES",1,1,,,,700,2,6,,10,6,
4,1,109,2,1214,19088,10202,1020,2,,2,,,,,2,,,,,,,,,1,5,100,,1,1,,,,1000,2,6,,1,5,
4,1,109,2,1214,19088,10802,1080,2,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,300,2,6,,1,5,
4,1,109,2,1214,19088,11212,1121,1,,2,,,,,2,,,,,,,,,1,100,211,,,1,,,,12000,2,6,,2,5,
4,1,109,2,1214,19089,10202,1020,1,,2,,,,,2,,,,,,,,,1,15,100,,1,1,,,,10000,2,6,,1,5,
4,1,109,2,1214,19089,10802,1080,1,,2,,,,,2,,,,,,,,,1,5,13,,,1,,,,3200,2,6,,1,5,
4,1,109,2,1214,19091,10202,1020,2,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19091,10802,1080,2,,1,6,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19091,10902,1090,2,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19092,10202,1020,2,,1,6,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19092,10802,1080,2,,1,4,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19092,21700,2170,2,,1,15,900,"STANDS",99,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19093,10202,1020,9,,1,6,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19093,10802,1080,9,,2,,,,,2,,,,,,,,,1,3,13,,,1,,,,300,1,7,,3,5,
4,1,109,2,1214,19093,20602,2060,5,,2,,,,,2,,,,,,,,,1,1,40,,0,1,,,,850,1,7,,3,5,
4,1,109,2,1214,19093,21902,2190,9,,1,3,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19094,10202,1020,2,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19094,10802,1080,2,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19095,10202,1020,2,,1,13,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19095,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,2,,,,1500,1,7,,5,6,
4,1,109,2,1214,19095,11212,1121,2,,2,,,,,2,,,,,,,,,1,50,211,,,1,,,,7000,1,7,,5,6,
4,1,109,2,1214,19095,21902,2190,2,,2,,,,,2,,,,,,,,,1,3,70,,1,2,,,,4500,1,7,,5,6,
4,1,109,2,1214,19096,10202,1020,2,,1,9,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19096,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,1,,,,1200,1,7,,5,6,
4,1,109,2,1214,19096,10902,1090,2,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1214,19096,21902,2190,2,,2,,,,,2,,,,,,,,,1,1,70,,0,1,,,,800,1,6,,1,1,
4,1,109,2,1792,19097,10202,1020,2,,1,21,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19097,10802,1080,2,,2,,,,,2,,,,,,,,,1,3,80,"5 COBS",2,1,,,,450,2,6,,2,5,
4,1,109,2,1792,19097,21902,2190,1,,2,,,,,2,,,,,,,,,1,6,90,"HEAPS",1,1,,,,1200,2,6,,2,5,
4,1,109,2,1792,19098,10202,1020,6,,2,,,,,2,,,,,,,,,1,12,100,,1,1,,,,12000,1,7,,5,5,
4,1,109,2,1792,19098,10902,1090,6,,2,,,,,2,,,,,,,,,1,6,13,,,1,,,,1500,1,7,,5,5,
4,1,109,2,1792,19098,21902,2190,6,,2,,,,,2,,,,,,,,,1,6,11,,,1,,,,9000,1,7,,5,5,
4,1,109,2,1792,19099,10202,1020,2,,2,,,,,1,3,100,,1,1,,6,,1,5,100,,1,1,,,,4000,1,2,,2,6,
4,1,109,2,1792,19099,10802,1080,2,,2,,,,,2,,,,,,,,,1,2,13,,,1,,,,120,1,6,,2,5,
4,1,109,2,1792,19100,10202,1020,2,,1,16,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19100,10802,1080,2,,1,11,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19100,11222,1122,2,,1,50,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,10202,1020,2,,1,6,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,10402,1040,2,,1,1,150,"BASIN",0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,10802,1080,2,,2,,,,,2,,,,,,,,,1,4,13,,,2,,,,240,1,7,,4,5,
4,1,109,2,1792,19101,11222,1122,2,,1,20,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,11242,1124,2,,1,13,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,21902,2190,2,,1,1,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19103,10202,1020,2,,1,4,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19103,10802,1080,2,,2,,,,,2,,,,,,,,,1,2,13,,,1,,,,200,1,7,,5,6,
4,1,109,2,1792,19104,10202,1020,2,,2,,,,,2,,,,,,,,,1,12,100,,1,2,,,,10000,1,2,,3,5,
4,1,109,2,1792,19104,10802,1080,2,,2,,,,,2,,,,,,,,,1,5,13,,,2,,,,1500,1,6,,5,6,
4,1,109,2,1792,19105,10202,1020,2,,1,21,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19105,10802,1080,2,,1,10,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19106,10202,1020,6,,1,4,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19106,21202,2120,6,,1,2,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19106,21902,2190,6,,2,,,,,2,,,,,,,,,1,4,11,,,6,7,,,6000,1,7,,4,5,
4,1,109,2,1792,19107,10202,1020,2,,1,5,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1792,19107,21902,2190,2,,2,,,,,2,,,,,,,,,1,4,80,"PIECES",2,1,,,,1600,2,5,,3,5,
4,1,109,2,1996,19110,10202,1020,1,,2,,,,,1,48,100,,2,2,,31,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19110,10802,1080,1,,2,,,,,2,,,,,,,,,1,45,13,,,1,,,,4500,2,6,,2,31,
4,1,109,2,1996,19110,20602,2060,1,,2,,,,,2,,,,,,,,,1,1,13,,,1,,,,100,2,6,,2,31,
4,1,109,2,1996,19111,10202,1020,1,,2,,,,,2,,,,,,,,,1,24,100,,2,1,,,,4000,2,6,,2,5,
4,1,109,2,1996,19111,10802,1080,1,,2,,,,,2,,,,,,,,,1,10,80,"10 COBS OF MAIZE",1,1,,,,2000,1,6,,2,5,
4,1,109,2,1996,19111,21902,2190,1,,2,,,,,2,,,,,,,,,1,5,80,"PIECES",1,1,,,,2000,2,6,,2,31,
4,1,109,2,1996,19112,10202,1020,1,,2,,,,,2,,,,,,,,,1,10,100,,1,1,,,,5000,2,6,,2,5,
4,1,109,2,1996,19112,10802,1080,1,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,200,2,6,,2,31,
4,1,109,2,1996,19112,20602,2060,1,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,100,2,6,,2,31,
4,1,109,2,1996,19112,21202,2120,2,,2,,,,,1,1,12,,,6,,31,,1,1,12,,,1,,,,100,2,6,,2,31,
4,1,109,2,1996,19113,10202,1020,9,,1,13,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19113,10902,1090,6,,1,2,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19115,10202,1020,2,,1,11,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19115,10802,1080,2,,2,,,,,2,,,,,,,,,1,6,13,,,2,,,,700,1,6,,1,1,
4,1,109,2,1996,19116,10202,1020,2,,1,18,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19116,10802,1080,2,,1,9,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,10202,1020,2,,1,31,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,10802,1080,2,,1,17,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,10902,1090,2,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19118,10202,1020,2,,1,12,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19118,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,1,,,,500,1,6,,2,5,
4,1,109,2,1996,19119,10202,1020,2,,1,17,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19119,10802,1080,2,,2,,,,,2,,,,,,,,,1,12,13,,,2,,,,800,1,6,,2,31,
4,1,109,2,1996,19119,10902,1090,2,,2,,,,,2,,,,,,,,,1,5,13,,,2,,,,500,1,6,,2,31,
4,1,109,2,1996,19119,21902,2190,2,,1,2,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19120,10202,1020,2,,1,20,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,109,2,1996,19120,10802,1080,2,,2,,,,,2,,,,,,,,,1,7,13,,,1,,,,350,1,6,,1,31,
4,1,109,2,1996,19120,21902,2190,2,,1,1,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19121,10202,1020,2,,2,,,,,2,,,,,,,,,1,5,100,,1,1,,,,3000,1,6,,1,1,
4,1,110,2,338,19121,10802,1080,2,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,200,1,6,,1,1,
4,1,110,2,338,19121,21202,2120,2,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,100,1,6,,1,1,
4,1,110,2,338,19121,21902,2190,7,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,100,1,6,,1,1,
4,1,110,2,338,19122,10202,1020,2,,2,,,,,1,2,100,,2,1,,1,,1,2,100,,2,1,,,,3000,1,6,,1,1,
4,1,110,2,338,19122,10802,1080,2,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,200,1,6,,1,1,
4,1,110,2,338,19122,10902,1090,6,,2,,,,,2,,,,,,,,,1,2,13,,,1,,,,200,1,6,,1,1,
4,1,110,2,338,19122,11212,1121,7,,1,50,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19122,21202,2120,6,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19122,21422,2142,6,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,50,1,6,,1,1,
4,1,110,2,338,19122,21902,2190,9,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19123,10202,1020,2,,2,,,,,2,,,,,,,,,1,5,100,,1,1,,,,3500,1,6,,1,1,
4,1,110,2,338,19123,10802,1080,2,,1,2,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19123,11212,1121,2,,1,300,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19123,21202,2120,6,,1,4,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19123,21902,2190,2,,2,,,,,2,,,,,,,,,1,2,12,,,1,,,,200,1,6,,1,1,
4,1,110,2,338,19124,10202,1020,7,,2,,,,,2,,,,,,,,,1,4,100,,1,2,,,,2000,1,6,,1,1,
4,1,110,2,338,19124,10802,1080,7,,1,8,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19124,10902,1090,2,,2,,,,,2,,,,,,,,,1,2,13,,,2,,,,200,1,2,,1,1,
4,1,110,2,338,19124,11212,1121,2,,1,30,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19124,11232,1123,2,,1,20,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19124,21202,2120,6,,2,,,,,2,,,,,,,,,1,1,12,,,2,,,,100,1,6,,1,1,
4,1,110,2,338,19124,21902,2190,7,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19125,10102,1010,7,,1,2,13,,,1,2,13,,,1,,1,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19125,10202,1020,7,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19125,10802,1080,7,,1,6,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19125,11212,1121,6,,1,2,130,,10,2,,,,,,,,,1,2,90,"HEAP",0,1,,,,3500,2,6,,0.5,5,
4,1,110,2,338,19125,20602,2060,6,,1,9,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19125,21902,2190,7,,1,4,70,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19126,10202,1020,7,,1,12,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19126,10802,1080,7,,1,13,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19126,11212,1121,7,,2,,,,,2,,,,,,,,,1,30,130,,10,1,,,,3000,1,5,,20,5,
4,1,110,2,338,19127,10202,1020,9,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19127,10802,1080,7,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19127,11212,1121,7,,2,,,,,2,,,,,,,,,1,300,211,,,4,,,,25000,2,5,,15,5,
4,1,110,2,338,19127,20602,2060,7,,2,,,,,2,,,,,,,,,1,1,12,,,1,4,,,200,2,5,,15,1,
4,1,110,2,338,19129,10202,1020,7,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19129,10802,1080,5,,2,,,,,2,,,,,,,,,1,5,13,,,2,,,,500,2,5,,15,1,
4,1,110,2,338,19129,11212,1121,7,,2,,,,,2,,,,,,,,,1,60,130,,10,2,,,,9000,2,5,,15,1,
4,1,110,2,338,19129,11232,1123,7,,2,,,,,2,,,,,,,,,1,50,130,,10,2,,,,7500,2,5,,15,1,
4,1,110,2,338,19130,10102,1010,7,,1,3,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19130,10202,1020,7,,1,4,100,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19130,10802,1080,7,,1,3,13,,,2,,,,,,,,,1,1,13,,,1,,,,50,1,6,,0.2,1,
4,1,110,2,338,19130,21902,2190,6,,1,2,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19131,10202,1020,7,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19131,10802,1080,7,,1,12,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,110,2,338,19131,11212,1121,7,,2,,,,,2,,,,,,,,,1,80,211,,,1,,,,8500,2,5,,20,5,
4,1,111,2,118,19133,10202,1020,7,,1,25,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19133,10802,1080,7,,1,10,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19133,11212,1121,7,,1,3,130,,10,2,,,,,,,,,1,1,130,,10,1,,,,8000,1,6,,0.5,31,
4,1,111,2,118,19133,21902,2190,7,,1,6,70,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19135,10202,1020,7,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19135,10802,1080,7,,1,9,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19135,11212,1121,7,,1,1,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19135,11242,1124,7,,1,1,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19135,21902,2190,7,,1,7,70,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19136,10202,1020,8,,1,17,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19136,10802,1080,8,,1,9,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19136,20602,2060,8,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19137,10202,1020,8,,1,20,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19137,10802,1080,7,,1,8,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19137,21902,2190,7,,1,3,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19138,10202,1020,7,,1,15,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19138,10802,1080,7,,1,7,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19139,10202,1020,7,,1,5,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19139,10802,1080,7,,1,4,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19140,10802,1080,2,,1,6,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19140,21202,2120,2,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,100,1,6,,1,31,
4,1,111,2,118,19140,21412,2141,2,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,100,1,6,,2,5,
4,1,111,2,118,19140,21902,2190,2,,2,,,,,2,,,,,,,,,1,6,80,"PIECES",1,1,,,,2000,1,6,,2,5,
4,1,111,2,118,19141,20601,2060,6,,1,12,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19141,20801,2080,6,,1,10,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19141,21411,2141,6,,1,10,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19143,10202,1020,2,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19143,10802,1080,2,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19143,11232,1123,2,,2,,,,,2,,,,,,,,,1,50,211,,,1,,,,5000,1,6,,2,5,
4,1,111,2,118,19143,21202,2120,2,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19143,21902,2190,2,,1,3,90,"HEAPS",1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19144,10202,1020,2,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,111,2,118,19144,10802,1080,2,,1,2,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,266,19153,10202,1020,9,,2,,,,,2,,,,,,,,,1,2,100,,2,1,,,,600,2,6,,1,5,
4,1,112,2,556,19158,10202,1020,9,,1,17,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19158,21902,2190,9,,1,1,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19159,10202,1020,6,,1,42,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19160,10202,1020,9,,1,16,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19160,11212,1121,9,,2,,,,,2,,,,,,,,,1,30,211,,,1,,,,2500,2,6,,1,31,
4,1,112,2,556,19161,10202,1020,9,,1,5,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19163,10202,1020,2,,1,13,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19163,10802,1080,2,,2,,,,,2,,,,,,,,,1,5,13,,,1,,,,300,1,7,,4,5,
4,1,112,2,556,19163,21902,2190,2,,1,1,70,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19164,10202,1020,2,,1,30,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19164,10802,1080,2,,2,,,,,2,,,,,,,,,1,8,13,,,1,,,,1000,1,7,,4,5,
4,1,112,2,556,19164,21902,2190,2,,2,,,,,2,,,,,,,,,1,2,70,,0,1,,,,1600,1,7,,4,5,
4,1,112,2,556,19165,10202,1020,2,,2,,,,,1,5,100,,0,2,,5,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19165,10802,1080,2,,2,,,,,1,1,13,,,2,,1,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19166,10202,1020,2,,1,9,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,1,112,2,556,19166,10802,1080,2,,1,2,13,,,2,,,,,,,,,1,4,13,,,2,,,,400,1,6,,6,5,
