"zone","state","lga","sector","ea","cluster_id","tenure_cd","c4q1","c4q2","c4q3"
1,7,708,2,754,"708-754",3,0,,
1,7,708,2,754,"708-754",4,0,,
1,7,708,2,754,"708-754",5,1,2,1
1,7,708,2,754,"708-754",6,1,2,2
1,7,708,2,754,"708-754",7,1,1,2
1,7,709,2,1226,"709-1226",1,1,2,2
1,7,709,2,1226,"709-1226",2,1,3,1
1,7,709,2,1226,"709-1226",3,0,,
1,7,709,2,1226,"709-1226",4,0,,
1,7,709,2,1226,"709-1226",5,0,,
1,7,709,2,1226,"709-1226",6,0,,
1,7,709,2,1226,"709-1226",7,1,1,2
1,7,711,2,2532,"711-2532",1,1,1,1
1,7,711,2,2532,"711-2532",2,1,1,1
1,7,711,2,2532,"711-2532",3,1,2,1
1,7,711,2,2532,"711-2532",4,1,3,1
1,7,711,2,2532,"711-2532",5,1,3,1
1,7,711,2,2532,"711-2532",6,1,3,2
1,7,711,2,2532,"711-2532",7,1,1,2
1,7,713,2,304,"713-304",1,1,3,1
1,7,713,2,304,"713-304",2,1,3,1
1,7,713,2,304,"713-304",3,0,,
1,7,713,2,304,"713-304",4,0,,
1,7,713,2,304,"713-304",5,1,3,1
1,7,713,2,304,"713-304",6,1,3,1
1,7,713,2,304,"713-304",7,1,3,1
1,7,713,1,694,"713-694",1,1,3,1
1,7,713,1,694,"713-694",2,0,,
1,7,713,1,694,"713-694",3,0,,
1,7,713,1,694,"713-694",4,0,,
1,7,713,1,694,"713-694",5,0,,
1,7,713,1,694,"713-694",6,1,3,1
1,7,713,1,694,"713-694",7,1,3,1
1,7,715,2,780,"715-780",1,1,1,1
1,7,715,2,780,"715-780",2,1,3,1
1,7,715,2,780,"715-780",3,1,1,1
1,7,715,2,780,"715-780",4,1,3,1
1,7,715,2,780,"715-780",5,1,3,2
1,7,715,2,780,"715-780",6,0,,
1,7,715,2,780,"715-780",7,1,1,2
1,7,716,2,458,"716-458",1,0,,
1,7,716,2,458,"716-458",2,1,3,1
1,7,716,2,458,"716-458",3,1,1,1
1,7,716,2,458,"716-458",4,0,,
1,7,716,2,458,"716-458",5,0,,
1,7,716,2,458,"716-458",6,0,,
1,7,716,2,458,"716-458",7,1,1,1
1,7,717,2,478,"717-478",1,1,3,2
1,7,717,2,478,"717-478",2,1,3,1
1,7,717,2,478,"717-478",3,1,1,2
1,7,717,2,478,"717-478",4,1,3,2
1,7,717,2,478,"717-478",5,1,3,1
1,7,717,2,478,"717-478",6,1,1,2
1,7,717,2,478,"717-478",7,1,1,2
1,7,718,2,1228,"718-1228",1,0,,
1,7,718,2,1228,"718-1228",2,1,3,1
1,7,718,2,1228,"718-1228",3,1,1,1
1,7,718,2,1228,"718-1228",4,1,3,1
1,7,718,2,1228,"718-1228",5,1,3,1
1,7,718,2,1228,"718-1228",6,1,1,2
1,7,718,2,1228,"718-1228",7,1,1,2
1,7,718,2,1640,"718-1640",1,0,,
1,7,718,2,1640,"718-1640",2,1,3,1
1,7,718,2,1640,"718-1640",3,1,1,1
1,7,718,2,1640,"718-1640",4,0,,
1,7,718,2,1640,"718-1640",5,0,,
1,7,718,2,1640,"718-1640",6,1,1,2
1,7,718,2,1640,"718-1640",7,1,1,2
1,7,718,2,504,"718-504",1,1,3,2
1,7,718,2,504,"718-504",2,1,3,1
1,7,718,2,504,"718-504",3,0,,
1,7,718,2,504,"718-504",4,0,,
1,7,718,2,504,"718-504",5,1,3,1
1,7,718,2,504,"718-504",6,1,1,2
1,7,718,2,504,"718-504",7,1,1,2
1,7,719,2,270,"719-270",1,1,1,1
1,7,719,2,270,"719-270",2,1,3,1
1,7,719,2,270,"719-270",3,1,1,1
1,7,719,2,270,"719-270",4,0,,
1,7,719,2,270,"719-270",5,1,3,1
1,7,719,2,270,"719-270",6,1,1,2
1,7,719,2,270,"719-270",7,1,1,1
1,7,721,2,2400,"721-2400",1,0,,
1,7,721,2,2400,"721-2400",2,1,3,1
1,7,721,2,2400,"721-2400",3,1,2,2
1,7,721,2,2400,"721-2400",4,0,,
1,7,721,2,2400,"721-2400",5,1,2,1
1,7,721,2,2400,"721-2400",6,0,,
1,7,721,2,2400,"721-2400",7,1,3,2
1,7,723,2,1088,"723-1088",1,1,2,2
1,7,723,2,1088,"723-1088",2,0,,
1,7,723,2,1088,"723-1088",3,1,3,2
1,7,723,2,1088,"723-1088",4,0,,
1,7,723,2,1088,"723-1088",5,1,3,1
1,7,723,2,1088,"723-1088",6,1,2,2
1,7,723,2,1088,"723-1088",7,1,3,2
2,8,805,2,46,"805-46",1,0,,
2,8,805,2,46,"805-46",2,1,1,1
2,8,805,2,46,"805-46",3,1,1,1
2,8,805,2,46,"805-46",4,1,2,1
2,8,805,2,46,"805-46",5,1,2,1
2,8,805,2,46,"805-46",6,1,1,1
2,8,805,2,46,"805-46",7,1,1,1
2,8,821,1,12,"821-12",1,1,3,1
2,8,821,1,12,"821-12",2,1,3,1
2,8,821,1,12,"821-12",3,1,2,1
2,8,821,1,12,"821-12",4,1,2,1
2,8,821,1,12,"821-12",5,1,1,1
2,8,821,1,12,"821-12",6,1,3,1
2,8,821,1,12,"821-12",7,1,2,1
2,8,821,1,1448,"821-1448",1,1,1,2
2,8,821,1,1448,"821-1448",2,0,,
2,8,821,1,1448,"821-1448",3,0,,
2,8,821,1,1448,"821-1448",4,1,1,2
2,8,821,1,1448,"821-1448",5,1,3,2
2,8,821,1,1448,"821-1448",6,1,3,1
2,8,821,1,1448,"821-1448",7,1,3,1
2,8,821,1,1628,"821-1628",1,0,,
2,8,821,1,1628,"821-1628",2,1,3,1
2,8,821,1,1628,"821-1628",3,0,,
2,8,821,1,1628,"821-1628",4,1,2,1
2,8,821,1,1628,"821-1628",5,1,3,1
2,8,821,1,1628,"821-1628",6,1,3,1
2,8,821,1,1628,"821-1628",7,1,3,1
2,8,827,2,804,"827-804",1,1,1,1
2,8,827,2,804,"827-804",2,1,1,1
2,8,827,2,804,"827-804",3,1,2,1
2,8,827,2,804,"827-804",4,1,3,1
2,8,827,2,804,"827-804",5,1,3,1
2,8,827,2,804,"827-804",6,1,2,1
2,8,827,2,804,"827-804",7,1,1,1
5,9,901,2,398,"901-398",1,0,,
5,9,901,2,398,"901-398",2,1,1,1
5,9,901,2,398,"901-398",3,0,,
5,9,901,2,398,"901-398",4,0,,
5,9,901,2,398,"901-398",5,1,1,1
5,9,901,2,398,"901-398",6,1,1,1
5,9,901,2,398,"901-398",7,1,1,1
5,9,905,2,2128,"905-2128",1,1,1,1
5,9,905,2,2128,"905-2128",2,1,1,1
5,9,905,2,2128,"905-2128",3,0,,
5,9,905,2,2128,"905-2128",4,0,,
5,9,905,2,2128,"905-2128",5,0,,
5,9,905,2,2128,"905-2128",6,0,,
5,9,905,2,2128,"905-2128",7,1,1,1
5,9,908,1,278,"908-278",1,1,2,1
5,9,908,1,278,"908-278",2,1,3,1
5,9,908,1,278,"908-278",3,1,3,1
5,9,908,1,278,"908-278",4,1,3,1
5,9,908,1,278,"908-278",5,1,3,1
5,9,908,1,278,"908-278",6,1,1,1
5,9,908,1,278,"908-278",7,1,1,1
5,9,908,1,78,"908-78",1,1,3,1
5,9,908,1,78,"908-78",2,1,1,1
5,9,908,1,78,"908-78",3,0,,
5,9,908,1,78,"908-78",4,0,,
5,9,908,1,78,"908-78",5,1,3,1
5,9,908,1,78,"908-78",6,1,1,1
5,9,908,1,78,"908-78",7,1,1,1
5,9,909,1,506,"909-506",1,1,1,1
5,9,909,1,506,"909-506",2,0,,
5,9,909,1,506,"909-506",3,0,,
5,9,909,1,506,"909-506",4,0,,
5,9,909,1,506,"909-506",5,0,,
5,9,909,1,506,"909-506",6,1,1,1
5,9,909,1,506,"909-506",7,1,1,1
5,9,910,2,370,"910-370",1,1,3,1
5,9,910,2,370,"910-370",2,1,1,1
5,9,910,2,370,"910-370",3,1,3,1
5,9,910,2,370,"910-370",4,1,1,1
5,9,910,2,370,"910-370",5,1,2,1
5,9,910,2,370,"910-370",6,1,1,1
5,9,910,2,370,"910-370",7,1,1,1
5,9,910,2,730,"910-730",1,0,,
5,9,910,2,730,"910-730",2,1,1,1
5,9,910,2,730,"910-730",3,1,1,1
5,9,910,2,730,"910-730",4,0,,
5,9,910,2,730,"910-730",5,0,,
5,9,910,2,730,"910-730",6,0,,
5,9,910,2,730,"910-730",7,1,1,1
5,9,913,2,1510,"913-1510",1,0,,
5,9,913,2,1510,"913-1510",2,1,1,1
5,9,913,2,1510,"913-1510",3,1,2,1
5,9,913,2,1510,"913-1510",4,0,,
5,9,913,2,1510,"913-1510",5,1,1,1
5,9,913,2,1510,"913-1510",6,1,1,1
5,9,913,2,1510,"913-1510",7,1,1,1
5,9,915,1,1390,"915-1390",1,0,,
5,9,915,1,1390,"915-1390",2,1,1,1
5,9,915,1,1390,"915-1390",3,1,1,1
5,9,915,1,1390,"915-1390",4,1,3,1
5,9,915,1,1390,"915-1390",5,1,1,1
5,9,915,1,1390,"915-1390",6,1,1,1
5,9,915,1,1390,"915-1390",7,1,1,1
5,9,917,2,2282,"917-2282",1,0,,
5,9,917,2,2282,"917-2282",2,1,1,1
5,9,917,2,2282,"917-2282",3,0,,
5,9,917,2,2282,"917-2282",4,0,,
5,9,917,2,2282,"917-2282",5,1,2,1
5,9,917,2,2282,"917-2282",6,1,1,1
5,9,917,2,2282,"917-2282",7,1,1,1
5,9,918,2,834,"918-834",1,0,,
5,9,918,2,834,"918-834",2,0,,
5,9,918,2,834,"918-834",3,1,3,1
5,9,918,2,834,"918-834",4,0,,
5,9,918,2,834,"918-834",5,1,3,1
5,9,918,2,834,"918-834",6,0,,
5,9,918,2,834,"918-834",7,1,3,1
